n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
32,70,0.00102133,1,0.00102133,0.00102133,0.00102133,1078,1,1078,1078,1078,13,1,13,13,13
32,70,0.000919128,1,0.000919128,0.000919128,0.000919128,1000,1,1000,1000,1000,12,1,12,12,12
32,70,0.000613473,1,0.000613473,0.000613473,0.000613473,883,1,883,883,883,10,1,10,10,10
32,70,0.000720267,1,0.000720267,0.000720267,0.000720267,889,1,889,889,889,11,1,11,11,11
32,70,0.0008497,1,0.0008497,0.0008497,0.0008497,974,1,974,974,974,12,1,12,12,12
32,70,0.000930503,1,0.000930503,0.000930503,0.000930503,1008,1,1008,1008,1008,12,1,12,12,12
32,70,0.00113478,1,0.00113478,0.00113478,0.00113478,1091,1,1091,1091,1091,13,1,13,13,13
32,70,0.000852741,1,0.000852741,0.000852741,0.000852741,984,1,984,984,984,11,1,11,11,11
32,70,0.00133296,1,0.00133296,0.00133296,0.00133296,1141,1,1141,1141,1141,14,1,14,14,14
32,70,0.000931904,1,0.000931904,0.000931904,0.000931904,992,1,992,992,992,12,1,12,12,12
32,70,0.000695187,1,0.000695187,0.000695187,0.000695187,959,1,959,959,959,11,1,11,11,11
32,70,0.000873705,1,0.000873705,0.000873705,0.000873705,973,1,973,973,973,12,1,12,12,12
32,70,0.00100546,1,0.00100546,0.00100546,0.00100546,1067,1,1067,1067,1067,13,1,13,13,13
32,70,0.000894783,1,0.000894783,0.000894783,0.000894783,967,1,967,967,967,12,1,12,12,12
32,70,0.00108979,1,0.00108979,0.00108979,0.00108979,1023,1,1023,1023,1023,13,1,13,13,13
32,70,0.000919849,1,0.000919849,0.000919849,0.000919849,1008,1,1008,1008,1008,12,1,12,12,12
32,70,0.000840427,1,0.000840427,0.000840427,0.000840427,981,1,981,981,981,12,1,12,12,12
32,70,0.000960515,1,0.000960515,0.000960515,0.000960515,974,1,974,974,974,12,1,12,12,12
32,70,0.00109093,1,0.00109093,0.00109093,0.00109093,974,1,974,974,974,12,1,12,12,12
32,70,0.000819788,1,0.000819788,0.000819788,0.000819788,997,1,997,997,997,12,1,12,12,12
32,70,0.000912528,1,0.000912528,0.000912528,0.000912528,1006,1,1006,1006,1006,11,1,11,11,11
32,70,0.000870107,1,0.000870107,0.000870107,0.000870107,997,1,997,997,997,12,1,12,12,12
32,70,0.000922333,1,0.000922333,0.000922333,0.000922333,962,1,962,962,962,12,1,12,12,12
