n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
30,60,0.000818479,1,0.000818479,0.000818479,0.000818479,861,1,861,861,861,10,1,10,10,10
30,60,0.000513928,1,0.000513928,0.000513928,0.000513928,783,1,783,783,783,10,1,10,10,10
30,60,0.000570761,1,0.000570761,0.000570761,0.000570761,735,1,735,735,735,9,1,9,9,9
30,60,0.000725618,1,0.000725618,0.000725618,0.000725618,810,1,810,810,810,10,1,10,10,10
30,60,0.000696345,1,0.000696345,0.000696345,0.000696345,799,1,799,799,799,10,1,10,10,10
30,60,0.000860516,1,0.000860516,0.000860516,0.000860516,865,1,865,865,865,11,1,11,11,11
30,60,0.000641644,1,0.000641644,0.000641644,0.000641644,808,1,808,808,808,10,1,10,10,10
30,60,0.000604903,1,0.000604903,0.000604903,0.000604903,824,1,824,824,824,10,1,10,10,10
30,60,0.000602957,1,0.000602957,0.000602957,0.000602957,801,1,801,801,801,10,1,10,10,10
30,60,0.000518975,1,0.000518975,0.000518975,0.000518975,719,1,719,719,719,9,1,9,9,9
30,60,0.000569592,1,0.000569592,0.000569592,0.000569592,799,1,799,799,799,10,1,10,10,10
30,60,0.000828277,1,0.000828277,0.000828277,0.000828277,847,1,847,847,847,11,1,11,11,11
30,60,0.000846595,1,0.000846595,0.000846595,0.000846595,827,1,827,827,827,10,1,10,10,10
30,60,0.00059702,1,0.00059702,0.00059702,0.00059702,822,1,822,822,822,10,1,10,10,10
30,60,0.000707972,1,0.000707972,0.000707972,0.000707972,762,1,762,762,762,9,1,9,9,9
30,60,0.000726272,1,0.000726272,0.000726272,0.000726272,790,1,790,790,790,10,1,10,10,10
30,60,0.000841242,1,0.000841242,0.000841242,0.000841242,839,1,839,839,839,11,1,11,11,11
30,60,0.000541649,1,0.000541649,0.000541649,0.000541649,739,1,739,739,739,9,1,9,9,9
30,60,0.000815353,1,0.000815353,0.000815353,0.000815353,884,1,884,884,884,11,1,11,11,11
30,60,0.000471501,1,0.000471501,0.000471501,0.000471501,751,1,751,751,751,9,1,9,9,9
30,60,0.000531573,1,0.000531573,0.000531573,0.000531573,787,1,787,787,787,10,1,10,10,10
30,60,0.000630548,1,0.000630548,0.000630548,0.000630548,785,1,785,785,785,10,1,10,10,10
30,60,0.000715207,1,0.000715207,0.000715207,0.000715207,816,1,816,816,816,10,1,10,10,10
30,60,0.000469403,1,0.000469403,0.000469403,0.000469403,757,1,757,757,757,9,1,9,9,9
30,60,0.000373212,1,0.000373212,0.000373212,0.000373212,693,1,693,693,693,8,1,8,8,8
30,60,0.000485603,1,0.000485603,0.000485603,0.000485603,697,1,697,697,697,9,1,9,9,9
30,60,0.000804675,1,0.000804675,0.000804675,0.000804675,816,1,816,816,816,10,1,10,10,10
30,60,0.000545429,1,0.000545429,0.000545429,0.000545429,803,1,803,803,803,9,1,9,9,9
30,60,0.000406507,1,0.000406507,0.000406507,0.000406507,789,1,789,789,789,10,1,10,10,10
30,60,0.000630932,1,0.000630932,0.000630932,0.000630932,793,1,793,793,793,10,1,10,10,10
30,60,0.000997544,1,0.000997544,0.000997544,0.000997544,871,1,871,871,871,12,1,12,12,12
30,60,0.000803994,1,0.000803994,0.000803994,0.000803994,852,1,852,852,852,11,1,11,11,11
30,60,0.000703259,1,0.000703259,0.000703259,0.000703259,799,1,799,799,799,10,1,10,10,10
30,60,0.000516008,1,0.000516008,0.000516008,0.000516008,795,1,795,795,795,10,1,10,10,10
30,60,0.000461519,1,0.000461519,0.000461519,0.000461519,787,1,787,787,787,10,1,10,10,10
30,60,0.000809564,1,0.000809564,0.000809564,0.000809564,875,1,875,875,875,11,1,11,11,11
30,60,0.000531961,1,0.000531961,0.000531961,0.000531961,748,1,748,748,748,9,1,9,9,9
30,60,0.000659145,1,0.000659145,0.000659145,0.000659145,787,1,787,787,787,10,1,10,10,10
30,60,0.000703178,1,0.000703178,0.000703178,0.000703178,821,1,821,821,821,10,1,10,10,10
