n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
18,60,0.000140989,1,0.000140989,0.000140989,0.000140989,269,1,269,269,269,6,1,6,6,6
18,60,0.000270906,1,0.000270906,0.000270906,0.000270906,334,1,334,334,334,8,1,8,8,8
18,60,0.000112933,1,0.000112933,0.000112933,0.000112933,249,1,249,249,249,6,1,6,6,6
18,60,0.000201827,1,0.000201827,0.000201827,0.000201827,288,1,288,288,288,7,1,7,7,7
18,60,0.000188251,1,0.000188251,0.000188251,0.000188251,293,1,293,293,293,7,1,7,7,7
18,60,0.000206856,1,0.000206856,0.000206856,0.000206856,299,1,299,299,299,7,1,7,7,7
18,60,0.000137529,1,0.000137529,0.000137529,0.000137529,266,1,266,266,266,6,1,6,6,6
18,60,0.000233218,1,0.000233218,0.000233218,0.000233218,304,1,304,304,304,7,1,7,7,7
18,60,0.000205374,1,0.000205374,0.000205374,0.000205374,285,1,285,285,285,7,1,7,7,7
18,60,0.000222156,1,0.000222156,0.000222156,0.000222156,305,1,305,305,305,7,1,7,7,7
18,60,0.000215347,1,0.000215347,0.000215347,0.000215347,297,1,297,297,297,7,1,7,7,7
18,60,0.000204262,1,0.000204262,0.000204262,0.000204262,290,1,290,290,290,7,1,7,7,7
18,60,0.000175477,1,0.000175477,0.000175477,0.000175477,292,1,292,292,292,7,1,7,7,7
18,60,0.000115721,1,0.000115721,0.000115721,0.000115721,251,1,251,251,251,6,1,6,6,6
18,60,0.000138077,1,0.000138077,0.000138077,0.000138077,259,1,259,259,259,6,1,6,6,6
18,60,0.000199398,1,0.000199398,0.000199398,0.000199398,278,1,278,278,278,7,1,7,7,7
18,60,0.000249229,1,0.000249229,0.000249229,0.000249229,323,1,323,323,323,7,1,7,7,7
18,60,0.000164365,1,0.000164365,0.000164365,0.000164365,263,1,263,263,263,7,1,7,7,7
18,60,0.000132286,1,0.000132286,0.000132286,0.000132286,240,1,240,240,240,6,1,6,6,6
18,60,0.000159868,1,0.000159868,0.000159868,0.000159868,268,1,268,268,268,6,1,6,6,6
18,60,0.000194242,1,0.000194242,0.000194242,0.000194242,290,1,290,290,290,7,1,7,7,7
18,60,0.000113175,1,0.000113175,0.000113175,0.000113175,239,1,239,239,239,6,1,6,6,6
18,60,0.000161262,1,0.000161262,0.000161262,0.000161262,294,1,294,294,294,7,1,7,7,7
18,60,0.00012555,1,0.00012555,0.00012555,0.00012555,251,1,251,251,251,6,1,6,6,6
18,60,0.000210121,1,0.000210121,0.000210121,0.000210121,299,1,299,299,299,7,1,7,7,7
18,60,0.000185069,1,0.000185069,0.000185069,0.000185069,280,1,280,280,280,7,1,7,7,7
18,60,0.000334542,1,0.000334542,0.000334542,0.000334542,334,1,334,334,334,8,1,8,8,8
18,60,0.000183703,1,0.000183703,0.000183703,0.000183703,292,1,292,292,292,7,1,7,7,7
18,60,0.000203797,1,0.000203797,0.000203797,0.000203797,310,1,310,310,310,7,1,7,7,7
18,60,0.00023748,1,0.00023748,0.00023748,0.00023748,313,1,313,313,313,8,1,8,8,8
18,60,0.000322895,1,0.000322895,0.000322895,0.000322895,321,1,321,321,321,8,1,8,8,8
18,60,0.000372947,1,0.000372947,0.000372947,0.000372947,349,1,349,349,349,8,1,8,8,8
18,60,9.9957e-05,1,9.9957e-05,9.9957e-05,9.9957e-05,267,1,267,267,267,6,1,6,6,6
18,60,0.000101875,1,0.000101875,0.000101875,0.000101875,274,1,274,274,274,6,1,6,6,6
18,60,0.000142066,1,0.000142066,0.000142066,0.000142066,273,1,273,273,273,6,1,6,6,6
18,60,0.000189592,1,0.000189592,0.000189592,0.000189592,306,1,306,306,306,7,1,7,7,7
18,60,0.00020386,1,0.00020386,0.00020386,0.00020386,308,1,308,308,308,7,1,7,7,7
18,60,0.000224317,1,0.000224317,0.000224317,0.000224317,302,1,302,302,302,7,1,7,7,7
18,60,0.000263782,1,0.000263782,0.000263782,0.000263782,295,1,295,295,295,7,1,7,7,7
18,60,0.000181968,1,0.000181968,0.000181968,0.000181968,260,1,260,260,260,7,1,7,7,7
