n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
35,10,0.182099,1000,0.000182099,7.2602e-05,0.00048362,683304,1000,683.304,620,819,3650,1000,3.65,3,5
35,20,0.29275,1000,0.00029275,0.000104547,0.000742257,749963,1000,749.963,665,927,5095,1000,5.095,4,7
35,30,0.403913,1000,0.000403913,0.000141991,0.000929793,816106,1000,816.106,696,984,6420,1000,6.42,5,8
35,40,0.548386,1000,0.000548386,0.000246921,0.00110443,891075,1000,891.075,751,1059,7844,1000,7.844,6,10
35,50,0.694826,1000,0.000694826,0.00035912,0.00134202,968283,1000,968.283,815,1130,9270,1000,9.27,7,11
35,60,0.89695,1000,0.00089695,0.000429095,0.0015571,1061932,1000,1061.93,900,1254,10902,1000,10.902,9,13
35,70,1.18522,1000,0.00118522,0.000655659,0.00188525,1179478,1000,1179.48,945,1403,12775,1000,12.775,10,15
35,80,1.57192,1000,0.00157192,0.00100057,0.00241895,1337602,1000,1337.6,1065,1551,15095,1000,15.095,12,18
35,90,2.55445,1000,0.00255445,0.00148352,0.00452596,1592430,1000,1592.43,1341,1940,18479,1000,18.479,15,22
