n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
33,90,0.0019684,1,0.0019684,0.0019684,0.0019684,1368,1,1368,1368,1368,17,1,17,17,17
33,90,0.00246075,1,0.00246075,0.00246075,0.00246075,1453,1,1453,1453,1453,18,1,18,18,18
33,90,0.00154401,1,0.00154401,0.00154401,0.00154401,1282,1,1282,1282,1282,16,1,16,16,16
33,90,0.00207115,1,0.00207115,0.00207115,0.00207115,1476,1,1476,1476,1476,18,1,18,18,18
33,90,0.00165384,1,0.00165384,0.00165384,0.00165384,1382,1,1382,1382,1382,17,1,17,17,17
33,90,0.00179003,1,0.00179003,0.00179003,0.00179003,1259,1,1259,1259,1259,16,1,16,16,16
33,90,0.00262371,1,0.00262371,0.00262371,0.00262371,1579,1,1579,1579,1579,19,1,19,19,19
33,90,0.0023209,1,0.0023209,0.0023209,0.0023209,1457,1,1457,1457,1457,18,1,18,18,18
33,90,0.0024343,1,0.0024343,0.0024343,0.0024343,1441,1,1441,1441,1441,18,1,18,18,18
33,90,0.0024507,1,0.0024507,0.0024507,0.0024507,1547,1,1547,1547,1547,19,1,19,19,19
33,90,0.00164292,1,0.00164292,0.00164292,0.00164292,1377,1,1377,1377,1377,17,1,17,17,17
33,90,0.00246722,1,0.00246722,0.00246722,0.00246722,1445,1,1445,1445,1445,18,1,18,18,18
33,90,0.0018023,1,0.0018023,0.0018023,0.0018023,1262,1,1262,1262,1262,16,1,16,16,16
33,90,0.00218695,1,0.00218695,0.00218695,0.00218695,1449,1,1449,1449,1449,18,1,18,18,18
33,90,0.00268112,1,0.00268112,0.00268112,0.00268112,1541,1,1541,1541,1541,19,1,19,19,19
33,90,0.00193506,1,0.00193506,0.00193506,0.00193506,1367,1,1367,1367,1367,17,1,17,17,17
33,90,0.00241257,1,0.00241257,0.00241257,0.00241257,1452,1,1452,1452,1452,18,1,18,18,18
33,90,0.00145019,1,0.00145019,0.00145019,0.00145019,1207,1,1207,1207,1207,15,1,15,15,15
33,90,0.00332766,1,0.00332766,0.00332766,0.00332766,1718,1,1718,1718,1718,21,1,21,21,21
33,90,0.00246124,1,0.00246124,0.00246124,0.00246124,1522,1,1522,1522,1522,19,1,19,19,19
33,90,0.00297435,1,0.00297435,0.00297435,0.00297435,1632,1,1632,1632,1632,20,1,20,20,20
33,90,0.00180253,1,0.00180253,0.00180253,0.00180253,1281,1,1281,1281,1281,16,1,16,16,16
33,90,0.00217666,1,0.00217666,0.00217666,0.00217666,1461,1,1461,1461,1461,18,1,18,18,18
33,90,0.00235922,1,0.00235922,0.00235922,0.00235922,1551,1,1551,1551,1551,19,1,19,19,19
33,90,0.00198449,1,0.00198449,0.00198449,0.00198449,1361,1,1361,1361,1361,17,1,17,17,17
33,90,0.00214046,1,0.00214046,0.00214046,0.00214046,1455,1,1455,1455,1455,18,1,18,18,18
33,90,0.00173592,1,0.00173592,0.00173592,0.00173592,1385,1,1385,1385,1385,17,1,17,17,17
33,90,0.00192818,1,0.00192818,0.00192818,0.00192818,1254,1,1254,1254,1254,16,1,16,16,16
33,90,0.00241393,1,0.00241393,0.00241393,0.00241393,1542,1,1542,1542,1542,19,1,19,19,19
33,90,0.00218276,1,0.00218276,0.00218276,0.00218276,1349,1,1349,1349,1349,17,1,17,17,17
33,90,0.00195907,1,0.00195907,0.00195907,0.00195907,1454,1,1454,1454,1454,18,1,18,18,18
33,90,0.00151905,1,0.00151905,0.00151905,0.00151905,1316,1,1316,1316,1316,16,1,16,16,16
33,90,0.00198846,1,0.00198846,0.00198846,0.00198846,1369,1,1369,1369,1369,17,1,17,17,17
33,90,0.00203575,1,0.00203575,0.00203575,0.00203575,1485,1,1485,1485,1485,18,1,18,18,18
33,90,0.00195579,1,0.00195579,0.00195579,0.00195579,1387,1,1387,1387,1387,17,1,17,17,17
33,90,0.00205661,1,0.00205661,0.00205661,0.00205661,1451,1,1451,1451,1451,18,1,18,18,18
33,90,0.0027148,1,0.0027148,0.0027148,0.0027148,1636,1,1636,1636,1636,20,1,20,20,20
33,90,0.00161753,1,0.00161753,0.00161753,0.00161753,1295,1,1295,1295,1295,16,1,16,16,16
33,90,0.00185934,1,0.00185934,0.00185934,0.00185934,1403,1,1403,1403,1403,17,1,17,17,17
33,90,0.00186446,1,0.00186446,0.00186446,0.00186446,1383,1,1383,1383,1383,17,1,17,17,17
33,90,0.0025421,1,0.0025421,0.0025421,0.0025421,1527,1,1527,1527,1527,19,1,19,19,19
