n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
40,90,0.00413423,1,0.00413423,0.00413423,0.00413423,2191,1,2191,2191,2191,22,1,22,22,22
40,90,0.00458091,1,0.00458091,0.00458091,0.00458091,2128,1,2128,2128,2128,22,1,22,22,22
40,90,0.00404041,1,0.00404041,0.00404041,0.00404041,2155,1,2155,2155,2155,22,1,22,22,22
40,90,0.00276165,1,0.00276165,0.00276165,0.00276165,1905,1,1905,1905,1905,19,1,19,19,19
40,90,0.00299772,1,0.00299772,0.00299772,0.00299772,1870,1,1870,1870,1870,19,1,19,19,19
40,90,0.00277042,1,0.00277042,0.00277042,0.00277042,2024,1,2024,2024,2024,20,1,20,20,20
40,90,0.00408987,1,0.00408987,0.00408987,0.00408987,2181,1,2181,2181,2181,22,1,22,22,22
40,90,0.00343526,1,0.00343526,0.00343526,0.00343526,1954,1,1954,1954,1954,20,1,20,20,20
40,90,0.00317592,1,0.00317592,0.00317592,0.00317592,2007,1,2007,2007,2007,20,1,20,20,20
40,90,0.00320451,1,0.00320451,0.00320451,0.00320451,1941,1,1941,1941,1941,20,1,20,20,20
40,90,0.0025578,1,0.0025578,0.0025578,0.0025578,1928,1,1928,1928,1928,19,1,19,19,19
40,90,0.00373084,1,0.00373084,0.00373084,0.00373084,2069,1,2069,2069,2069,21,1,21,21,21
40,90,0.00425666,1,0.00425666,0.00425666,0.00425666,2164,1,2164,2164,2164,22,1,22,22,22
40,90,0.00275014,1,0.00275014,0.00275014,0.00275014,1891,1,1891,1891,1891,19,1,19,19,19
40,90,0.003455,1,0.003455,0.003455,0.003455,1978,1,1978,1978,1978,20,1,20,20,20
40,90,0.00292991,1,0.00292991,0.00292991,0.00292991,1895,1,1895,1895,1895,19,1,19,19,19
40,90,0.00306181,1,0.00306181,0.00306181,0.00306181,2137,1,2137,2137,2137,21,1,21,21,21
40,90,0.00277341,1,0.00277341,0.00277341,0.00277341,1888,1,1888,1888,1888,19,1,19,19,19
40,90,0.0037052,1,0.0037052,0.0037052,0.0037052,2070,1,2070,2070,2070,21,1,21,21,21
40,90,0.00475482,1,0.00475482,0.00475482,0.00475482,2294,1,2294,2294,2294,23,1,23,23,23
40,90,0.0029779,1,0.0029779,0.0029779,0.0029779,1888,1,1888,1888,1888,19,1,19,19,19
40,90,0.00385112,1,0.00385112,0.00385112,0.00385112,2031,1,2031,2031,2031,21,1,21,21,21
40,90,0.00392401,1,0.00392401,0.00392401,0.00392401,2086,1,2086,2086,2086,21,1,21,21,21
40,90,0.00295487,1,0.00295487,0.00295487,0.00295487,1844,1,1844,1844,1844,19,1,19,19,19
40,90,0.00412599,1,0.00412599,0.00412599,0.00412599,2195,1,2195,2195,2195,22,1,22,22,22
40,90,0.00387674,1,0.00387674,0.00387674,0.00387674,2085,1,2085,2085,2085,21,1,21,21,21
40,90,0.00380599,1,0.00380599,0.00380599,0.00380599,2069,1,2069,2069,2069,21,1,21,21,21
40,90,0.00374083,1,0.00374083,0.00374083,0.00374083,1906,1,1906,1906,1906,20,1,20,20,20
40,90,0.00369754,1,0.00369754,0.00369754,0.00369754,2101,1,2101,2101,2101,21,1,21,21,21
40,90,0.00321307,1,0.00321307,0.00321307,0.00321307,2117,1,2117,2117,2117,21,1,21,21,21
40,90,0.00187327,1,0.00187327,0.00187327,0.00187327,1895,1,1895,1895,1895,18,1,18,18,18
40,90,0.00359718,1,0.00359718,0.00359718,0.00359718,2072,1,2072,2072,2072,21,1,21,21,21
40,90,0.00309115,1,0.00309115,0.00309115,0.00309115,2031,1,2031,2031,2031,20,1,20,20,20
40,90,0.00310042,1,0.00310042,0.00310042,0.00310042,1982,1,1982,1982,1982,20,1,20,20,20
40,90,0.00239059,1,0.00239059,0.00239059,0.00239059,1948,1,1948,1948,1948,19,1,19,19,19
40,90,0.0043911,1,0.0043911,0.0043911,0.0043911,2069,1,2069,2069,2069,21,1,21,21,21
