n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
32,30,0.000241857,1,0.000241857,0.000241857,0.000241857,645,1,645,645,645,6,1,6,6,6
32,30,0.000212705,1,0.000212705,0.000212705,0.000212705,653,1,653,653,653,6,1,6,6,6
32,30,0.000314913,1,0.000314913,0.000314913,0.000314913,717,1,717,717,717,6,1,6,6,6
32,30,0.000552596,1,0.000552596,0.000552596,0.000552596,811,1,811,811,811,6,1,6,6,6
32,30,0.000318768,1,0.000318768,0.000318768,0.000318768,697,1,697,697,697,6,1,6,6,6
32,30,0.000478533,1,0.000478533,0.000478533,0.000478533,718,1,718,718,718,7,1,7,7,7
32,30,0.000250729,1,0.000250729,0.000250729,0.000250729,628,1,628,628,628,6,1,6,6,6
32,30,0.000421869,1,0.000421869,0.000421869,0.000421869,734,1,734,734,734,7,1,7,7,7
32,30,0.000220193,1,0.000220193,0.000220193,0.000220193,651,1,651,651,651,6,1,6,6,6
32,30,0.000340513,1,0.000340513,0.000340513,0.000340513,638,1,638,638,638,6,1,6,6,6
32,30,0.000250451,1,0.000250451,0.000250451,0.000250451,654,1,654,654,654,6,1,6,6,6
32,30,0.000174264,1,0.000174264,0.000174264,0.000174264,607,1,607,607,607,5,1,5,5,5
32,30,0.000336775,1,0.000336775,0.000336775,0.000336775,679,1,679,679,679,6,1,6,6,6
32,30,0.00037203,1,0.00037203,0.00037203,0.00037203,744,1,744,744,744,6,1,6,6,6
32,30,0.000328276,1,0.000328276,0.000328276,0.000328276,687,1,687,687,687,6,1,6,6,6
32,30,0.000384676,1,0.000384676,0.000384676,0.000384676,674,1,674,674,674,6,1,6,6,6
32,30,0.000160944,1,0.000160944,0.000160944,0.000160944,613,1,613,613,613,5,1,5,5,5
32,30,0.000292591,1,0.000292591,0.000292591,0.000292591,703,1,703,703,703,7,1,7,7,7
32,30,0.000464626,1,0.000464626,0.000464626,0.000464626,714,1,714,714,714,6,1,6,6,6
32,30,0.00036997,1,0.00036997,0.00036997,0.00036997,730,1,730,730,730,6,1,6,6,6
32,30,0.000324822,1,0.000324822,0.000324822,0.000324822,677,1,677,677,677,6,1,6,6,6
32,30,0.000254507,1,0.000254507,0.000254507,0.000254507,663,1,663,663,663,6,1,6,6,6
32,30,0.000244078,1,0.000244078,0.000244078,0.000244078,645,1,645,645,645,6,1,6,6,6
32,30,0.000199495,1,0.000199495,0.000199495,0.000199495,622,1,622,622,622,5,1,5,5,5
32,30,0.000355994,1,0.000355994,0.000355994,0.000355994,689,1,689,689,689,6,1,6,6,6
32,30,0.00042787,1,0.00042787,0.00042787,0.00042787,739,1,739,739,739,6,1,6,6,6
32,30,0.000259263,1,0.000259263,0.000259263,0.000259263,665,1,665,665,665,6,1,6,6,6
32,30,0.000340838,1,0.000340838,0.000340838,0.000340838,677,1,677,677,677,6,1,6,6,6
32,30,0.000158909,1,0.000158909,0.000158909,0.000158909,629,1,629,629,629,5,1,5,5,5
32,30,0.000339794,1,0.000339794,0.000339794,0.000339794,716,1,716,716,716,6,1,6,6,6
32,30,0.000423922,1,0.000423922,0.000423922,0.000423922,676,1,676,676,676,6,1,6,6,6
32,30,0.000199858,1,0.000199858,0.000199858,0.000199858,633,1,633,633,633,6,1,6,6,6
32,30,0.000419233,1,0.000419233,0.000419233,0.000419233,709,1,709,709,709,7,1,7,7,7
32,30,0.000271107,1,0.000271107,0.000271107,0.000271107,684,1,684,684,684,6,1,6,6,6
32,30,0.000178127,1,0.000178127,0.000178127,0.000178127,595,1,595,595,595,5,1,5,5,5
32,30,0.000367263,1,0.000367263,0.000367263,0.000367263,691,1,691,691,691,6,1,6,6,6
32,30,0.000441628,1,0.000441628,0.000441628,0.000441628,711,1,711,711,711,7,1,7,7,7
32,30,0.000333422,1,0.000333422,0.000333422,0.000333422,689,1,689,689,689,6,1,6,6,6
32,30,0.000449458,1,0.000449458,0.000449458,0.000449458,735,1,735,735,735,7,1,7,7,7
32,30,0.000334675,1,0.000334675,0.000334675,0.000334675,678,1,678,678,678,6,1,6,6,6
32,30,0.000319987,1,0.000319987,0.000319987,0.000319987,704,1,704,704,704,6,1,6,6,6
32,30,0.000346887,1,0.000346887,0.000346887,0.000346887,748,1,748,748,748,7,1,7,7,7
32,30,0.000409864,1,0.000409864,0.000409864,0.000409864,703,1,703,703,703,6,1,6,6,6
32,30,0.000148522,1,0.000148522,0.000148522,0.000148522,632,1,632,632,632,6,1,6,6,6
32,30,0.000211472,1,0.000211472,0.000211472,0.000211472,652,1,652,652,652,5,1,5,5,5
32,30,0.000261933,1,0.000261933,0.000261933,0.000261933,668,1,668,668,668,6,1,6,6,6
32,30,0.000467315,1,0.000467315,0.000467315,0.000467315,766,1,766,766,766,7,1,7,7,7
32,30,0.000204593,1,0.000204593,0.000204593,0.000204593,618,1,618,618,618,5,1,5,5,5
32,30,0.000373864,1,0.000373864,0.000373864,0.000373864,674,1,674,674,674,6,1,6,6,6
32,30,0.00031389,1,0.00031389,0.00031389,0.00031389,700,1,700,700,700,6,1,6,6,6
32,30,0.000396948,1,0.000396948,0.000396948,0.000396948,681,1,681,681,681,7,1,7,7,7
32,30,0.000401171,1,0.000401171,0.000401171,0.000401171,733,1,733,733,733,6,1,6,6,6
32,30,0.000624758,1,0.000624758,0.000624758,0.000624758,775,1,775,775,775,6,1,6,6,6
32,30,0.000243594,1,0.000243594,0.000243594,0.000243594,609,1,609,609,609,5,1,5,5,5
32,30,0.000311528,1,0.000311528,0.000311528,0.000311528,708,1,708,708,708,6,1,6,6,6
32,30,0.00028233,1,0.00028233,0.00028233,0.00028233,660,1,660,660,660,6,1,6,6,6
32,30,0.000319989,1,0.000319989,0.000319989,0.000319989,660,1,660,660,660,6,1,6,6,6
32,30,0.000469799,1,0.000469799,0.000469799,0.000469799,744,1,744,744,744,7,1,7,7,7
32,30,0.000225456,1,0.000225456,0.000225456,0.000225456,639,1,639,639,639,6,1,6,6,6
32,30,0.000236783,1,0.000236783,0.000236783,0.000236783,651,1,651,651,651,5,1,5,5,5
32,30,0.000262242,1,0.000262242,0.000262242,0.000262242,661,1,661,661,661,6,1,6,6,6
32,30,0.000539343,1,0.000539343,0.000539343,0.000539343,743,1,743,743,743,7,1,7,7,7
32,30,0.000417871,1,0.000417871,0.000417871,0.000417871,737,1,737,737,737,7,1,7,7,7
32,30,0.000343296,1,0.000343296,0.000343296,0.000343296,685,1,685,685,685,6,1,6,6,6
32,30,0.000233323,1,0.000233323,0.000233323,0.000233323,656,1,656,656,656,6,1,6,6,6
32,30,0.000268363,1,0.000268363,0.000268363,0.000268363,660,1,660,660,660,6,1,6,6,6
32,30,0.000336092,1,0.000336092,0.000336092,0.000336092,749,1,749,749,749,6,1,6,6,6
32,30,0.000195048,1,0.000195048,0.000195048,0.000195048,633,1,633,633,633,5,1,5,5,5
32,30,0.000141153,1,0.000141153,0.000141153,0.000141153,602,1,602,602,602,5,1,5,5,5
32,30,0.000374736,1,0.000374736,0.000374736,0.000374736,715,1,715,715,715,7,1,7,7,7
32,30,0.000336101,1,0.000336101,0.000336101,0.000336101,667,1,667,667,667,6,1,6,6,6
32,30,0.000315814,1,0.000315814,0.000315814,0.000315814,658,1,658,658,658,6,1,6,6,6
32,30,0.000265574,1,0.000265574,0.000265574,0.000265574,674,1,674,674,674,6,1,6,6,6
32,30,0.000257445,1,0.000257445,0.000257445,0.000257445,643,1,643,643,643,6,1,6,6,6
32,30,0.000217011,1,0.000217011,0.000217011,0.000217011,658,1,658,658,658,6,1,6,6,6
32,30,0.000415364,1,0.000415364,0.000415364,0.000415364,676,1,676,676,676,6,1,6,6,6
32,30,0.000244034,1,0.000244034,0.000244034,0.000244034,672,1,672,672,672,6,1,6,6,6
32,30,0.000355854,1,0.000355854,0.000355854,0.000355854,660,1,660,660,660,6,1,6,6,6
32,30,0.000407308,1,0.000407308,0.000407308,0.000407308,728,1,728,728,728,7,1,7,7,7
32,30,0.000438345,1,0.000438345,0.000438345,0.000438345,741,1,741,741,741,7,1,7,7,7
32,30,0.000324391,1,0.000324391,0.000324391,0.000324391,693,1,693,693,693,6,1,6,6,6
32,30,0.000441357,1,0.000441357,0.000441357,0.000441357,719,1,719,719,719,7,1,7,7,7
32,30,0.000458661,1,0.000458661,0.000458661,0.000458661,718,1,718,718,718,7,1,7,7,7
32,30,0.000290765,1,0.000290765,0.000290765,0.000290765,649,1,649,649,649,6,1,6,6,6
32,30,0.00032735,1,0.00032735,0.00032735,0.00032735,655,1,655,655,655,6,1,6,6,6
32,30,0.000316983,1,0.000316983,0.000316983,0.000316983,684,1,684,684,684,6,1,6,6,6
32,30,0.000259061,1,0.000259061,0.000259061,0.000259061,665,1,665,665,665,6,1,6,6,6
32,30,0.000400628,1,0.000400628,0.000400628,0.000400628,693,1,693,693,693,6,1,6,6,6
32,30,0.000258851,1,0.000258851,0.000258851,0.000258851,654,1,654,654,654,6,1,6,6,6
32,30,0.00029005,1,0.00029005,0.00029005,0.00029005,670,1,670,670,670,6,1,6,6,6
32,30,0.000364943,1,0.000364943,0.000364943,0.000364943,670,1,670,670,670,6,1,6,6,6
32,30,0.000257648,1,0.000257648,0.000257648,0.000257648,674,1,674,674,674,6,1,6,6,6
32,30,0.000369726,1,0.000369726,0.000369726,0.000369726,712,1,712,712,712,6,1,6,6,6
32,30,0.000368986,1,0.000368986,0.000368986,0.000368986,717,1,717,717,717,6,1,6,6,6
32,30,0.000229849,1,0.000229849,0.000229849,0.000229849,644,1,644,644,644,6,1,6,6,6
32,30,0.000239475,1,0.000239475,0.000239475,0.000239475,675,1,675,675,675,6,1,6,6,6
32,30,0.000293862,1,0.000293862,0.000293862,0.000293862,691,1,691,691,691,6,1,6,6,6
32,30,0.000335888,1,0.000335888,0.000335888,0.000335888,681,1,681,681,681,6,1,6,6,6
32,30,0.00032782,1,0.00032782,0.00032782,0.00032782,731,1,731,731,731,6,1,6,6,6
32,30,0.000288544,1,0.000288544,0.000288544,0.000288544,679,1,679,679,679,6,1,6,6,6
32,30,0.000280467,1,0.000280467,0.000280467,0.000280467,682,1,682,682,682,6,1,6,6,6
32,30,0.00034409,1,0.00034409,0.00034409,0.00034409,725,1,725,725,725,6,1,6,6,6
32,30,0.00031212,1,0.00031212,0.00031212,0.00031212,654,1,654,654,654,6,1,6,6,6
32,30,0.000274057,1,0.000274057,0.000274057,0.000274057,686,1,686,686,686,6,1,6,6,6
32,30,0.000410061,1,0.000410061,0.000410061,0.000410061,708,1,708,708,708,7,1,7,7,7
32,30,0.000567361,1,0.000567361,0.000567361,0.000567361,804,1,804,804,804,7,1,7,7,7
32,30,0.000285388,1,0.000285388,0.000285388,0.000285388,648,1,648,648,648,6,1,6,6,6
32,30,0.000555217,1,0.000555217,0.000555217,0.000555217,758,1,758,758,758,7,1,7,7,7
32,30,0.000274725,1,0.000274725,0.000274725,0.000274725,674,1,674,674,674,5,1,5,5,5
32,30,0.000311635,1,0.000311635,0.000311635,0.000311635,684,1,684,684,684,6,1,6,6,6
32,30,0.00027961,1,0.00027961,0.00027961,0.00027961,657,1,657,657,657,6,1,6,6,6
32,30,0.000324121,1,0.000324121,0.000324121,0.000324121,676,1,676,676,676,6,1,6,6,6
32,30,0.000513613,1,0.000513613,0.000513613,0.000513613,736,1,736,736,736,7,1,7,7,7
32,30,0.00034372,1,0.00034372,0.00034372,0.00034372,679,1,679,679,679,6,1,6,6,6
32,30,0.000283522,1,0.000283522,0.000283522,0.000283522,669,1,669,669,669,6,1,6,6,6
32,30,0.000526022,1,0.000526022,0.000526022,0.000526022,742,1,742,742,742,7,1,7,7,7
32,30,0.00036737,1,0.00036737,0.00036737,0.00036737,715,1,715,715,715,6,1,6,6,6
32,30,0.000398256,1,0.000398256,0.000398256,0.000398256,708,1,708,708,708,6,1,6,6,6
32,30,0.00023503,1,0.00023503,0.00023503,0.00023503,668,1,668,668,668,6,1,6,6,6
32,30,0.000226228,1,0.000226228,0.000226228,0.000226228,627,1,627,627,627,5,1,5,5,5
32,30,0.000332909,1,0.000332909,0.000332909,0.000332909,708,1,708,708,708,6,1,6,6,6
32,30,0.000242368,1,0.000242368,0.000242368,0.000242368,671,1,671,671,671,6,1,6,6,6
32,30,0.000360874,1,0.000360874,0.000360874,0.000360874,675,1,675,675,675,6,1,6,6,6
32,30,0.000269309,1,0.000269309,0.000269309,0.000269309,660,1,660,660,660,6,1,6,6,6
32,30,0.000273756,1,0.000273756,0.000273756,0.000273756,700,1,700,700,700,5,1,5,5,5
32,30,0.000418938,1,0.000418938,0.000418938,0.000418938,707,1,707,707,707,7,1,7,7,7
32,30,0.000191791,1,0.000191791,0.000191791,0.000191791,615,1,615,615,615,5,1,5,5,5
32,30,0.000337493,1,0.000337493,0.000337493,0.000337493,685,1,685,685,685,6,1,6,6,6
32,30,0.000328192,1,0.000328192,0.000328192,0.000328192,661,1,661,661,661,6,1,6,6,6
32,30,0.000257598,1,0.000257598,0.000257598,0.000257598,680,1,680,680,680,6,1,6,6,6
32,30,0.000296381,1,0.000296381,0.000296381,0.000296381,685,1,685,685,685,6,1,6,6,6
32,30,0.000237907,1,0.000237907,0.000237907,0.000237907,654,1,654,654,654,6,1,6,6,6
32,30,0.000391918,1,0.000391918,0.000391918,0.000391918,719,1,719,719,719,6,1,6,6,6
32,30,0.000309463,1,0.000309463,0.000309463,0.000309463,690,1,690,690,690,7,1,7,7,7
32,30,0.000361845,1,0.000361845,0.000361845,0.000361845,688,1,688,688,688,6,1,6,6,6
32,30,0.000460406,1,0.000460406,0.000460406,0.000460406,710,1,710,710,710,7,1,7,7,7
32,30,0.000282405,1,0.000282405,0.000282405,0.000282405,653,1,653,653,653,6,1,6,6,6
32,30,0.000335742,1,0.000335742,0.000335742,0.000335742,688,1,688,688,688,6,1,6,6,6
