n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
43,40,0.00120463,1,0.00120463,0.00120463,0.00120463,1429,1,1429,1429,1429,10,1,10,10,10
43,40,0.000773476,1,0.000773476,0.000773476,0.000773476,1312,1,1312,1312,1312,8,1,8,8,8
43,40,0.000968593,1,0.000968593,0.000968593,0.000968593,1338,1,1338,1338,1338,9,1,9,9,9
43,40,0.000855709,1,0.000855709,0.000855709,0.000855709,1321,1,1321,1321,1321,9,1,9,9,9
43,40,0.00076221,1,0.00076221,0.00076221,0.00076221,1303,1,1303,1303,1303,9,1,9,9,9
43,40,0.000889357,1,0.000889357,0.000889357,0.000889357,1394,1,1394,1394,1394,10,1,10,10,10
43,40,0.00102007,1,0.00102007,0.00102007,0.00102007,1356,1,1356,1356,1356,9,1,9,9,9
43,40,0.000401167,1,0.000401167,0.000401167,0.000401167,1124,1,1124,1124,1124,7,1,7,7,7
43,40,0.000763006,1,0.000763006,0.000763006,0.000763006,1332,1,1332,1332,1332,9,1,9,9,9
43,40,0.000934,1,0.000934,0.000934,0.000934,1336,1,1336,1336,1336,9,1,9,9,9
43,40,0.00064495,1,0.00064495,0.00064495,0.00064495,1336,1,1336,1336,1336,9,1,9,9,9
43,40,0.000730904,1,0.000730904,0.000730904,0.000730904,1342,1,1342,1342,1342,9,1,9,9,9
43,40,0.000594473,1,0.000594473,0.000594473,0.000594473,1272,1,1272,1272,1272,9,1,9,9,9
43,40,0.000706829,1,0.000706829,0.000706829,0.000706829,1308,1,1308,1308,1308,9,1,9,9,9
43,40,0.000818304,1,0.000818304,0.000818304,0.000818304,1315,1,1315,1315,1315,9,1,9,9,9
43,40,0.000710905,1,0.000710905,0.000710905,0.000710905,1357,1,1357,1357,1357,9,1,9,9,9
43,40,0.000621149,1,0.000621149,0.000621149,0.000621149,1304,1,1304,1304,1304,8,1,8,8,8
43,40,0.000889061,1,0.000889061,0.000889061,0.000889061,1367,1,1367,1367,1367,9,1,9,9,9
43,40,0.00085772,1,0.00085772,0.00085772,0.00085772,1321,1,1321,1321,1321,9,1,9,9,9
43,40,0.00109495,1,0.00109495,0.00109495,0.00109495,1331,1,1331,1331,1331,9,1,9,9,9
43,40,0.000920533,1,0.000920533,0.000920533,0.000920533,1437,1,1437,1437,1437,10,1,10,10,10
43,40,0.000530781,1,0.000530781,0.000530781,0.000530781,1220,1,1220,1220,1220,8,1,8,8,8
43,40,0.000805683,1,0.000805683,0.000805683,0.000805683,1276,1,1276,1276,1276,9,1,9,9,9
43,40,0.000850003,1,0.000850003,0.000850003,0.000850003,1347,1,1347,1347,1347,9,1,9,9,9
43,40,0.000726387,1,0.000726387,0.000726387,0.000726387,1391,1,1391,1391,1391,9,1,9,9,9
43,40,0.000703822,1,0.000703822,0.000703822,0.000703822,1325,1,1325,1325,1325,9,1,9,9,9
43,40,0.00093175,1,0.00093175,0.00093175,0.00093175,1383,1,1383,1383,1383,9,1,9,9,9
43,40,0.000777832,1,0.000777832,0.000777832,0.000777832,1343,1,1343,1343,1343,9,1,9,9,9
