n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
18,70,0.000271565,1,0.000271565,0.000271565,0.000271565,349,1,349,349,349,8,1,8,8,8
18,70,0.000228723,1,0.000228723,0.000228723,0.000228723,327,1,327,327,327,8,1,8,8,8
18,70,0.00014314,1,0.00014314,0.00014314,0.00014314,282,1,282,282,282,7,1,7,7,7
18,70,0.000211168,1,0.000211168,0.000211168,0.000211168,320,1,320,320,320,8,1,8,8,8
18,70,0.000203127,1,0.000203127,0.000203127,0.000203127,321,1,321,321,321,7,1,7,7,7
18,70,0.000155906,1,0.000155906,0.000155906,0.000155906,277,1,277,277,277,7,1,7,7,7
18,70,0.000240401,1,0.000240401,0.000240401,0.000240401,339,1,339,339,339,7,1,7,7,7
18,70,0.000137547,1,0.000137547,0.000137547,0.000137547,284,1,284,284,284,7,1,7,7,7
18,70,0.000192442,1,0.000192442,0.000192442,0.000192442,296,1,296,296,296,7,1,7,7,7
18,70,0.000246306,1,0.000246306,0.000246306,0.000246306,333,1,333,333,333,8,1,8,8,8
18,70,0.000124889,1,0.000124889,0.000124889,0.000124889,283,1,283,283,283,7,1,7,7,7
18,70,0.000274604,1,0.000274604,0.000274604,0.000274604,317,1,317,317,317,8,1,8,8,8
18,70,0.000237892,1,0.000237892,0.000237892,0.000237892,337,1,337,337,337,8,1,8,8,8
18,70,0.000285282,1,0.000285282,0.000285282,0.000285282,322,1,322,322,322,8,1,8,8,8
18,70,0.000141704,1,0.000141704,0.000141704,0.000141704,292,1,292,292,292,7,1,7,7,7
18,70,0.000252208,1,0.000252208,0.000252208,0.000252208,325,1,325,325,325,8,1,8,8,8
18,70,0.000277656,1,0.000277656,0.000277656,0.000277656,319,1,319,319,319,8,1,8,8,8
18,70,0.000255364,1,0.000255364,0.000255364,0.000255364,318,1,318,318,318,8,1,8,8,8
18,70,0.000148663,1,0.000148663,0.000148663,0.000148663,276,1,276,276,276,7,1,7,7,7
18,70,0.00034388,1,0.00034388,0.00034388,0.00034388,398,1,398,398,398,9,1,9,9,9
18,70,0.000197098,1,0.000197098,0.000197098,0.000197098,326,1,326,326,326,8,1,8,8,8
18,70,0.000228649,1,0.000228649,0.000228649,0.000228649,321,1,321,321,321,8,1,8,8,8
18,70,0.000275883,1,0.000275883,0.000275883,0.000275883,332,1,332,332,332,8,1,8,8,8
18,70,0.000224068,1,0.000224068,0.000224068,0.000224068,312,1,312,312,312,7,1,7,7,7
18,70,0.000235112,1,0.000235112,0.000235112,0.000235112,323,1,323,323,323,8,1,8,8,8
18,70,0.000276356,1,0.000276356,0.000276356,0.000276356,334,1,334,334,334,8,1,8,8,8
18,70,0.000188478,1,0.000188478,0.000188478,0.000188478,322,1,322,322,322,8,1,8,8,8
18,70,0.000326696,1,0.000326696,0.000326696,0.000326696,379,1,379,379,379,9,1,9,9,9
18,70,0.000217697,1,0.000217697,0.000217697,0.000217697,329,1,329,329,329,8,1,8,8,8
18,70,0.000265246,1,0.000265246,0.000265246,0.000265246,351,1,351,351,351,7,1,7,7,7
18,70,0.000290231,1,0.000290231,0.000290231,0.000290231,358,1,358,358,358,8,1,8,8,8
18,70,0.000266126,1,0.000266126,0.000266126,0.000266126,302,1,302,302,302,8,1,8,8,8
18,70,0.000232074,1,0.000232074,0.000232074,0.000232074,331,1,331,331,331,8,1,8,8,8
18,70,0.000249201,1,0.000249201,0.000249201,0.000249201,324,1,324,324,324,8,1,8,8,8
18,70,0.000168973,1,0.000168973,0.000168973,0.000168973,294,1,294,294,294,7,1,7,7,7
18,70,0.000195422,1,0.000195422,0.000195422,0.000195422,295,1,295,295,295,7,1,7,7,7
18,70,0.000311887,1,0.000311887,0.000311887,0.000311887,369,1,369,369,369,9,1,9,9,9
18,70,0.000289673,1,0.000289673,0.000289673,0.000289673,355,1,355,355,355,9,1,9,9,9
18,70,0.000231627,1,0.000231627,0.000231627,0.000231627,334,1,334,334,334,8,1,8,8,8
18,70,0.000218941,1,0.000218941,0.000218941,0.000218941,317,1,317,317,317,8,1,8,8,8
18,70,0.000175375,1,0.000175375,0.000175375,0.000175375,265,1,265,265,265,7,1,7,7,7
18,70,0.000227432,1,0.000227432,0.000227432,0.000227432,312,1,312,312,312,8,1,8,8,8
18,70,0.000237408,1,0.000237408,0.000237408,0.000237408,322,1,322,322,322,8,1,8,8,8
18,70,0.00013404,1,0.00013404,0.00013404,0.00013404,287,1,287,287,287,7,1,7,7,7
18,70,0.000334079,1,0.000334079,0.000334079,0.000334079,364,1,364,364,364,9,1,9,9,9
18,70,0.000173147,1,0.000173147,0.000173147,0.000173147,274,1,274,274,274,7,1,7,7,7
18,70,0.000237499,1,0.000237499,0.000237499,0.000237499,329,1,329,329,329,8,1,8,8,8
18,70,0.000167882,1,0.000167882,0.000167882,0.000167882,290,1,290,290,290,7,1,7,7,7
18,70,0.00019538,1,0.00019538,0.00019538,0.00019538,307,1,307,307,307,7,1,7,7,7
18,70,0.000238395,1,0.000238395,0.000238395,0.000238395,324,1,324,324,324,8,1,8,8,8
18,70,0.000253895,1,0.000253895,0.000253895,0.000253895,306,1,306,306,306,8,1,8,8,8
18,70,0.000207608,1,0.000207608,0.000207608,0.000207608,307,1,307,307,307,7,1,7,7,7
18,70,0.000114823,1,0.000114823,0.000114823,0.000114823,270,1,270,270,270,6,1,6,6,6
18,70,0.000449199,1,0.000449199,0.000449199,0.000449199,391,1,391,391,391,9,1,9,9,9
18,70,0.000262264,1,0.000262264,0.000262264,0.000262264,329,1,329,329,329,8,1,8,8,8
18,70,0.00021219,1,0.00021219,0.00021219,0.00021219,349,1,349,349,349,8,1,8,8,8
18,70,0.000186117,1,0.000186117,0.000186117,0.000186117,301,1,301,301,301,7,1,7,7,7
18,70,0.000210785,1,0.000210785,0.000210785,0.000210785,303,1,303,303,303,7,1,7,7,7
18,70,0.000199685,1,0.000199685,0.000199685,0.000199685,344,1,344,344,344,8,1,8,8,8
18,70,0.000263746,1,0.000263746,0.000263746,0.000263746,334,1,334,334,334,8,1,8,8,8
18,70,0.000273526,1,0.000273526,0.000273526,0.000273526,308,1,308,308,308,8,1,8,8,8
18,70,0.000126621,1,0.000126621,0.000126621,0.000126621,308,1,308,308,308,6,1,6,6,6
18,70,0.00028766,1,0.00028766,0.00028766,0.00028766,340,1,340,340,340,8,1,8,8,8
18,70,0.00035458,1,0.00035458,0.00035458,0.00035458,368,1,368,368,368,8,1,8,8,8
18,70,0.000190136,1,0.000190136,0.000190136,0.000190136,297,1,297,297,297,7,1,7,7,7
18,70,0.00015378,1,0.00015378,0.00015378,0.00015378,304,1,304,304,304,7,1,7,7,7
18,70,0.000201347,1,0.000201347,0.000201347,0.000201347,309,1,309,309,309,7,1,7,7,7
18,70,0.000262022,1,0.000262022,0.000262022,0.000262022,345,1,345,345,345,8,1,8,8,8
18,70,0.000175166,1,0.000175166,0.000175166,0.000175166,280,1,280,280,280,7,1,7,7,7
18,70,0.000267656,1,0.000267656,0.000267656,0.000267656,313,1,313,313,313,8,1,8,8,8
18,70,0.000121062,1,0.000121062,0.000121062,0.000121062,259,1,259,259,259,6,1,6,6,6
18,70,0.00030409,1,0.00030409,0.00030409,0.00030409,357,1,357,357,357,9,1,9,9,9
18,70,0.000293599,1,0.000293599,0.000293599,0.000293599,363,1,363,363,363,9,1,9,9,9
18,70,0.000224732,1,0.000224732,0.000224732,0.000224732,324,1,324,324,324,8,1,8,8,8
18,70,0.000279496,1,0.000279496,0.000279496,0.000279496,326,1,326,326,326,8,1,8,8,8
18,70,0.000320844,1,0.000320844,0.000320844,0.000320844,370,1,370,370,370,9,1,9,9,9
18,70,0.000355969,1,0.000355969,0.000355969,0.000355969,385,1,385,385,385,9,1,9,9,9
18,70,0.000241112,1,0.000241112,0.000241112,0.000241112,316,1,316,316,316,8,1,8,8,8
18,70,0.000234675,1,0.000234675,0.000234675,0.000234675,316,1,316,316,316,8,1,8,8,8
18,70,0.000329179,1,0.000329179,0.000329179,0.000329179,354,1,354,354,354,9,1,9,9,9
18,70,0.000381414,1,0.000381414,0.000381414,0.000381414,363,1,363,363,363,9,1,9,9,9
18,70,0.000245545,1,0.000245545,0.000245545,0.000245545,348,1,348,348,348,8,1,8,8,8
18,70,0.000233989,1,0.000233989,0.000233989,0.000233989,330,1,330,330,330,8,1,8,8,8
18,70,0.000217134,1,0.000217134,0.000217134,0.000217134,319,1,319,319,319,8,1,8,8,8
18,70,0.000191825,1,0.000191825,0.000191825,0.000191825,293,1,293,293,293,7,1,7,7,7
