n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
42,30,0.000532187,1,0.000532187,0.000532187,0.000532187,1216,1,1216,1216,1216,7,1,7,7,7
42,30,0.000706288,1,0.000706288,0.000706288,0.000706288,1181,1,1181,1181,1181,8,1,8,8,8
42,30,0.000724069,1,0.000724069,0.000724069,0.000724069,1199,1,1199,1199,1199,8,1,8,8,8
42,30,0.000491779,1,0.000491779,0.000491779,0.000491779,1161,1,1161,1161,1161,7,1,7,7,7
42,30,0.0006437,1,0.0006437,0.0006437,0.0006437,1178,1,1178,1178,1178,8,1,8,8,8
42,30,0.000598972,1,0.000598972,0.000598972,0.000598972,1159,1,1159,1159,1159,7,1,7,7,7
42,30,0.000479008,1,0.000479008,0.000479008,0.000479008,1123,1,1123,1123,1123,7,1,7,7,7
42,30,0.000638901,1,0.000638901,0.000638901,0.000638901,1211,1,1211,1211,1211,8,1,8,8,8
42,30,0.000471044,1,0.000471044,0.000471044,0.000471044,1117,1,1117,1117,1117,7,1,7,7,7
42,30,0.000514595,1,0.000514595,0.000514595,0.000514595,1112,1,1112,1112,1112,7,1,7,7,7
42,30,0.000699434,1,0.000699434,0.000699434,0.000699434,1198,1,1198,1198,1198,7,1,7,7,7
42,30,0.000754532,1,0.000754532,0.000754532,0.000754532,1252,1,1252,1252,1252,8,1,8,8,8
42,30,0.000703632,1,0.000703632,0.000703632,0.000703632,1293,1,1293,1293,1293,8,1,8,8,8
42,30,0.000532534,1,0.000532534,0.000532534,0.000532534,1137,1,1137,1137,1137,7,1,7,7,7
42,30,0.000853134,1,0.000853134,0.000853134,0.000853134,1222,1,1222,1222,1222,8,1,8,8,8
42,30,0.000357387,1,0.000357387,0.000357387,0.000357387,1054,1,1054,1054,1054,6,1,6,6,6
42,30,0.000633565,1,0.000633565,0.000633565,0.000633565,1130,1,1130,1130,1130,7,1,7,7,7
42,30,0.000733782,1,0.000733782,0.000733782,0.000733782,1241,1,1241,1241,1241,8,1,8,8,8
42,30,0.000840702,1,0.000840702,0.000840702,0.000840702,1230,1,1230,1230,1230,8,1,8,8,8
42,30,0.000565544,1,0.000565544,0.000565544,0.000565544,1156,1,1156,1156,1156,7,1,7,7,7
42,30,0.000406414,1,0.000406414,0.000406414,0.000406414,1128,1,1128,1128,1128,7,1,7,7,7
42,30,0.00102149,1,0.00102149,0.00102149,0.00102149,1257,1,1257,1257,1257,8,1,8,8,8
42,30,0.000259064,1,0.000259064,0.000259064,0.000259064,1044,1,1044,1044,1044,6,1,6,6,6
42,30,0.000571692,1,0.000571692,0.000571692,0.000571692,1149,1,1149,1149,1149,7,1,7,7,7
42,30,0.000392207,1,0.000392207,0.000392207,0.000392207,1114,1,1114,1114,1114,7,1,7,7,7
42,30,0.000672429,1,0.000672429,0.000672429,0.000672429,1177,1,1177,1177,1177,7,1,7,7,7
42,30,0.000523334,1,0.000523334,0.000523334,0.000523334,1154,1,1154,1154,1154,7,1,7,7,7
42,30,0.000469528,1,0.000469528,0.000469528,0.000469528,1139,1,1139,1139,1139,7,1,7,7,7
42,30,0.000415671,1,0.000415671,0.000415671,0.000415671,1124,1,1124,1124,1124,6,1,6,6,6
42,30,0.000542831,1,0.000542831,0.000542831,0.000542831,1151,1,1151,1151,1151,7,1,7,7,7
42,30,0.000561571,1,0.000561571,0.000561571,0.000561571,1209,1,1209,1209,1209,8,1,8,8,8
42,30,0.00033833,1,0.00033833,0.00033833,0.00033833,1051,1,1051,1051,1051,6,1,6,6,6
42,30,0.00072977,1,0.00072977,0.00072977,0.00072977,1217,1,1217,1217,1217,8,1,8,8,8
42,30,0.000623542,1,0.000623542,0.000623542,0.000623542,1188,1,1188,1188,1188,7,1,7,7,7
42,30,0.000474213,1,0.000474213,0.000474213,0.000474213,1178,1,1178,1178,1178,7,1,7,7,7
42,30,0.000468844,1,0.000468844,0.000468844,0.000468844,1103,1,1103,1103,1103,7,1,7,7,7
42,30,0.000535785,1,0.000535785,0.000535785,0.000535785,1139,1,1139,1139,1139,8,1,8,8,8
42,30,0.000354196,1,0.000354196,0.000354196,0.000354196,1140,1,1140,1140,1140,7,1,7,7,7
42,30,0.000654891,1,0.000654891,0.000654891,0.000654891,1194,1,1194,1194,1194,8,1,8,8,8
42,30,0.00063009,1,0.00063009,0.00063009,0.00063009,1228,1,1228,1228,1228,7,1,7,7,7
42,30,0.00051256,1,0.00051256,0.00051256,0.00051256,1110,1,1110,1110,1110,7,1,7,7,7
42,30,0.000517596,1,0.000517596,0.000517596,0.000517596,1154,1,1154,1154,1154,7,1,7,7,7
42,30,0.000742668,1,0.000742668,0.000742668,0.000742668,1200,1,1200,1200,1200,7,1,7,7,7
42,30,0.000452602,1,0.000452602,0.000452602,0.000452602,1103,1,1103,1103,1103,7,1,7,7,7
42,30,0.00098517,1,0.00098517,0.00098517,0.00098517,1269,1,1269,1269,1269,8,1,8,8,8
42,30,0.000529832,1,0.000529832,0.000529832,0.000529832,1219,1,1219,1219,1219,7,1,7,7,7
42,30,0.00051808,1,0.00051808,0.00051808,0.00051808,1146,1,1146,1146,1146,7,1,7,7,7
42,30,0.000302259,1,0.000302259,0.000302259,0.000302259,1061,1,1061,1061,1061,6,1,6,6,6
42,30,0.00054736,1,0.00054736,0.00054736,0.00054736,1145,1,1145,1145,1145,7,1,7,7,7
42,30,0.000503452,1,0.000503452,0.000503452,0.000503452,1159,1,1159,1159,1159,7,1,7,7,7
42,30,0.000441247,1,0.000441247,0.000441247,0.000441247,1095,1,1095,1095,1095,7,1,7,7,7
42,30,0.00060979,1,0.00060979,0.00060979,0.00060979,1197,1,1197,1197,1197,8,1,8,8,8
42,30,0.000808788,1,0.000808788,0.000808788,0.000808788,1215,1,1215,1215,1215,8,1,8,8,8
42,30,0.000566352,1,0.000566352,0.000566352,0.000566352,1213,1,1213,1213,1213,7,1,7,7,7
42,30,0.000565298,1,0.000565298,0.000565298,0.000565298,1175,1,1175,1175,1175,7,1,7,7,7
42,30,0.000548721,1,0.000548721,0.000548721,0.000548721,1196,1,1196,1196,1196,7,1,7,7,7
42,30,0.000592452,1,0.000592452,0.000592452,0.000592452,1152,1,1152,1152,1152,7,1,7,7,7
42,30,0.000467794,1,0.000467794,0.000467794,0.000467794,1091,1,1091,1091,1091,7,1,7,7,7
42,30,0.000673879,1,0.000673879,0.000673879,0.000673879,1193,1,1193,1193,1193,8,1,8,8,8
42,30,0.000552074,1,0.000552074,0.000552074,0.000552074,1137,1,1137,1137,1137,7,1,7,7,7
42,30,0.000666973,1,0.000666973,0.000666973,0.000666973,1202,1,1202,1202,1202,8,1,8,8,8
42,30,0.00060308,1,0.00060308,0.00060308,0.00060308,1170,1,1170,1170,1170,8,1,8,8,8
42,30,0.000445051,1,0.000445051,0.000445051,0.000445051,1062,1,1062,1062,1062,7,1,7,7,7
42,30,0.000569878,1,0.000569878,0.000569878,0.000569878,1193,1,1193,1193,1193,8,1,8,8,8
42,30,0.000529404,1,0.000529404,0.000529404,0.000529404,1119,1,1119,1119,1119,7,1,7,7,7
42,30,0.000537701,1,0.000537701,0.000537701,0.000537701,1146,1,1146,1146,1146,7,1,7,7,7
42,30,0.000470819,1,0.000470819,0.000470819,0.000470819,1159,1,1159,1159,1159,7,1,7,7,7
42,30,0.000454584,1,0.000454584,0.000454584,0.000454584,1100,1,1100,1100,1100,7,1,7,7,7
42,30,0.000423701,1,0.000423701,0.000423701,0.000423701,1163,1,1163,1163,1163,7,1,7,7,7
42,30,0.000519395,1,0.000519395,0.000519395,0.000519395,1150,1,1150,1150,1150,7,1,7,7,7
42,30,0.000487344,1,0.000487344,0.000487344,0.000487344,1091,1,1091,1091,1091,7,1,7,7,7
42,30,0.000313946,1,0.000313946,0.000313946,0.000313946,1040,1,1040,1040,1040,6,1,6,6,6
42,30,0.000529463,1,0.000529463,0.000529463,0.000529463,1141,1,1141,1141,1141,7,1,7,7,7
42,30,0.000874023,1,0.000874023,0.000874023,0.000874023,1277,1,1277,1277,1277,8,1,8,8,8
42,30,0.000630554,1,0.000630554,0.000630554,0.000630554,1164,1,1164,1164,1164,8,1,8,8,8
42,30,0.00041222,1,0.00041222,0.00041222,0.00041222,1132,1,1132,1132,1132,7,1,7,7,7
42,30,0.000643616,1,0.000643616,0.000643616,0.000643616,1226,1,1226,1226,1226,7,1,7,7,7
42,30,0.000713237,1,0.000713237,0.000713237,0.000713237,1160,1,1160,1160,1160,7,1,7,7,7
42,30,0.000454254,1,0.000454254,0.000454254,0.000454254,1085,1,1085,1085,1085,6,1,6,6,6
42,30,0.000618096,1,0.000618096,0.000618096,0.000618096,1178,1,1178,1178,1178,8,1,8,8,8
42,30,0.000323727,1,0.000323727,0.000323727,0.000323727,1087,1,1087,1087,1087,6,1,6,6,6
42,30,0.000502631,1,0.000502631,0.000502631,0.000502631,1171,1,1171,1171,1171,7,1,7,7,7
42,30,0.000585044,1,0.000585044,0.000585044,0.000585044,1173,1,1173,1173,1173,7,1,7,7,7
42,30,0.00051159,1,0.00051159,0.00051159,0.00051159,1147,1,1147,1147,1147,7,1,7,7,7
42,30,0.000449411,1,0.000449411,0.000449411,0.000449411,1101,1,1101,1101,1101,6,1,6,6,6
42,30,0.000539913,1,0.000539913,0.000539913,0.000539913,1198,1,1198,1198,1198,7,1,7,7,7
42,30,0.000537118,1,0.000537118,0.000537118,0.000537118,1154,1,1154,1154,1154,7,1,7,7,7
42,30,0.000625911,1,0.000625911,0.000625911,0.000625911,1224,1,1224,1224,1224,8,1,8,8,8
42,30,0.000630206,1,0.000630206,0.000630206,0.000630206,1168,1,1168,1168,1168,7,1,7,7,7
42,30,0.000797222,1,0.000797222,0.000797222,0.000797222,1258,1,1258,1258,1258,8,1,8,8,8
42,30,0.000510239,1,0.000510239,0.000510239,0.000510239,1137,1,1137,1137,1137,7,1,7,7,7
42,30,0.000781869,1,0.000781869,0.000781869,0.000781869,1238,1,1238,1238,1238,8,1,8,8,8
42,30,0.000495445,1,0.000495445,0.000495445,0.000495445,1107,1,1107,1107,1107,7,1,7,7,7
42,30,0.000521044,1,0.000521044,0.000521044,0.000521044,1152,1,1152,1152,1152,7,1,7,7,7
42,30,0.000614917,1,0.000614917,0.000614917,0.000614917,1207,1,1207,1207,1207,7,1,7,7,7
42,30,0.000411855,1,0.000411855,0.000411855,0.000411855,1124,1,1124,1124,1124,7,1,7,7,7
42,30,0.000535971,1,0.000535971,0.000535971,0.000535971,1147,1,1147,1147,1147,7,1,7,7,7
42,30,0.000525406,1,0.000525406,0.000525406,0.000525406,1154,1,1154,1154,1154,8,1,8,8,8
42,30,0.000727259,1,0.000727259,0.000727259,0.000727259,1262,1,1262,1262,1262,8,1,8,8,8
42,30,0.000653155,1,0.000653155,0.000653155,0.000653155,1237,1,1237,1237,1237,8,1,8,8,8
42,30,0.000694673,1,0.000694673,0.000694673,0.000694673,1263,1,1263,1263,1263,8,1,8,8,8
42,30,0.000747179,1,0.000747179,0.000747179,0.000747179,1217,1,1217,1217,1217,8,1,8,8,8
42,30,0.000673276,1,0.000673276,0.000673276,0.000673276,1197,1,1197,1197,1197,7,1,7,7,7
42,30,0.000484964,1,0.000484964,0.000484964,0.000484964,1107,1,1107,1107,1107,7,1,7,7,7
42,30,0.000495995,1,0.000495995,0.000495995,0.000495995,1136,1,1136,1136,1136,7,1,7,7,7
42,30,0.000859274,1,0.000859274,0.000859274,0.000859274,1262,1,1262,1262,1262,9,1,9,9,9
42,30,0.000659399,1,0.000659399,0.000659399,0.000659399,1190,1,1190,1190,1190,7,1,7,7,7
42,30,0.000527901,1,0.000527901,0.000527901,0.000527901,1151,1,1151,1151,1151,7,1,7,7,7
42,30,0.000525419,1,0.000525419,0.000525419,0.000525419,1123,1,1123,1123,1123,7,1,7,7,7
42,30,0.000980987,1,0.000980987,0.000980987,0.000980987,1263,1,1263,1263,1263,8,1,8,8,8
42,30,0.000647253,1,0.000647253,0.000647253,0.000647253,1177,1,1177,1177,1177,8,1,8,8,8
42,30,0.000583955,1,0.000583955,0.000583955,0.000583955,1149,1,1149,1149,1149,7,1,7,7,7
42,30,0.00041991,1,0.00041991,0.00041991,0.00041991,1177,1,1177,1177,1177,6,1,6,6,6
42,30,0.00068965,1,0.00068965,0.00068965,0.00068965,1189,1,1189,1189,1189,7,1,7,7,7
42,30,0.000447686,1,0.000447686,0.000447686,0.000447686,1117,1,1117,1117,1117,7,1,7,7,7
42,30,0.000742992,1,0.000742992,0.000742992,0.000742992,1258,1,1258,1258,1258,8,1,8,8,8
42,30,0.000547752,1,0.000547752,0.000547752,0.000547752,1148,1,1148,1148,1148,7,1,7,7,7
42,30,0.000482136,1,0.000482136,0.000482136,0.000482136,1105,1,1105,1105,1105,7,1,7,7,7
42,30,0.000552512,1,0.000552512,0.000552512,0.000552512,1111,1,1111,1111,1111,7,1,7,7,7
42,30,0.000785915,1,0.000785915,0.000785915,0.000785915,1251,1,1251,1251,1251,8,1,8,8,8
42,30,0.000710104,1,0.000710104,0.000710104,0.000710104,1272,1,1272,1272,1272,7,1,7,7,7
42,30,0.000839337,1,0.000839337,0.000839337,0.000839337,1242,1,1242,1242,1242,8,1,8,8,8
42,30,0.000788249,1,0.000788249,0.000788249,0.000788249,1251,1,1251,1251,1251,7,1,7,7,7
42,30,0.000876071,1,0.000876071,0.000876071,0.000876071,1176,1,1176,1176,1176,7,1,7,7,7
42,30,0.000452491,1,0.000452491,0.000452491,0.000452491,1155,1,1155,1155,1155,7,1,7,7,7
42,30,0.000785732,1,0.000785732,0.000785732,0.000785732,1140,1,1140,1140,1140,7,1,7,7,7
42,30,0.000665685,1,0.000665685,0.000665685,0.000665685,1234,1,1234,1234,1234,8,1,8,8,8
