n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
24,70,0.000294456,1,0.000294456,0.000294456,0.000294456,507,1,507,507,507,9,1,9,9,9
24,70,0.0003543,1,0.0003543,0.0003543,0.0003543,513,1,513,513,513,9,1,9,9,9
24,70,0.000527482,1,0.000527482,0.000527482,0.000527482,567,1,567,567,567,10,1,10,10,10
24,70,0.000223366,1,0.000223366,0.000223366,0.000223366,472,1,472,472,472,8,1,8,8,8
24,70,0.000395581,1,0.000395581,0.000395581,0.000395581,593,1,593,593,593,10,1,10,10,10
24,70,0.000600947,1,0.000600947,0.000600947,0.000600947,591,1,591,591,591,10,1,10,10,10
24,70,0.000387428,1,0.000387428,0.000387428,0.000387428,535,1,535,535,535,9,1,9,9,9
24,70,0.000437831,1,0.000437831,0.000437831,0.000437831,538,1,538,538,538,9,1,9,9,9
24,70,0.000528355,1,0.000528355,0.000528355,0.000528355,613,1,613,613,613,10,1,10,10,10
24,70,0.000343914,1,0.000343914,0.000343914,0.000343914,535,1,535,535,535,9,1,9,9,9
24,70,0.000708074,1,0.000708074,0.000708074,0.000708074,682,1,682,682,682,12,1,12,12,12
24,70,0.000415486,1,0.000415486,0.000415486,0.000415486,538,1,538,538,538,9,1,9,9,9
24,70,0.00049263,1,0.00049263,0.00049263,0.00049263,573,1,573,573,573,10,1,10,10,10
24,70,0.000544271,1,0.000544271,0.000544271,0.000544271,591,1,591,591,591,10,1,10,10,10
24,70,0.000361611,1,0.000361611,0.000361611,0.000361611,526,1,526,526,526,9,1,9,9,9
24,70,0.000582568,1,0.000582568,0.000582568,0.000582568,606,1,606,606,606,10,1,10,10,10
24,70,0.000463598,1,0.000463598,0.000463598,0.000463598,596,1,596,596,596,10,1,10,10,10
24,70,0.000566856,1,0.000566856,0.000566856,0.000566856,577,1,577,577,577,10,1,10,10,10
24,70,0.000545129,1,0.000545129,0.000545129,0.000545129,581,1,581,581,581,10,1,10,10,10
24,70,0.000375127,1,0.000375127,0.000375127,0.000375127,508,1,508,508,508,9,1,9,9,9
24,70,0.00043495,1,0.00043495,0.00043495,0.00043495,568,1,568,568,568,10,1,10,10,10
24,70,0.000332364,1,0.000332364,0.000332364,0.000332364,464,1,464,464,464,8,1,8,8,8
24,70,0.000670357,1,0.000670357,0.000670357,0.000670357,633,1,633,633,633,11,1,11,11,11
24,70,0.000925073,1,0.000925073,0.000925073,0.000925073,697,1,697,697,697,12,1,12,12,12
24,70,0.000493411,1,0.000493411,0.000493411,0.000493411,577,1,577,577,577,10,1,10,10,10
24,70,0.000449273,1,0.000449273,0.000449273,0.000449273,511,1,511,511,511,9,1,9,9,9
