n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
25,70,0.00078615,1,0.00078615,0.00078615,0.00078615,664,1,664,664,664,11,1,11,11,11
25,70,0.00039428,1,0.00039428,0.00039428,0.00039428,542,1,542,542,542,9,1,9,9,9
25,70,0.00049317,1,0.00049317,0.00049317,0.00049317,628,1,628,628,628,10,1,10,10,10
25,70,0.000707787,1,0.000707787,0.000707787,0.000707787,659,1,659,659,659,11,1,11,11,11
25,70,0.000613434,1,0.000613434,0.000613434,0.000613434,641,1,641,641,641,10,1,10,10,10
25,70,0.000420829,1,0.000420829,0.000420829,0.000420829,573,1,573,573,573,9,1,9,9,9
25,70,0.000494323,1,0.000494323,0.000494323,0.000494323,629,1,629,629,629,10,1,10,10,10
25,70,0.000396067,1,0.000396067,0.000396067,0.000396067,552,1,552,552,552,9,1,9,9,9
25,70,0.000629932,1,0.000629932,0.000629932,0.000629932,624,1,624,624,624,10,1,10,10,10
25,70,0.000523857,1,0.000523857,0.000523857,0.000523857,623,1,623,623,623,10,1,10,10,10
25,70,0.000444718,1,0.000444718,0.000444718,0.000444718,554,1,554,554,554,9,1,9,9,9
25,70,0.000616757,1,0.000616757,0.000616757,0.000616757,615,1,615,615,615,10,1,10,10,10
25,70,0.000610923,1,0.000610923,0.000610923,0.000610923,619,1,619,619,619,10,1,10,10,10
25,70,0.000540618,1,0.000540618,0.000540618,0.000540618,633,1,633,633,633,10,1,10,10,10
25,70,0.000448173,1,0.000448173,0.000448173,0.000448173,639,1,639,639,639,10,1,10,10,10
25,70,0.000557645,1,0.000557645,0.000557645,0.000557645,615,1,615,615,615,10,1,10,10,10
25,70,0.000459207,1,0.000459207,0.000459207,0.000459207,570,1,570,570,570,9,1,9,9,9
25,70,0.000514545,1,0.000514545,0.000514545,0.000514545,596,1,596,596,596,10,1,10,10,10
25,70,0.000441188,1,0.000441188,0.000441188,0.000441188,592,1,592,592,592,9,1,9,9,9
25,70,0.000687827,1,0.000687827,0.000687827,0.000687827,687,1,687,687,687,11,1,11,11,11
