n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
16,30,8.1357e-05,1,8.1357e-05,8.1357e-05,8.1357e-05,163,1,163,163,163,4,1,4,4,4
16,30,7.1098e-05,1,7.1098e-05,7.1098e-05,7.1098e-05,168,1,168,168,168,3,1,3,3,3
16,30,0.000134676,1,0.000134676,0.000134676,0.000134676,196,1,196,196,196,5,1,5,5,5
16,30,2.4636e-05,1,2.4636e-05,2.4636e-05,2.4636e-05,142,1,142,142,142,4,1,4,4,4
16,30,6.9852e-05,1,6.9852e-05,6.9852e-05,6.9852e-05,157,1,157,157,157,4,1,4,4,4
16,30,7.1258e-05,1,7.1258e-05,7.1258e-05,7.1258e-05,166,1,166,166,166,4,1,4,4,4
16,30,8.101e-05,1,8.101e-05,8.101e-05,8.101e-05,165,1,165,165,165,4,1,4,4,4
16,30,5.7622e-05,1,5.7622e-05,5.7622e-05,5.7622e-05,174,1,174,174,174,4,1,4,4,4
16,30,8.8073e-05,1,8.8073e-05,8.8073e-05,8.8073e-05,165,1,165,165,165,4,1,4,4,4
16,30,5.0997e-05,1,5.0997e-05,5.0997e-05,5.0997e-05,159,1,159,159,159,4,1,4,4,4
16,30,8.9864e-05,1,8.9864e-05,8.9864e-05,8.9864e-05,173,1,173,173,173,5,1,5,5,5
16,30,0.000109338,1,0.000109338,0.000109338,0.000109338,177,1,177,177,177,4,1,4,4,4
16,30,4.368e-05,1,4.368e-05,4.368e-05,4.368e-05,155,1,155,155,155,4,1,4,4,4
16,30,0.000117316,1,0.000117316,0.000117316,0.000117316,193,1,193,193,193,4,1,4,4,4
16,30,2.1792e-05,1,2.1792e-05,2.1792e-05,2.1792e-05,135,1,135,135,135,3,1,3,3,3
16,30,4.031e-05,1,4.031e-05,4.031e-05,4.031e-05,151,1,151,151,151,3,1,3,3,3
16,30,0.000128535,1,0.000128535,0.000128535,0.000128535,185,1,185,185,185,4,1,4,4,4
16,30,6.0907e-05,1,6.0907e-05,6.0907e-05,6.0907e-05,162,1,162,162,162,4,1,4,4,4
16,30,7.8407e-05,1,7.8407e-05,7.8407e-05,7.8407e-05,166,1,166,166,166,4,1,4,4,4
