n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
27,80,0.000881563,1,0.000881563,0.000881563,0.000881563,844,1,844,844,844,13,1,13,13,13
27,80,0.00068905,1,0.00068905,0.00068905,0.00068905,793,1,793,793,793,12,1,12,12,12
27,80,0.000770661,1,0.000770661,0.000770661,0.000770661,801,1,801,801,801,12,1,12,12,12
27,80,0.000963703,1,0.000963703,0.000963703,0.000963703,849,1,849,849,849,13,1,13,13,13
27,80,0.000760032,1,0.000760032,0.000760032,0.000760032,790,1,790,790,790,12,1,12,12,12
27,80,0.000834754,1,0.000834754,0.000834754,0.000834754,854,1,854,854,854,13,1,13,13,13
27,80,0.000740106,1,0.000740106,0.000740106,0.000740106,811,1,811,811,811,12,1,12,12,12
27,80,0.000812504,1,0.000812504,0.000812504,0.000812504,822,1,822,822,822,12,1,12,12,12
27,80,0.000743774,1,0.000743774,0.000743774,0.000743774,791,1,791,791,791,12,1,12,12,12
27,80,0.00100146,1,0.00100146,0.00100146,0.00100146,861,1,861,861,861,13,1,13,13,13
27,80,0.000833564,1,0.000833564,0.000833564,0.000833564,841,1,841,841,841,13,1,13,13,13
27,80,0.00100026,1,0.00100026,0.00100026,0.00100026,835,1,835,835,835,13,1,13,13,13
27,80,0.000767784,1,0.000767784,0.000767784,0.000767784,800,1,800,800,800,12,1,12,12,12
27,80,0.000792504,1,0.000792504,0.000792504,0.000792504,833,1,833,833,833,12,1,12,12,12
27,80,0.000890056,1,0.000890056,0.000890056,0.000890056,877,1,877,877,877,13,1,13,13,13
27,80,0.00104243,1,0.00104243,0.00104243,0.00104243,828,1,828,828,828,13,1,13,13,13
27,80,0.00123003,1,0.00123003,0.00123003,0.00123003,948,1,948,948,948,14,1,14,14,14
27,80,0.000972534,1,0.000972534,0.000972534,0.000972534,863,1,863,863,863,13,1,13,13,13
27,80,0.000657225,1,0.000657225,0.000657225,0.000657225,793,1,793,793,793,12,1,12,12,12
27,80,0.000616165,1,0.000616165,0.000616165,0.000616165,755,1,755,755,755,11,1,11,11,11
27,80,0.000811428,1,0.000811428,0.000811428,0.000811428,790,1,790,790,790,12,1,12,12,12
27,80,0.00102162,1,0.00102162,0.00102162,0.00102162,841,1,841,841,841,13,1,13,13,13
27,80,0.000960575,1,0.000960575,0.000960575,0.000960575,836,1,836,836,836,13,1,13,13,13
27,80,0.000711219,1,0.000711219,0.000711219,0.000711219,703,1,703,703,703,11,1,11,11,11
27,80,0.000797938,1,0.000797938,0.000797938,0.000797938,781,1,781,781,781,12,1,12,12,12
27,80,0.000827945,1,0.000827945,0.000827945,0.000827945,868,1,868,868,868,13,1,13,13,13
27,80,0.000988773,1,0.000988773,0.000988773,0.000988773,845,1,845,845,845,13,1,13,13,13
27,80,0.000883242,1,0.000883242,0.000883242,0.000883242,860,1,860,860,860,13,1,13,13,13
27,80,0.000776558,1,0.000776558,0.000776558,0.000776558,767,1,767,767,767,12,1,12,12,12
27,80,0.00122132,1,0.00122132,0.00122132,0.00122132,917,1,917,917,917,14,1,14,14,14
27,80,0.00100677,1,0.00100677,0.00100677,0.00100677,855,1,855,855,855,13,1,13,13,13
27,80,0.000806928,1,0.000806928,0.000806928,0.000806928,776,1,776,776,776,12,1,12,12,12
27,80,0.00079142,1,0.00079142,0.00079142,0.00079142,812,1,812,812,812,12,1,12,12,12
