n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
43,50,458,1,458,458,458,0.00391081,1,0.00391081,0.00391081,0.00391081,1377,1,1377,1377,1377,7,1,7,7,7,0,1,0,0,0
43,50,441,1,441,441,441,0.00278215,1,0.00278215,0.00278215,0.00278215,940,1,940,940,940,8,1,8,8,8,0,1,0,0,0
43,50,456,1,456,456,456,0.00282723,1,0.00282723,0.00282723,0.00282723,796,1,796,796,796,9,1,9,9,9,0,1,0,0,0
43,50,445,1,445,445,445,0.00263761,1,0.00263761,0.00263761,0.00263761,800,1,800,800,800,8,1,8,8,8,0,1,0,0,0
43,50,457,1,457,457,457,0.00326725,1,0.00326725,0.00326725,0.00326725,1066,1,1066,1066,1066,8,1,8,8,8,0,1,0,0,0
43,50,431,1,431,431,431,0.00273633,1,0.00273633,0.00273633,0.00273633,965,1,965,965,965,7,1,7,7,7,0,1,0,0,0
43,50,452,1,452,452,452,0.00307514,1,0.00307514,0.00307514,0.00307514,1005,1,1005,1005,1005,8,1,8,8,8,0,1,0,0,0
43,50,440,1,440,440,440,0.00281115,1,0.00281115,0.00281115,0.00281115,925,1,925,925,925,8,1,8,8,8,0,1,0,0,0
43,50,463,1,463,463,463,0.00331386,1,0.00331386,0.00331386,0.00331386,1036,1,1036,1036,1036,9,1,9,9,9,0,1,0,0,0
43,50,465,1,465,465,465,0.00329662,1,0.00329662,0.00329662,0.00329662,1079,1,1079,1079,1079,8,1,8,8,8,0,1,0,0,0
43,50,452,1,452,452,452,0.0032985,1,0.0032985,0.0032985,0.0032985,1063,1,1063,1063,1063,8,1,8,8,8,0,1,0,0,0
43,50,459,1,459,459,459,0.00356999,1,0.00356999,0.00356999,0.00356999,1108,1,1108,1108,1108,9,1,9,9,9,0,1,0,0,0
43,50,469,1,469,469,469,0.00360058,1,0.00360058,0.00360058,0.00360058,1136,1,1136,1136,1136,8,1,8,8,8,0,1,0,0,0
43,50,463,1,463,463,463,0.00326954,1,0.00326954,0.00326954,0.00326954,948,1,948,948,948,9,1,9,9,9,0,1,0,0,0
43,50,436,1,436,436,436,0.00248398,1,0.00248398,0.00248398,0.00248398,747,1,747,747,747,8,1,8,8,8,0,1,0,0,0
