n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
23,50,129,1,129,129,129,0.000381235,1,0.000381235,0.000381235,0.000381235,175,1,175,175,175,6,1,6,6,6,0,1,0,0,0
23,50,127,1,127,127,127,0.000336389,1,0.000336389,0.000336389,0.000336389,149,1,149,149,149,7,1,7,7,7,0,1,0,0,0
23,50,130,1,130,130,130,0.000389668,1,0.000389668,0.000389668,0.000389668,159,1,159,159,159,7,1,7,7,7,0,1,0,0,0
23,50,124,1,124,124,124,0.000311227,1,0.000311227,0.000311227,0.000311227,132,1,132,132,132,7,1,7,7,7,0,1,0,0,0
23,50,132,1,132,132,132,0.000367862,1,0.000367862,0.000367862,0.000367862,140,1,140,140,140,7,1,7,7,7,0,1,0,0,0
23,50,142,1,142,142,142,0.000530175,1,0.000530175,0.000530175,0.000530175,214,1,214,214,214,7,1,7,7,7,0,1,0,0,0
23,50,127,1,127,127,127,0.00034585,1,0.00034585,0.00034585,0.00034585,155,1,155,155,155,7,1,7,7,7,0,1,0,0,0
23,50,139,1,139,139,139,0.000401682,1,0.000401682,0.000401682,0.000401682,165,1,165,165,165,7,1,7,7,7,0,1,0,0,0
23,50,118,1,118,118,118,0.00030062,1,0.00030062,0.00030062,0.00030062,139,1,139,139,139,6,1,6,6,6,0,1,0,0,0
23,50,108,1,108,108,108,0.000248079,1,0.000248079,0.000248079,0.000248079,121,1,121,121,121,6,1,6,6,6,0,1,0,0,0
23,50,136,1,136,136,136,0.000456425,1,0.000456425,0.000456425,0.000456425,192,1,192,192,192,7,1,7,7,7,0,1,0,0,0
23,50,128,1,128,128,128,0.000381592,1,0.000381592,0.000381592,0.000381592,165,1,165,165,165,7,1,7,7,7,0,1,0,0,0
23,50,125,1,125,125,125,0.000278496,1,0.000278496,0.000278496,0.000278496,131,1,131,131,131,6,1,6,6,6,0,1,0,0,0
23,50,125,1,125,125,125,0.00029072,1,0.00029072,0.00029072,0.00029072,137,1,137,137,137,6,1,6,6,6,0,1,0,0,0
23,50,133,1,133,133,133,0.000376172,1,0.000376172,0.000376172,0.000376172,153,1,153,153,153,7,1,7,7,7,0,1,0,0,0
23,50,125,1,125,125,125,0.000371966,1,0.000371966,0.000371966,0.000371966,171,1,171,171,171,6,1,6,6,6,0,1,0,0,0
23,50,117,1,117,117,117,0.000306548,1,0.000306548,0.000306548,0.000306548,145,1,145,145,145,6,1,6,6,6,0,1,0,0,0
23,50,126,1,126,126,126,0.000394415,1,0.000394415,0.000394415,0.000394415,152,1,152,152,152,7,1,7,7,7,0,1,0,0,0
23,50,126,1,126,126,126,0.000336821,1,0.000336821,0.000336821,0.000336821,146,1,146,146,146,6,1,6,6,6,0,1,0,0,0
23,50,129,1,129,129,129,0.000415783,1,0.000415783,0.000415783,0.000415783,167,1,167,167,167,6,1,6,6,6,0,1,0,0,0
23,50,124,1,124,124,124,0.000402755,1,0.000402755,0.000402755,0.000402755,174,1,174,174,174,6,1,6,6,6,0,1,0,0,0
23,50,130,1,130,130,130,0.000288255,1,0.000288255,0.000288255,0.000288255,115,1,115,115,115,7,1,7,7,7,0,1,0,0,0
