n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
47,80,855,1,855,855,855,0.0933634,1,0.0933634,0.0933634,0.0933634,16794,1,16794,16794,16794,15,1,15,15,15,0,1,0,0,0
47,80,867,1,867,867,867,0.115974,1,0.115974,0.115974,0.115974,22621,1,22621,22621,22621,15,1,15,15,15,0,1,0,0,0
47,80,878,1,878,878,878,0.120799,1,0.120799,0.120799,0.120799,19960,1,19960,19960,19960,16,1,16,16,16,0,1,0,0,0
47,80,867,1,867,867,867,0.146502,1,0.146502,0.146502,0.146502,29951,1,29951,29951,29951,14,1,14,14,14,0,1,0,0,0
47,80,864,1,864,864,864,0.117206,1,0.117206,0.117206,0.117206,23019,1,23019,23019,23019,14,1,14,14,14,0,1,0,0,0
47,80,870,1,870,870,870,0.0762621,1,0.0762621,0.0762621,0.0762621,13391,1,13391,13391,13391,16,1,16,16,16,0,1,0,0,0
47,80,870,1,870,870,870,0.117671,1,0.117671,0.117671,0.117671,20549,1,20549,20549,20549,16,1,16,16,16,0,1,0,0,0
47,80,850,1,850,850,850,0.145003,1,0.145003,0.145003,0.145003,26801,1,26801,26801,26801,14,1,14,14,14,0,1,0,0,0
47,80,853,1,853,853,853,0.101985,1,0.101985,0.101985,0.101985,19444,1,19444,19444,19444,14,1,14,14,14,0,1,0,0,0
47,80,886,1,886,886,886,0.147935,1,0.147935,0.147935,0.147935,25068,1,25068,25068,25068,16,1,16,16,16,0,1,0,0,0
47,80,870,1,870,870,870,0.116307,1,0.116307,0.116307,0.116307,21071,1,21071,21071,21071,16,1,16,16,16,0,1,0,0,0
47,80,868,1,868,868,868,0.154562,1,0.154562,0.154562,0.154562,27931,1,27931,27931,27931,15,1,15,15,15,0,1,0,0,0
47,80,873,1,873,873,873,0.168609,1,0.168609,0.168609,0.168609,33279,1,33279,33279,33279,14,1,14,14,14,0,1,0,0,0
47,80,879,1,879,879,879,0.124074,1,0.124074,0.124074,0.124074,19972,1,19972,19972,19972,17,1,17,17,17,0,1,0,0,0
47,80,893,1,893,893,893,0.133496,1,0.133496,0.133496,0.133496,24276,1,24276,24276,24276,17,1,17,17,17,0,1,0,0,0
47,80,889,1,889,889,889,0.159741,1,0.159741,0.159741,0.159741,28396,1,28396,28396,28396,16,1,16,16,16,0,1,0,0,0
47,80,860,1,860,860,860,0.121183,1,0.121183,0.121183,0.121183,23780,1,23780,23780,23780,15,1,15,15,15,0,1,0,0,0
47,80,868,1,868,868,868,0.149088,1,0.149088,0.149088,0.149088,25044,1,25044,25044,25044,16,1,16,16,16,0,1,0,0,0
47,80,885,1,885,885,885,0.243291,1,0.243291,0.243291,0.243291,43979,1,43979,43979,43979,16,1,16,16,16,0,1,0,0,0
47,80,865,1,865,865,865,0.0847244,1,0.0847244,0.0847244,0.0847244,16871,1,16871,16871,16871,15,1,15,15,15,0,1,0,0,0
47,80,838,1,838,838,838,0.0667278,1,0.0667278,0.0667278,0.0667278,12720,1,12720,12720,12720,15,1,15,15,15,0,1,0,0,0
47,80,857,1,857,857,857,0.139157,1,0.139157,0.139157,0.139157,26739,1,26739,26739,26739,14,1,14,14,14,0,1,0,0,0
47,80,850,1,850,850,850,0.0663268,1,0.0663268,0.0663268,0.0663268,13403,1,13403,13403,13403,15,1,15,15,15,0,1,0,0,0
47,80,871,1,871,871,871,0.164872,1,0.164872,0.164872,0.164872,27960,1,27960,27960,27960,15,1,15,15,15,0,1,0,0,0
47,80,841,1,841,841,841,0.0966727,1,0.0966727,0.0966727,0.0966727,17371,1,17371,17371,17371,14,1,14,14,14,0,1,0,0,0
47,80,879,1,879,879,879,0.167034,1,0.167034,0.167034,0.167034,25989,1,25989,25989,25989,16,1,16,16,16,0,1,0,0,0
47,80,897,1,897,897,897,0.185021,1,0.185021,0.185021,0.185021,30237,1,30237,30237,30237,17,1,17,17,17,0,1,0,0,0
47,80,841,1,841,841,841,0.0721039,1,0.0721039,0.0721039,0.0721039,14601,1,14601,14601,14601,14,1,14,14,14,0,1,0,0,0
47,80,873,1,873,873,873,0.110732,1,0.110732,0.110732,0.110732,20189,1,20189,20189,20189,15,1,15,15,15,0,1,0,0,0
47,80,872,1,872,872,872,0.128116,1,0.128116,0.128116,0.128116,22091,1,22091,22091,22091,16,1,16,16,16,0,1,0,0,0
47,80,863,1,863,863,863,0.169426,1,0.169426,0.169426,0.169426,31236,1,31236,31236,31236,15,1,15,15,15,0,1,0,0,0
47,80,875,1,875,875,875,0.114217,1,0.114217,0.114217,0.114217,19774,1,19774,19774,19774,15,1,15,15,15,0,1,0,0,0
