n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
33,10,55,1,55,55,55,0.000167736,1,0.000167736,0.000167736,0.000167736,59,1,59,59,59,4,1,4,4,4,0,1,0,0,0
33,10,50,1,50,50,50,0.000158999,1,0.000158999,0.000158999,0.000158999,76,1,76,76,76,3,1,3,3,3,0,1,0,0,0
33,10,60,1,60,60,60,0.000171557,1,0.000171557,0.000171557,0.000171557,81,1,81,81,81,4,1,4,4,4,0,1,0,0,0
33,10,54,1,54,54,54,0.000155672,1,0.000155672,0.000155672,0.000155672,64,1,64,64,64,4,1,4,4,4,0,1,0,0,0
33,10,42,1,42,42,42,0.000142293,1,0.000142293,0.000142293,0.000142293,52,1,52,52,52,4,1,4,4,4,0,1,0,0,0
33,10,55,1,55,55,55,0.000160102,1,0.000160102,0.000160102,0.000160102,70,1,70,70,70,4,1,4,4,4,0,1,0,0,0
33,10,48,1,48,48,48,0.000145521,1,0.000145521,0.000145521,0.000145521,51,1,51,51,51,4,1,4,4,4,0,1,0,0,0
33,10,56,1,56,56,56,0.000164586,1,0.000164586,0.000164586,0.000164586,73,1,73,73,73,4,1,4,4,4,0,1,0,0,0
33,10,36,1,36,36,36,0.000139516,1,0.000139516,0.000139516,0.000139516,52,1,52,52,52,4,1,4,4,4,0,1,0,0,0
33,10,40,1,40,40,40,0.000139374,1,0.000139374,0.000139374,0.000139374,51,1,51,51,51,4,1,4,4,4,0,1,0,0,0
33,10,56,1,56,56,56,0.000165776,1,0.000165776,0.000165776,0.000165776,69,1,69,69,69,4,1,4,4,4,0,1,0,0,0
33,10,56,1,56,56,56,0.000166334,1,0.000166334,0.000166334,0.000166334,72,1,72,72,72,4,1,4,4,4,0,1,0,0,0
33,10,49,1,49,49,49,0.000151579,1,0.000151579,0.000151579,0.000151579,60,1,60,60,60,4,1,4,4,4,0,1,0,0,0
33,10,43,1,43,43,43,0.000155891,1,0.000155891,0.000155891,0.000155891,61,1,61,61,61,4,1,4,4,4,0,1,0,0,0
33,10,62,1,62,62,62,0.000176305,1,0.000176305,0.000176305,0.000176305,80,1,80,80,80,4,1,4,4,4,0,1,0,0,0
33,10,62,1,62,62,62,0.000156433,1,0.000156433,0.000156433,0.000156433,67,1,67,67,67,4,1,4,4,4,0,1,0,0,0
33,10,50,1,50,50,50,0.000152856,1,0.000152856,0.000152856,0.000152856,67,1,67,67,67,4,1,4,4,4,0,1,0,0,0
33,10,60,1,60,60,60,0.000163969,1,0.000163969,0.000163969,0.000163969,68,1,68,68,68,4,1,4,4,4,0,1,0,0,0
33,10,59,1,59,59,59,0.000163564,1,0.000163564,0.000163564,0.000163564,70,1,70,70,70,4,1,4,4,4,0,1,0,0,0
33,10,52,1,52,52,52,0.000146863,1,0.000146863,0.000146863,0.000146863,55,1,55,55,55,4,1,4,4,4,0,1,0,0,0
33,10,45,1,45,45,45,0.000138525,1,0.000138525,0.000138525,0.000138525,53,1,53,53,53,4,1,4,4,4,0,1,0,0,0
33,10,47,1,47,47,47,0.000156934,1,0.000156934,0.000156934,0.000156934,73,1,73,73,73,4,1,4,4,4,0,1,0,0,0
33,10,54,1,54,54,54,0.00015653,1,0.00015653,0.00015653,0.00015653,65,1,65,65,65,4,1,4,4,4,0,1,0,0,0
33,10,44,1,44,44,44,0.000147486,1,0.000147486,0.000147486,0.000147486,62,1,62,62,62,4,1,4,4,4,0,1,0,0,0
33,10,51,1,51,51,51,0.0001811,1,0.0001811,0.0001811,0.0001811,58,1,58,58,58,4,1,4,4,4,0,1,0,0,0
33,10,56,1,56,56,56,0.000158051,1,0.000158051,0.000158051,0.000158051,62,1,62,62,62,4,1,4,4,4,0,1,0,0,0
33,10,56,1,56,56,56,0.000158989,1,0.000158989,0.000158989,0.000158989,69,1,69,69,69,4,1,4,4,4,0,1,0,0,0
33,10,59,1,59,59,59,0.000169295,1,0.000169295,0.000169295,0.000169295,69,1,69,69,69,4,1,4,4,4,0,1,0,0,0
