n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
20,60,106,1,106,106,106,0.000270034,1,0.000270034,0.000270034,0.000270034,100,1,100,100,100,8,1,8,8,8,0,1,0,0,0
20,60,112,1,112,112,112,0.000248704,1,0.000248704,0.000248704,0.000248704,117,1,117,117,117,8,1,8,8,8,0,1,0,0,0
20,60,112,1,112,112,112,0.000266745,1,0.000266745,0.000266745,0.000266745,110,1,110,110,110,7,1,7,7,7,0,1,0,0,0
20,60,102,1,102,102,102,0.000216708,1,0.000216708,0.000216708,0.000216708,91,1,91,91,91,7,1,7,7,7,0,1,0,0,0
20,60,114,1,114,114,114,0.000291084,1,0.000291084,0.000291084,0.000291084,141,1,141,141,141,7,1,7,7,7,0,1,0,0,0
20,60,120,1,120,120,120,0.000354943,1,0.000354943,0.000354943,0.000354943,146,1,146,146,146,8,1,8,8,8,0,1,0,0,0
20,60,111,1,111,111,111,0.000262551,1,0.000262551,0.000262551,0.000262551,118,1,118,118,118,7,1,7,7,7,0,1,0,0,0
20,60,112,1,112,112,112,0.000228107,1,0.000228107,0.000228107,0.000228107,94,1,94,94,94,8,1,8,8,8,0,1,0,0,0
20,60,112,1,112,112,112,0.000336361,1,0.000336361,0.000336361,0.000336361,149,1,149,149,149,8,1,8,8,8,0,1,0,0,0
20,60,105,1,105,105,105,0.000295625,1,0.000295625,0.000295625,0.000295625,135,1,135,135,135,6,1,6,6,6,0,1,0,0,0
20,60,119,1,119,119,119,0.000282351,1,0.000282351,0.000282351,0.000282351,103,1,103,103,103,8,1,8,8,8,0,1,0,0,0
20,60,113,1,113,113,113,0.000355167,1,0.000355167,0.000355167,0.000355167,161,1,161,161,161,7,1,7,7,7,0,1,0,0,0
20,60,93,1,93,93,93,0.000179765,1,0.000179765,0.000179765,0.000179765,96,1,96,96,96,6,1,6,6,6,0,1,0,0,0
20,60,102,1,102,102,102,0.000270273,1,0.000270273,0.000270273,0.000270273,115,1,115,115,115,7,1,7,7,7,0,1,0,0,0
20,60,123,1,123,123,123,0.000510155,1,0.000510155,0.000510155,0.000510155,206,1,206,206,206,7,1,7,7,7,0,1,0,0,0
20,60,116,1,116,116,116,0.000311975,1,0.000311975,0.000311975,0.000311975,145,1,145,145,145,7,1,7,7,7,0,1,0,0,0
20,60,121,1,121,121,121,0.000296321,1,0.000296321,0.000296321,0.000296321,123,1,123,123,123,8,1,8,8,8,0,1,0,0,0
20,60,102,1,102,102,102,0.000204296,1,0.000204296,0.000204296,0.000204296,86,1,86,86,86,7,1,7,7,7,0,1,0,0,0
20,60,115,1,115,115,115,0.000300329,1,0.000300329,0.000300329,0.000300329,121,1,121,121,121,8,1,8,8,8,0,1,0,0,0
20,60,111,1,111,111,111,0.000283055,1,0.000283055,0.000283055,0.000283055,117,1,117,117,117,7,1,7,7,7,0,1,0,0,0
