n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
47,90,978,1,978,978,978,0.349869,1,0.349869,0.349869,0.349869,50172,1,50172,50172,50172,22,1,22,22,22,0,1,0,0,0
47,90,974,1,974,974,974,0.31247,1,0.31247,0.31247,0.31247,43480,1,43480,43480,43480,21,1,21,21,21,0,1,0,0,0
47,90,975,1,975,975,975,0.83661,1,0.83661,0.83661,0.83661,112310,1,112310,112310,112310,20,1,20,20,20,0,1,0,0,0
47,90,988,1,988,988,988,0.28936,1,0.28936,0.28936,0.28936,43318,1,43318,43318,43318,23,1,23,23,23,0,1,0,0,0
47,90,969,1,969,969,969,0.468299,1,0.468299,0.468299,0.468299,68711,1,68711,68711,68711,21,1,21,21,21,0,1,0,0,0
47,90,964,1,964,964,964,0.279794,1,0.279794,0.279794,0.279794,40345,1,40345,40345,40345,21,1,21,21,21,0,1,0,0,0
47,90,984,1,984,984,984,0.555514,1,0.555514,0.555514,0.555514,76085,1,76085,76085,76085,21,1,21,21,21,0,1,0,0,0
47,90,961,1,961,961,961,0.257295,1,0.257295,0.257295,0.257295,33535,1,33535,33535,33535,21,1,21,21,21,0,1,0,0,0
47,90,984,1,984,984,984,0.333495,1,0.333495,0.333495,0.333495,52077,1,52077,52077,52077,22,1,22,22,22,0,1,0,0,0
47,90,981,1,981,981,981,0.26518,1,0.26518,0.26518,0.26518,34880,1,34880,34880,34880,24,1,24,24,24,0,1,0,0,0
47,90,966,1,966,966,966,0.412814,1,0.412814,0.412814,0.412814,64591,1,64591,64591,64591,20,1,20,20,20,0,1,0,0,0
47,90,966,1,966,966,966,0.322927,1,0.322927,0.322927,0.322927,45946,1,45946,45946,45946,21,1,21,21,21,0,1,0,0,0
47,90,974,1,974,974,974,0.47357,1,0.47357,0.47357,0.47357,59369,1,59369,59369,59369,22,1,22,22,22,0,1,0,0,0
