n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
42,60,517,1,517,517,517,0.00584083,1,0.00584083,0.00584083,0.00584083,1560,1,1560,1560,1560,10,1,10,10,10,0,1,0,0,0
42,60,513,1,513,513,513,0.00604623,1,0.00604623,0.00604623,0.00604623,1815,1,1815,1815,1815,9,1,9,9,9,0,1,0,0,0
42,60,508,1,508,508,508,0.00577986,1,0.00577986,0.00577986,0.00577986,1507,1,1507,1507,1507,10,1,10,10,10,0,1,0,0,0
42,60,533,1,533,533,533,0.006435,1,0.006435,0.006435,0.006435,1683,1,1683,1683,1683,10,1,10,10,10,0,1,0,0,0
42,60,532,1,532,532,532,0.00801537,1,0.00801537,0.00801537,0.00801537,2236,1,2236,2236,2236,10,1,10,10,10,0,1,0,0,0
42,60,530,1,530,530,530,0.00895144,1,0.00895144,0.00895144,0.00895144,2639,1,2639,2639,2639,9,1,9,9,9,0,1,0,0,0
42,60,499,1,499,499,499,0.00631173,1,0.00631173,0.00631173,0.00631173,1819,1,1819,1819,1819,9,1,9,9,9,0,1,0,0,0
42,60,515,1,515,515,515,0.00776014,1,0.00776014,0.00776014,0.00776014,2244,1,2244,2244,2244,9,1,9,9,9,0,1,0,0,0
42,60,514,1,514,514,514,0.00529766,1,0.00529766,0.00529766,0.00529766,1336,1,1336,1336,1336,10,1,10,10,10,0,1,0,0,0
42,60,504,1,504,504,504,0.00548966,1,0.00548966,0.00548966,0.00548966,1555,1,1555,1555,1555,10,1,10,10,10,0,1,0,0,0
42,60,523,1,523,523,523,0.00784953,1,0.00784953,0.00784953,0.00784953,2259,1,2259,2259,2259,9,1,9,9,9,0,1,0,0,0
42,60,527,1,527,527,527,0.00702851,1,0.00702851,0.00702851,0.00702851,1818,1,1818,1818,1818,10,1,10,10,10,0,1,0,0,0
42,60,533,1,533,533,533,0.00917341,1,0.00917341,0.00917341,0.00917341,2596,1,2596,2596,2596,10,1,10,10,10,0,1,0,0,0
42,60,529,1,529,529,529,0.00690592,1,0.00690592,0.00690592,0.00690592,1885,1,1885,1885,1885,10,1,10,10,10,0,1,0,0,0
42,60,531,1,531,531,531,0.00642804,1,0.00642804,0.00642804,0.00642804,1806,1,1806,1806,1806,10,1,10,10,10,0,1,0,0,0
42,60,530,1,530,530,530,0.00580909,1,0.00580909,0.00580909,0.00580909,1427,1,1427,1427,1427,10,1,10,10,10,0,1,0,0,0
42,60,542,1,542,542,542,0.00877973,1,0.00877973,0.00877973,0.00877973,2473,1,2473,2473,2473,9,1,9,9,9,0,1,0,0,0
42,60,522,1,522,522,522,0.00629688,1,0.00629688,0.00629688,0.00629688,1780,1,1780,1780,1780,9,1,9,9,9,0,1,0,0,0
42,60,506,1,506,506,506,0.00604632,1,0.00604632,0.00604632,0.00604632,1655,1,1655,1655,1655,9,1,9,9,9,0,1,0,0,0
42,60,510,1,510,510,510,0.00494589,1,0.00494589,0.00494589,0.00494589,1259,1,1259,1259,1259,10,1,10,10,10,0,1,0,0,0
42,60,526,1,526,526,526,0.00710148,1,0.00710148,0.00710148,0.00710148,2006,1,2006,2006,2006,9,1,9,9,9,0,1,0,0,0
42,60,535,1,535,535,535,0.00884773,1,0.00884773,0.00884773,0.00884773,2288,1,2288,2288,2288,10,1,10,10,10,0,1,0,0,0
42,60,538,1,538,538,538,0.00846573,1,0.00846573,0.00846573,0.00846573,2425,1,2425,2425,2425,9,1,9,9,9,0,1,0,0,0
42,60,495,1,495,495,495,0.00570466,1,0.00570466,0.00570466,0.00570466,1733,1,1733,1733,1733,9,1,9,9,9,0,1,0,0,0
42,60,526,1,526,526,526,0.0081095,1,0.0081095,0.0081095,0.0081095,2372,1,2372,2372,2372,9,1,9,9,9,0,1,0,0,0
42,60,481,1,481,481,481,0.00395167,1,0.00395167,0.00395167,0.00395167,1102,1,1102,1102,1102,9,1,9,9,9,0,1,0,0,0
42,60,500,1,500,500,500,0.00564843,1,0.00564843,0.00564843,0.00564843,1718,1,1718,1718,1718,9,1,9,9,9,0,1,0,0,0
42,60,488,1,488,488,488,0.00516324,1,0.00516324,0.00516324,0.00516324,1532,1,1532,1532,1532,9,1,9,9,9,0,1,0,0,0
42,60,529,1,529,529,529,0.00837556,1,0.00837556,0.00837556,0.00837556,2293,1,2293,2293,2293,9,1,9,9,9,0,1,0,0,0
42,60,498,1,498,498,498,0.00599771,1,0.00599771,0.00599771,0.00599771,1705,1,1705,1705,1705,9,1,9,9,9,0,1,0,0,0
42,60,526,1,526,526,526,0.00786723,1,0.00786723,0.00786723,0.00786723,2264,1,2264,2264,2264,9,1,9,9,9,0,1,0,0,0
42,60,519,1,519,519,519,0.00603129,1,0.00603129,0.00603129,0.00603129,1713,1,1713,1713,1713,9,1,9,9,9,0,1,0,0,0
42,60,516,1,516,516,516,0.00633553,1,0.00633553,0.00633553,0.00633553,1794,1,1794,1794,1794,10,1,10,10,10,0,1,0,0,0
42,60,500,1,500,500,500,0.0057649,1,0.0057649,0.0057649,0.0057649,1603,1,1603,1603,1603,9,1,9,9,9,0,1,0,0,0
42,60,507,1,507,507,507,0.00623415,1,0.00623415,0.00623415,0.00623415,1828,1,1828,1828,1828,9,1,9,9,9,0,1,0,0,0
42,60,520,1,520,520,520,0.00701447,1,0.00701447,0.00701447,0.00701447,1960,1,1960,1960,1960,10,1,10,10,10,0,1,0,0,0
42,60,505,1,505,505,505,0.00641644,1,0.00641644,0.00641644,0.00641644,1989,1,1989,1989,1989,9,1,9,9,9,0,1,0,0,0
42,60,520,1,520,520,520,0.00723018,1,0.00723018,0.00723018,0.00723018,2159,1,2159,2159,2159,9,1,9,9,9,0,1,0,0,0
42,60,526,1,526,526,526,0.00751675,1,0.00751675,0.00751675,0.00751675,2144,1,2144,2144,2144,9,1,9,9,9,0,1,0,0,0
42,60,537,1,537,537,537,0.00921622,1,0.00921622,0.00921622,0.00921622,2455,1,2455,2455,2455,10,1,10,10,10,0,1,0,0,0
42,60,526,1,526,526,526,0.0069683,1,0.0069683,0.0069683,0.0069683,1942,1,1942,1942,1942,10,1,10,10,10,0,1,0,0,0
42,60,508,1,508,508,508,0.00602411,1,0.00602411,0.00602411,0.00602411,1763,1,1763,1763,1763,9,1,9,9,9,0,1,0,0,0
42,60,523,1,523,523,523,0.00722147,1,0.00722147,0.00722147,0.00722147,1981,1,1981,1981,1981,10,1,10,10,10,0,1,0,0,0
42,60,531,1,531,531,531,0.00803933,1,0.00803933,0.00803933,0.00803933,2103,1,2103,2103,2103,11,1,11,11,11,0,1,0,0,0
42,60,543,1,543,543,543,0.00667901,1,0.00667901,0.00667901,0.00667901,1657,1,1657,1657,1657,11,1,11,11,11,0,1,0,0,0
42,60,480,1,480,480,480,0.00518492,1,0.00518492,0.00518492,0.00518492,1528,1,1528,1528,1528,9,1,9,9,9,0,1,0,0,0
42,60,520,1,520,520,520,0.00747276,1,0.00747276,0.00747276,0.00747276,2183,1,2183,2183,2183,10,1,10,10,10,0,1,0,0,0
42,60,511,1,511,511,511,0.00688567,1,0.00688567,0.00688567,0.00688567,1934,1,1934,1934,1934,10,1,10,10,10,0,1,0,0,0
42,60,516,1,516,516,516,0.00659324,1,0.00659324,0.00659324,0.00659324,1904,1,1904,1904,1904,9,1,9,9,9,0,1,0,0,0
