n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
31,80,372,1,372,372,372,0.00428582,1,0.00428582,0.00428582,0.00428582,1299,1,1299,1299,1299,12,1,12,12,12,0,1,0,0,0
31,80,382,1,382,382,382,0.00680106,1,0.00680106,0.00680106,0.00680106,1547,1,1547,1547,1547,13,1,13,13,13,0,1,0,0,0
31,80,365,1,365,365,365,0.0056031,1,0.0056031,0.0056031,0.0056031,1266,1,1266,1266,1266,12,1,12,12,12,0,1,0,0,0
31,80,371,1,371,371,371,0.00531799,1,0.00531799,0.00531799,0.00531799,1586,1,1586,1586,1586,12,1,12,12,12,0,1,0,0,0
31,80,368,1,368,368,368,0.00687313,1,0.00687313,0.00687313,0.00687313,1652,1,1652,1652,1652,13,1,13,13,13,0,1,0,0,0
31,80,378,1,378,378,378,0.00617991,1,0.00617991,0.00617991,0.00617991,1473,1,1473,1473,1473,13,1,13,13,13,0,1,0,0,0
31,80,371,1,371,371,371,0.00288934,1,0.00288934,0.00288934,0.00288934,606,1,606,606,606,14,1,14,14,14,0,1,0,0,0
31,80,376,1,376,376,376,0.00610252,1,0.00610252,0.00610252,0.00610252,1448,1,1448,1448,1448,13,1,13,13,13,0,1,0,0,0
31,80,374,1,374,374,374,0.00657262,1,0.00657262,0.00657262,0.00657262,1488,1,1488,1488,1488,13,1,13,13,13,0,1,0,0,0
31,80,370,1,370,370,370,0.0054559,1,0.0054559,0.0054559,0.0054559,1321,1,1321,1321,1321,12,1,12,12,12,0,1,0,0,0
31,80,361,1,361,361,361,0.00609364,1,0.00609364,0.00609364,0.00609364,1256,1,1256,1256,1256,13,1,13,13,13,0,1,0,0,0
31,80,372,1,372,372,372,0.00902955,1,0.00902955,0.00902955,0.00902955,2129,1,2129,2129,2129,12,1,12,12,12,0,1,0,0,0
31,80,359,1,359,359,359,0.00552986,1,0.00552986,0.00552986,0.00552986,1384,1,1384,1384,1384,12,1,12,12,12,0,1,0,0,0
31,80,359,1,359,359,359,0.0055529,1,0.0055529,0.0055529,0.0055529,1431,1,1431,1431,1431,12,1,12,12,12,0,1,0,0,0
31,80,376,1,376,376,376,0.00972374,1,0.00972374,0.00972374,0.00972374,2117,1,2117,2117,2117,13,1,13,13,13,0,1,0,0,0
