n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
9,60,20,1,20,20,20,2.1763e-05,1,2.1763e-05,2.1763e-05,2.1763e-05,13,1,13,13,13,5,1,5,5,5,0,1,0,0,0
9,60,19,1,19,19,19,4.1074e-05,1,4.1074e-05,4.1074e-05,4.1074e-05,18,1,18,18,18,5,1,5,5,5,0,1,0,0,0
9,60,30,1,30,30,30,2.6352e-05,1,2.6352e-05,2.6352e-05,2.6352e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,60,19,1,19,19,19,2.3321e-05,1,2.3321e-05,2.3321e-05,2.3321e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
9,60,27,1,27,27,27,2.4561e-05,1,2.4561e-05,2.4561e-05,2.4561e-05,14,1,14,14,14,6,1,6,6,6,0,1,0,0,0
9,60,25,1,25,25,25,2.1846e-05,1,2.1846e-05,2.1846e-05,2.1846e-05,13,1,13,13,13,6,1,6,6,6,0,1,0,0,0
9,60,22,1,22,22,22,2.238e-05,1,2.238e-05,2.238e-05,2.238e-05,18,1,18,18,18,5,1,5,5,5,0,1,0,0,0
9,60,20,1,20,20,20,2.3826e-05,1,2.3826e-05,2.3826e-05,2.3826e-05,17,1,17,17,17,5,1,5,5,5,0,1,0,0,0
9,60,22,1,22,22,22,1.6177e-05,1,1.6177e-05,1.6177e-05,1.6177e-05,10,1,10,10,10,6,1,6,6,6,0,1,0,0,0
9,60,23,1,23,23,23,3.2345e-05,1,3.2345e-05,3.2345e-05,3.2345e-05,23,1,23,23,23,5,1,5,5,5,0,1,0,0,0
9,60,23,1,23,23,23,2.5395e-05,1,2.5395e-05,2.5395e-05,2.5395e-05,17,1,17,17,17,6,1,6,6,6,0,1,0,0,0
9,60,21,1,21,21,21,2.3153e-05,1,2.3153e-05,2.3153e-05,2.3153e-05,19,1,19,19,19,5,1,5,5,5,0,1,0,0,0
9,60,14,1,14,14,14,2.1727e-05,1,2.1727e-05,2.1727e-05,2.1727e-05,17,1,17,17,17,4,1,4,4,4,0,1,0,0,0
9,60,18,1,18,18,18,2.9893e-05,1,2.9893e-05,2.9893e-05,2.9893e-05,25,1,25,25,25,4,1,4,4,4,0,1,0,0,0
9,60,21,1,21,21,21,3.4923e-05,1,3.4923e-05,3.4923e-05,3.4923e-05,23,1,23,23,23,5,1,5,5,5,0,1,0,0,0
9,60,24,1,24,24,24,2.6704e-05,1,2.6704e-05,2.6704e-05,2.6704e-05,17,1,17,17,17,5,1,5,5,5,0,1,0,0,0
9,60,19,1,19,19,19,2.9969e-05,1,2.9969e-05,2.9969e-05,2.9969e-05,21,1,21,21,21,5,1,5,5,5,0,1,0,0,0
9,60,22,1,22,22,22,2.4161e-05,1,2.4161e-05,2.4161e-05,2.4161e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
9,60,27,1,27,27,27,2.5877e-05,1,2.5877e-05,2.5877e-05,2.5877e-05,17,1,17,17,17,6,1,6,6,6,0,1,0,0,0
9,60,25,1,25,25,25,2.5084e-05,1,2.5084e-05,2.5084e-05,2.5084e-05,16,1,16,16,16,6,1,6,6,6,0,1,0,0,0
9,60,19,1,19,19,19,2.3659e-05,1,2.3659e-05,2.3659e-05,2.3659e-05,20,1,20,20,20,5,1,5,5,5,0,1,0,0,0
9,60,20,1,20,20,20,4.3217e-05,1,4.3217e-05,4.3217e-05,4.3217e-05,14,1,14,14,14,5,1,5,5,5,0,1,0,0,0
9,60,22,1,22,22,22,2.3328e-05,1,2.3328e-05,2.3328e-05,2.3328e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
9,60,20,1,20,20,20,2.5985e-05,1,2.5985e-05,2.5985e-05,2.5985e-05,19,1,19,19,19,5,1,5,5,5,0,1,0,0,0
9,60,23,1,23,23,23,3.2562e-05,1,3.2562e-05,3.2562e-05,3.2562e-05,22,1,22,22,22,5,1,5,5,5,0,1,0,0,0
9,60,21,1,21,21,21,2.0803e-05,1,2.0803e-05,2.0803e-05,2.0803e-05,17,1,17,17,17,5,1,5,5,5,0,1,0,0,0
9,60,24,1,24,24,24,2.5074e-05,1,2.5074e-05,2.5074e-05,2.5074e-05,23,1,23,23,23,5,1,5,5,5,0,1,0,0,0
9,60,24,1,24,24,24,2.2354e-05,1,2.2354e-05,2.2354e-05,2.2354e-05,14,1,14,14,14,6,1,6,6,6,0,1,0,0,0
9,60,23,1,23,23,23,2.5262e-05,1,2.5262e-05,2.5262e-05,2.5262e-05,17,1,17,17,17,6,1,6,6,6,0,1,0,0,0
9,60,25,1,25,25,25,2.6446e-05,1,2.6446e-05,2.6446e-05,2.6446e-05,16,1,16,16,16,6,1,6,6,6,0,1,0,0,0
9,60,23,1,23,23,23,2.7538e-05,1,2.7538e-05,2.7538e-05,2.7538e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
9,60,19,1,19,19,19,4.0028e-05,1,4.0028e-05,4.0028e-05,4.0028e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
9,60,21,1,21,21,21,2.0777e-05,1,2.0777e-05,2.0777e-05,2.0777e-05,13,1,13,13,13,5,1,5,5,5,0,1,0,0,0
9,60,20,1,20,20,20,2.3257e-05,1,2.3257e-05,2.3257e-05,2.3257e-05,16,1,16,16,16,5,1,5,5,5,0,1,0,0,0
