n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
17,60,80,1,80,80,80,0.000209501,1,0.000209501,0.000209501,0.000209501,72,1,72,72,72,7,1,7,7,7,0,1,0,0,0
17,60,75,1,75,75,75,0.000173355,1,0.000173355,0.000173355,0.000173355,98,1,98,98,98,6,1,6,6,6,0,1,0,0,0
17,60,77,1,77,77,77,0.000138999,1,0.000138999,0.000138999,0.000138999,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
17,60,76,1,76,76,76,0.000197911,1,0.000197911,0.000197911,0.000197911,80,1,80,80,80,7,1,7,7,7,0,1,0,0,0
17,60,84,1,84,84,84,0.000156466,1,0.000156466,0.000156466,0.000156466,66,1,66,66,66,7,1,7,7,7,0,1,0,0,0
17,60,72,1,72,72,72,0.000157168,1,0.000157168,0.000157168,0.000157168,67,1,67,67,67,7,1,7,7,7,0,1,0,0,0
17,60,74,1,74,74,74,0.000158292,1,0.000158292,0.000158292,0.000158292,66,1,66,66,66,7,1,7,7,7,0,1,0,0,0
17,60,81,1,81,81,81,0.000169637,1,0.000169637,0.000169637,0.000169637,97,1,97,97,97,6,1,6,6,6,0,1,0,0,0
17,60,82,1,82,82,82,0.000135337,1,0.000135337,0.000135337,0.000135337,83,1,83,83,83,7,1,7,7,7,0,1,0,0,0
17,60,73,1,73,73,73,0.000152208,1,0.000152208,0.000152208,0.000152208,71,1,71,71,71,6,1,6,6,6,0,1,0,0,0
17,60,83,1,83,83,83,0.000155315,1,0.000155315,0.000155315,0.000155315,85,1,85,85,85,6,1,6,6,6,0,1,0,0,0
17,60,76,1,76,76,76,0.000157964,1,0.000157964,0.000157964,0.000157964,76,1,76,76,76,6,1,6,6,6,0,1,0,0,0
17,60,85,1,85,85,85,0.000126373,1,0.000126373,0.000126373,0.000126373,56,1,56,56,56,8,1,8,8,8,0,1,0,0,0
17,60,80,1,80,80,80,0.000196969,1,0.000196969,0.000196969,0.000196969,88,1,88,88,88,6,1,6,6,6,0,1,0,0,0
17,60,92,1,92,92,92,0.000252032,1,0.000252032,0.000252032,0.000252032,126,1,126,126,126,7,1,7,7,7,0,1,0,0,0
17,60,79,1,79,79,79,0.000151361,1,0.000151361,0.000151361,0.000151361,64,1,64,64,64,7,1,7,7,7,0,1,0,0,0
17,60,83,1,83,83,83,0.000153241,1,0.000153241,0.000153241,0.000153241,71,1,71,71,71,7,1,7,7,7,0,1,0,0,0
17,60,77,1,77,77,77,0.000172704,1,0.000172704,0.000172704,0.000172704,80,1,80,80,80,7,1,7,7,7,0,1,0,0,0
17,60,84,1,84,84,84,0.000150657,1,0.000150657,0.000150657,0.000150657,63,1,63,63,63,7,1,7,7,7,0,1,0,0,0
17,60,78,1,78,78,78,0.000146177,1,0.000146177,0.000146177,0.000146177,71,1,71,71,71,7,1,7,7,7,0,1,0,0,0
17,60,83,1,83,83,83,0.000206806,1,0.000206806,0.000206806,0.000206806,96,1,96,96,96,7,1,7,7,7,0,1,0,0,0
17,60,73,1,73,73,73,0.000154009,1,0.000154009,0.000154009,0.000154009,72,1,72,72,72,7,1,7,7,7,0,1,0,0,0
17,60,85,1,85,85,85,0.000241493,1,0.000241493,0.000241493,0.000241493,119,1,119,119,119,6,1,6,6,6,0,1,0,0,0
17,60,82,1,82,82,82,0.00017184,1,0.00017184,0.00017184,0.00017184,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
17,60,83,1,83,83,83,0.000202715,1,0.000202715,0.000202715,0.000202715,97,1,97,97,97,6,1,6,6,6,0,1,0,0,0
17,60,76,1,76,76,76,0.000127266,1,0.000127266,0.000127266,0.000127266,64,1,64,64,64,7,1,7,7,7,0,1,0,0,0
17,60,82,1,82,82,82,0.000221826,1,0.000221826,0.000221826,0.000221826,111,1,111,111,111,7,1,7,7,7,0,1,0,0,0
17,60,75,1,75,75,75,0.0001201,1,0.0001201,0.0001201,0.0001201,52,1,52,52,52,7,1,7,7,7,0,1,0,0,0
17,60,82,1,82,82,82,0.00018839,1,0.00018839,0.00018839,0.00018839,74,1,74,74,74,7,1,7,7,7,0,1,0,0,0
17,60,77,1,77,77,77,0.000180643,1,0.000180643,0.000180643,0.000180643,94,1,94,94,94,6,1,6,6,6,0,1,0,0,0
17,60,95,1,95,95,95,0.000265143,1,0.000265143,0.000265143,0.000265143,121,1,121,121,121,7,1,7,7,7,0,1,0,0,0
17,60,84,1,84,84,84,0.000225531,1,0.000225531,0.000225531,0.000225531,92,1,92,92,92,7,1,7,7,7,0,1,0,0,0
17,60,89,1,89,89,89,0.000220299,1,0.000220299,0.000220299,0.000220299,92,1,92,92,92,7,1,7,7,7,0,1,0,0,0
17,60,75,1,75,75,75,0.000158077,1,0.000158077,0.000158077,0.000158077,81,1,81,81,81,6,1,6,6,6,0,1,0,0,0
17,60,79,1,79,79,79,0.000172294,1,0.000172294,0.000172294,0.000172294,79,1,79,79,79,8,1,8,8,8,0,1,0,0,0
17,60,90,1,90,90,90,0.000161499,1,0.000161499,0.000161499,0.000161499,82,1,82,82,82,8,1,8,8,8,0,1,0,0,0
17,60,81,1,81,81,81,0.000166293,1,0.000166293,0.000166293,0.000166293,82,1,82,82,82,6,1,6,6,6,0,1,0,0,0
17,60,82,1,82,82,82,0.000151893,1,0.000151893,0.000151893,0.000151893,81,1,81,81,81,6,1,6,6,6,0,1,0,0,0
17,60,75,1,75,75,75,0.00017049,1,0.00017049,0.00017049,0.00017049,97,1,97,97,97,6,1,6,6,6,0,1,0,0,0
17,60,80,1,80,80,80,0.000130902,1,0.000130902,0.000130902,0.000130902,59,1,59,59,59,7,1,7,7,7,0,1,0,0,0
17,60,78,1,78,78,78,0.000127891,1,0.000127891,0.000127891,0.000127891,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
17,60,92,1,92,92,92,0.00017907,1,0.00017907,0.00017907,0.00017907,82,1,82,82,82,8,1,8,8,8,0,1,0,0,0
17,60,76,1,76,76,76,0.000148026,1,0.000148026,0.000148026,0.000148026,70,1,70,70,70,6,1,6,6,6,0,1,0,0,0
17,60,77,1,77,77,77,0.000141755,1,0.000141755,0.000141755,0.000141755,75,1,75,75,75,7,1,7,7,7,0,1,0,0,0
17,60,77,1,77,77,77,0.000140958,1,0.000140958,0.000140958,0.000140958,60,1,60,60,60,7,1,7,7,7,0,1,0,0,0
17,60,80,1,80,80,80,0.000207233,1,0.000207233,0.000207233,0.000207233,95,1,95,95,95,6,1,6,6,6,0,1,0,0,0
17,60,86,1,86,86,86,0.00015357,1,0.00015357,0.00015357,0.00015357,67,1,67,67,67,7,1,7,7,7,0,1,0,0,0
17,60,78,1,78,78,78,0.00014413,1,0.00014413,0.00014413,0.00014413,66,1,66,66,66,7,1,7,7,7,0,1,0,0,0
17,60,86,1,86,86,86,0.000222566,1,0.000222566,0.000222566,0.000222566,95,1,95,95,95,7,1,7,7,7,0,1,0,0,0
17,60,80,1,80,80,80,0.000160875,1,0.000160875,0.000160875,0.000160875,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
