n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
48,10,112594,1000,112.594,85,158,0.352066,1000,0.000352066,0.000299982,0.00046789,127381,1000,127.381,84,179,4133,1000,4.133,4,5,0,1000,0,0,0
48,20,225513,1000,225.513,179,273,0.609012,1000,0.000609012,0.000484522,0.000884977,238982,1000,238.982,171,317,5153,1000,5.153,5,6,0,1000,0,0,0
48,30,337991,1000,337.991,291,384,1.13729,1000,0.00113729,0.000850695,0.00169865,421001,1000,421.001,305,651,6107,1000,6.107,5,8,0,1000,0,0,0
48,40,450832,1000,450.832,397,509,2.29007,1000,0.00229007,0.00160784,0.0036885,778319,1000,778.319,499,1158,7156,1000,7.156,6,9,0,1000,0,0,0
48,50,563643,1000,563.643,509,614,5.06138,1000,0.00506138,0.00295644,0.00831136,1529908,1000,1529.91,876,2462,8398,1000,8.398,7,10,0,1000,0,0,0
48,60,676020,1000,676.02,622,728,12.4201,1000,0.0124201,0.00651786,0.0204551,3253652,1000,3253.65,1523,5546,10023,1000,10.023,9,13,0,1000,0,0,0
48,70,789268,1000,789.268,743,837,36.2644,1000,0.0362644,0.0148364,0.0744864,8036185,1000,8036.19,3201,15519,12178,1000,12.178,11,15,0,1000,0,0,0
48,80,902399,1000,902.399,862,939,126.782,1000,0.126782,0.053934,0.274529,22752449,1000,22752.4,8412,46817,15561,1000,15.561,13,18,0,1000,0,0,0
48,90,1014989,1000,1014.99,981,1043,436.48,1000,0.43648,0.0999636,1.27888,59481593,1000,59481.6,11606,173148,21988,1000,21.988,18,26,0,1000,0,0,0
