n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
47,60,646,1,646,646,646,0.01051,1,0.01051,0.01051,0.01051,2916,1,2916,2916,2916,10,1,10,10,10,0,1,0,0,0
47,60,652,1,652,652,652,0.0118869,1,0.0118869,0.0118869,0.0118869,3254,1,3254,3254,3254,10,1,10,10,10,0,1,0,0,0
47,60,653,1,653,653,653,0.0121276,1,0.0121276,0.0121276,0.0121276,3080,1,3080,3080,3080,11,1,11,11,11,0,1,0,0,0
47,60,652,1,652,652,652,0.0112014,1,0.0112014,0.0112014,0.0112014,2770,1,2770,2770,2770,10,1,10,10,10,0,1,0,0,0
47,60,641,1,641,641,641,0.0112128,1,0.0112128,0.0112128,0.0112128,2912,1,2912,2912,2912,10,1,10,10,10,0,1,0,0,0
47,60,630,1,630,630,630,0.00811837,1,0.00811837,0.00811837,0.00811837,2277,1,2277,2277,2277,10,1,10,10,10,0,1,0,0,0
47,60,617,1,617,617,617,0.00803177,1,0.00803177,0.00803177,0.00803177,2256,1,2256,2256,2256,9,1,9,9,9,0,1,0,0,0
47,60,646,1,646,646,646,0.00970533,1,0.00970533,0.00970533,0.00970533,2371,1,2371,2371,2371,10,1,10,10,10,0,1,0,0,0
47,60,643,1,643,643,643,0.0102949,1,0.0102949,0.0102949,0.0102949,2661,1,2661,2661,2661,10,1,10,10,10,0,1,0,0,0
47,60,664,1,664,664,664,0.00956067,1,0.00956067,0.00956067,0.00956067,2442,1,2442,2442,2442,10,1,10,10,10,0,1,0,0,0
47,60,664,1,664,664,664,0.011684,1,0.011684,0.011684,0.011684,2981,1,2981,2981,2981,10,1,10,10,10,0,1,0,0,0
47,60,657,1,657,657,657,0.0139482,1,0.0139482,0.0139482,0.0139482,3535,1,3535,3535,3535,11,1,11,11,11,0,1,0,0,0
47,60,679,1,679,679,679,0.0139665,1,0.0139665,0.0139665,0.0139665,3514,1,3514,3514,3514,10,1,10,10,10,0,1,0,0,0
47,60,660,1,660,660,660,0.0109624,1,0.0109624,0.0109624,0.0109624,2768,1,2768,2768,2768,10,1,10,10,10,0,1,0,0,0
47,60,651,1,651,651,651,0.0105892,1,0.0105892,0.0105892,0.0105892,2684,1,2684,2684,2684,10,1,10,10,10,0,1,0,0,0
47,60,616,1,616,616,616,0.00825123,1,0.00825123,0.00825123,0.00825123,2380,1,2380,2380,2380,10,1,10,10,10,0,1,0,0,0
47,60,656,1,656,656,656,0.0127211,1,0.0127211,0.0127211,0.0127211,3293,1,3293,3293,3293,10,1,10,10,10,0,1,0,0,0
47,60,657,1,657,657,657,0.0119071,1,0.0119071,0.0119071,0.0119071,3153,1,3153,3153,3153,10,1,10,10,10,0,1,0,0,0
47,60,670,1,670,670,670,0.0125885,1,0.0125885,0.0125885,0.0125885,3047,1,3047,3047,3047,11,1,11,11,11,0,1,0,0,0
47,60,663,1,663,663,663,0.00903942,1,0.00903942,0.00903942,0.00903942,2253,1,2253,2253,2253,10,1,10,10,10,0,1,0,0,0
47,60,649,1,649,649,649,0.0102467,1,0.0102467,0.0102467,0.0102467,2659,1,2659,2659,2659,10,1,10,10,10,0,1,0,0,0
47,60,664,1,664,664,664,0.0117942,1,0.0117942,0.0117942,0.0117942,2811,1,2811,2811,2811,11,1,11,11,11,0,1,0,0,0
47,60,671,1,671,671,671,0.0141008,1,0.0141008,0.0141008,0.0141008,3685,1,3685,3685,3685,10,1,10,10,10,0,1,0,0,0
47,60,625,1,625,625,625,0.00840854,1,0.00840854,0.00840854,0.00840854,2387,1,2387,2387,2387,9,1,9,9,9,0,1,0,0,0
47,60,651,1,651,651,651,0.0093525,1,0.0093525,0.0093525,0.0093525,2349,1,2349,2349,2349,10,1,10,10,10,0,1,0,0,0
47,60,644,1,644,644,644,0.0112275,1,0.0112275,0.0112275,0.0112275,2797,1,2797,2797,2797,10,1,10,10,10,0,1,0,0,0
47,60,656,1,656,656,656,0.0104696,1,0.0104696,0.0104696,0.0104696,2653,1,2653,2653,2653,10,1,10,10,10,0,1,0,0,0
47,60,635,1,635,635,635,0.0109072,1,0.0109072,0.0109072,0.0109072,2852,1,2852,2852,2852,10,1,10,10,10,0,1,0,0,0
47,60,632,1,632,632,632,0.0103379,1,0.0103379,0.0103379,0.0103379,2960,1,2960,2960,2960,9,1,9,9,9,0,1,0,0,0
47,60,664,1,664,664,664,0.0124416,1,0.0124416,0.0124416,0.0124416,3463,1,3463,3463,3463,10,1,10,10,10,0,1,0,0,0
47,60,667,1,667,667,667,0.0114996,1,0.0114996,0.0114996,0.0114996,3092,1,3092,3092,3092,11,1,11,11,11,0,1,0,0,0
47,60,649,1,649,649,649,0.0121932,1,0.0121932,0.0121932,0.0121932,3450,1,3450,3450,3450,9,1,9,9,9,0,1,0,0,0
47,60,650,1,650,650,650,0.0111248,1,0.0111248,0.0111248,0.0111248,3023,1,3023,3023,3023,10,1,10,10,10,0,1,0,0,0
47,60,656,1,656,656,656,0.0121269,1,0.0121269,0.0121269,0.0121269,3324,1,3324,3324,3324,10,1,10,10,10,0,1,0,0,0
47,60,639,1,639,639,639,0.0105096,1,0.0105096,0.0105096,0.0105096,2880,1,2880,2880,2880,10,1,10,10,10,0,1,0,0,0
47,60,628,1,628,628,628,0.0105817,1,0.0105817,0.0105817,0.0105817,2943,1,2943,2943,2943,9,1,9,9,9,0,1,0,0,0
47,60,668,1,668,668,668,0.0134016,1,0.0134016,0.0134016,0.0134016,3674,1,3674,3674,3674,10,1,10,10,10,0,1,0,0,0
47,60,639,1,639,639,639,0.00931101,1,0.00931101,0.00931101,0.00931101,2584,1,2584,2584,2584,10,1,10,10,10,0,1,0,0,0
47,60,669,1,669,669,669,0.0129332,1,0.0129332,0.0129332,0.0129332,3270,1,3270,3270,3270,10,1,10,10,10,0,1,0,0,0
47,60,648,1,648,648,648,0.00994247,1,0.00994247,0.00994247,0.00994247,2586,1,2586,2586,2586,10,1,10,10,10,0,1,0,0,0
47,60,645,1,645,645,645,0.0119122,1,0.0119122,0.0119122,0.0119122,3287,1,3287,3287,3287,10,1,10,10,10,0,1,0,0,0
47,60,645,1,645,645,645,0.0111366,1,0.0111366,0.0111366,0.0111366,3174,1,3174,3174,3174,9,1,9,9,9,0,1,0,0,0
47,60,614,1,614,614,614,0.00772188,1,0.00772188,0.00772188,0.00772188,2163,1,2163,2163,2163,10,1,10,10,10,0,1,0,0,0
47,60,652,1,652,652,652,0.0105967,1,0.0105967,0.0105967,0.0105967,2762,1,2762,2762,2762,10,1,10,10,10,0,1,0,0,0
47,60,641,1,641,641,641,0.0107373,1,0.0107373,0.0107373,0.0107373,2899,1,2899,2899,2899,10,1,10,10,10,0,1,0,0,0
47,60,644,1,644,644,644,0.0101367,1,0.0101367,0.0101367,0.0101367,2680,1,2680,2680,2680,10,1,10,10,10,0,1,0,0,0
47,60,646,1,646,646,646,0.0110262,1,0.0110262,0.0110262,0.0110262,2901,1,2901,2901,2901,10,1,10,10,10,0,1,0,0,0
47,60,647,1,647,647,647,0.0118431,1,0.0118431,0.0118431,0.0118431,3279,1,3279,3279,3279,9,1,9,9,9,0,1,0,0,0
47,60,649,1,649,649,649,0.0119332,1,0.0119332,0.0119332,0.0119332,3233,1,3233,3233,3233,10,1,10,10,10,0,1,0,0,0
47,60,639,1,639,639,639,0.00982962,1,0.00982962,0.00982962,0.00982962,2779,1,2779,2779,2779,9,1,9,9,9,0,1,0,0,0
47,60,643,1,643,643,643,0.0113788,1,0.0113788,0.0113788,0.0113788,2999,1,2999,2999,2999,10,1,10,10,10,0,1,0,0,0
47,60,658,1,658,658,658,0.0120556,1,0.0120556,0.0120556,0.0120556,3064,1,3064,3064,3064,10,1,10,10,10,0,1,0,0,0
47,60,663,1,663,663,663,0.012194,1,0.012194,0.012194,0.012194,3100,1,3100,3100,3100,10,1,10,10,10,0,1,0,0,0
47,60,656,1,656,656,656,0.0109525,1,0.0109525,0.0109525,0.0109525,2799,1,2799,2799,2799,10,1,10,10,10,0,1,0,0,0
47,60,635,1,635,635,635,0.0106071,1,0.0106071,0.0106071,0.0106071,2780,1,2780,2780,2780,10,1,10,10,10,0,1,0,0,0
47,60,661,1,661,661,661,0.0128524,1,0.0128524,0.0128524,0.0128524,3297,1,3297,3297,3297,10,1,10,10,10,0,1,0,0,0
47,60,650,1,650,650,650,0.00996696,1,0.00996696,0.00996696,0.00996696,2566,1,2566,2566,2566,11,1,11,11,11,0,1,0,0,0
47,60,666,1,666,666,666,0.0111989,1,0.0111989,0.0111989,0.0111989,2533,1,2533,2533,2533,12,1,12,12,12,0,1,0,0,0
47,60,646,1,646,646,646,0.0130728,1,0.0130728,0.0130728,0.0130728,3569,1,3569,3569,3569,9,1,9,9,9,0,1,0,0,0
47,60,637,1,637,637,637,0.00924154,1,0.00924154,0.00924154,0.00924154,2578,1,2578,2578,2578,10,1,10,10,10,0,1,0,0,0
47,60,648,1,648,648,648,0.00982174,1,0.00982174,0.00982174,0.00982174,2331,1,2331,2331,2331,11,1,11,11,11,0,1,0,0,0
47,60,659,1,659,659,659,0.0124611,1,0.0124611,0.0124611,0.0124611,2941,1,2941,2941,2941,11,1,11,11,11,0,1,0,0,0
47,60,648,1,648,648,648,0.0105105,1,0.0105105,0.0105105,0.0105105,2654,1,2654,2654,2654,11,1,11,11,11,0,1,0,0,0
47,60,640,1,640,640,640,0.00923883,1,0.00923883,0.00923883,0.00923883,2430,1,2430,2430,2430,10,1,10,10,10,0,1,0,0,0
47,60,663,1,663,663,663,0.0137656,1,0.0137656,0.0137656,0.0137656,3571,1,3571,3571,3571,10,1,10,10,10,0,1,0,0,0
47,60,668,1,668,668,668,0.0140439,1,0.0140439,0.0140439,0.0140439,3751,1,3751,3751,3751,10,1,10,10,10,0,1,0,0,0
47,60,637,1,637,637,637,0.0104274,1,0.0104274,0.0104274,0.0104274,2962,1,2962,2962,2962,9,1,9,9,9,0,1,0,0,0
47,60,667,1,667,667,667,0.0123344,1,0.0123344,0.0123344,0.0123344,2948,1,2948,2948,2948,11,1,11,11,11,0,1,0,0,0
