n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
6,30,0.000120394,1,0.000120394,0.000120394,0.000120394,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000145251,1,0.000145251,0.000145251,0.000145251,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000136048,1,0.000136048,0.000136048,0.000136048,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000188828,1,0.000188828,0.000188828,0.000188828,20,1,20,20,20,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
6,30,0.00023782,1,0.00023782,0.00023782,0.00023782,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000150304,1,0.000150304,0.000150304,0.000150304,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000205282,1,0.000205282,0.000205282,0.000205282,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000104051,1,0.000104051,0.000104051,0.000104051,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000122583,1,0.000122583,0.000122583,0.000122583,19,1,19,19,19,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000120336,1,0.000120336,0.000120336,0.000120336,16,1,16,16,16,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000113283,1,0.000113283,0.000113283,0.000113283,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000155123,1,0.000155123,0.000155123,0.000155123,19,1,19,19,19,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000111852,1,0.000111852,0.000111852,0.000111852,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000136617,1,0.000136617,0.000136617,0.000136617,20,1,20,20,20,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
6,30,0.000153221,1,0.000153221,0.000153221,0.000153221,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000135897,1,0.000135897,0.000135897,0.000135897,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000156757,1,0.000156757,0.000156757,0.000156757,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000172625,1,0.000172625,0.000172625,0.000172625,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000139777,1,0.000139777,0.000139777,0.000139777,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000151591,1,0.000151591,0.000151591,0.000151591,19,1,19,19,19,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
6,30,0.000183978,1,0.000183978,0.000183978,0.000183978,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
