n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
14,20,0.00460293,1,0.00460293,0.00460293,0.00460293,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00476495,1,0.00476495,0.00476495,0.00476495,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00180156,1,0.00180156,0.00180156,0.00180156,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00388457,1,0.00388457,0.00388457,0.00388457,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00129998,1,0.00129998,0.00129998,0.00129998,97,1,97,97,97,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,20,0.00554422,1,0.00554422,0.00554422,0.00554422,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00760378,1,0.00760378,0.00760378,0.00760378,106,1,106,106,106,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,20,0.0109465,1,0.0109465,0.0109465,0.0109465,103,1,103,103,103,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,20,0.000997079,1,0.000997079,0.000997079,0.000997079,103,1,103,103,103,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00149233,1,0.00149233,0.00149233,0.00149233,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00818605,1,0.00818605,0.00818605,0.00818605,109,1,109,109,109,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,20,0.0039918,1,0.0039918,0.0039918,0.0039918,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00201828,1,0.00201828,0.00201828,0.00201828,101,1,101,101,101,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00253052,1,0.00253052,0.00253052,0.00253052,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00389149,1,0.00389149,0.00389149,0.00389149,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00234152,1,0.00234152,0.00234152,0.00234152,98,1,98,98,98,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,20,0.00755074,1,0.00755074,0.00755074,0.00755074,106,1,106,106,106,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00750439,1,0.00750439,0.00750439,0.00750439,104,1,104,104,104,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00200408,1,0.00200408,0.00200408,0.00200408,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00245372,1,0.00245372,0.00245372,0.00245372,98,1,98,98,98,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00192761,1,0.00192761,0.00192761,0.00192761,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00264371,1,0.00264371,0.00264371,0.00264371,103,1,103,103,103,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00532107,1,0.00532107,0.00532107,0.00532107,103,1,103,103,103,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00292918,1,0.00292918,0.00292918,0.00292918,101,1,101,101,101,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00395874,1,0.00395874,0.00395874,0.00395874,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00541937,1,0.00541937,0.00541937,0.00541937,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00480859,1,0.00480859,0.00480859,0.00480859,104,1,104,104,104,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
14,20,0.00240738,1,0.00240738,0.00240738,0.00240738,101,1,101,101,101,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00357862,1,0.00357862,0.00357862,0.00357862,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00251962,1,0.00251962,0.00251962,0.00251962,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00303192,1,0.00303192,0.00303192,0.00303192,102,1,102,102,102,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00169134,1,0.00169134,0.00169134,0.00169134,103,1,103,103,103,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,20,0.00492857,1,0.00492857,0.00492857,0.00492857,103,1,103,103,103,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
