n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
16,60,0.0031138,1,0.0031138,0.0031138,0.0031138,158,1,158,158,158,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0123537,1,0.0123537,0.0123537,0.0123537,159,1,159,159,159,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0109246,1,0.0109246,0.0109246,0.0109246,172,1,172,172,172,8,1,8,8,8,6,1,6,6,6,2,1,2,2,2
16,60,0.0179158,1,0.0179158,0.0179158,0.0179158,172,1,172,172,172,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
16,60,0.02197,1,0.02197,0.02197,0.02197,171,1,171,171,171,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
16,60,0.0226559,1,0.0226559,0.0226559,0.0226559,166,1,166,166,166,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0168359,1,0.0168359,0.0168359,0.0168359,167,1,167,167,167,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
16,60,0.0300696,1,0.0300696,0.0300696,0.0300696,161,1,161,161,161,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0454323,1,0.0454323,0.0454323,0.0454323,156,1,156,156,156,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,60,0.0056056,1,0.0056056,0.0056056,0.0056056,152,1,152,152,152,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0165083,1,0.0165083,0.0165083,0.0165083,158,1,158,158,158,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0398314,1,0.0398314,0.0398314,0.0398314,167,1,167,167,167,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0336562,1,0.0336562,0.0336562,0.0336562,158,1,158,158,158,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0377712,1,0.0377712,0.0377712,0.0377712,158,1,158,158,158,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00598087,1,0.00598087,0.00598087,0.00598087,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00233543,1,0.00233543,0.00233543,0.00233543,156,1,156,156,156,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0171094,1,0.0171094,0.0171094,0.0171094,163,1,163,163,163,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00796418,1,0.00796418,0.00796418,0.00796418,157,1,157,157,157,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0171702,1,0.0171702,0.0171702,0.0171702,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00698604,1,0.00698604,0.00698604,0.00698604,159,1,159,159,159,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00496532,1,0.00496532,0.00496532,0.00496532,155,1,155,155,155,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00659562,1,0.00659562,0.00659562,0.00659562,162,1,162,162,162,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00125603,1,0.00125603,0.00125603,0.00125603,161,1,161,161,161,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0179954,1,0.0179954,0.0179954,0.0179954,164,1,164,164,164,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0212763,1,0.0212763,0.0212763,0.0212763,155,1,155,155,155,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.030129,1,0.030129,0.030129,0.030129,165,1,165,165,165,7,1,7,7,7,5,1,5,5,5,2,1,2,2,2
16,60,0.00668544,1,0.00668544,0.00668544,0.00668544,152,1,152,152,152,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,60,0.0113771,1,0.0113771,0.0113771,0.0113771,162,1,162,162,162,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0209753,1,0.0209753,0.0209753,0.0209753,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00998305,1,0.00998305,0.00998305,0.00998305,163,1,163,163,163,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0149381,1,0.0149381,0.0149381,0.0149381,155,1,155,155,155,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0145121,1,0.0145121,0.0145121,0.0145121,154,1,154,154,154,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,60,0.00677047,1,0.00677047,0.00677047,0.00677047,159,1,159,159,159,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00678581,1,0.00678581,0.00678581,0.00678581,163,1,163,163,163,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0123609,1,0.0123609,0.0123609,0.0123609,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.020925,1,0.020925,0.020925,0.020925,151,1,151,151,151,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,60,0.00986417,1,0.00986417,0.00986417,0.00986417,156,1,156,156,156,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00956158,1,0.00956158,0.00956158,0.00956158,159,1,159,159,159,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00970073,1,0.00970073,0.00970073,0.00970073,165,1,165,165,165,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0145069,1,0.0145069,0.0145069,0.0145069,162,1,162,162,162,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00988414,1,0.00988414,0.00988414,0.00988414,166,1,166,166,166,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0168312,1,0.0168312,0.0168312,0.0168312,159,1,159,159,159,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0144913,1,0.0144913,0.0144913,0.0144913,154,1,154,154,154,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,60,0.0225325,1,0.0225325,0.0225325,0.0225325,155,1,155,155,155,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,60,0.00306935,1,0.00306935,0.00306935,0.00306935,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0102985,1,0.0102985,0.0102985,0.0102985,165,1,165,165,165,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0956649,1,0.0956649,0.0956649,0.0956649,161,1,161,161,161,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00878932,1,0.00878932,0.00878932,0.00878932,156,1,156,156,156,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0297196,1,0.0297196,0.0297196,0.0297196,162,1,162,162,162,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0351528,1,0.0351528,0.0351528,0.0351528,148,1,148,148,148,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,60,0.00667027,1,0.00667027,0.00667027,0.00667027,166,1,166,166,166,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.0172129,1,0.0172129,0.0172129,0.0172129,167,1,167,167,167,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00780281,1,0.00780281,0.00780281,0.00780281,160,1,160,160,160,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0149014,1,0.0149014,0.0149014,0.0149014,160,1,160,160,160,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0111747,1,0.0111747,0.0111747,0.0111747,159,1,159,159,159,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0224816,1,0.0224816,0.0224816,0.0224816,162,1,162,162,162,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.00483741,1,0.00483741,0.00483741,0.00483741,155,1,155,155,155,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0211706,1,0.0211706,0.0211706,0.0211706,162,1,162,162,162,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
16,60,0.0154894,1,0.0154894,0.0154894,0.0154894,157,1,157,157,157,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0032149,1,0.0032149,0.0032149,0.0032149,161,1,161,161,161,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
16,60,0.0189458,1,0.0189458,0.0189458,0.0189458,161,1,161,161,161,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0120033,1,0.0120033,0.0120033,0.0120033,160,1,160,160,160,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,60,0.00779671,1,0.00779671,0.00779671,0.00779671,164,1,164,164,164,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,60,0.0148906,1,0.0148906,0.0148906,0.0148906,157,1,157,157,157,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,60,0.00659141,1,0.00659141,0.00659141,0.00659141,156,1,156,156,156,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
