n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
9,80,0.00035894,1,0.00035894,0.00035894,0.00035894,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000608653,1,0.000608653,0.000608653,0.000608653,55,1,55,55,55,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
9,80,0.000377554,1,0.000377554,0.000377554,0.000377554,58,1,58,58,58,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000252466,1,0.000252466,0.000252466,0.000252466,69,1,69,69,69,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
9,80,0.000363347,1,0.000363347,0.000363347,0.000363347,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000445481,1,0.000445481,0.000445481,0.000445481,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000284528,1,0.000284528,0.000284528,0.000284528,52,1,52,52,52,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
9,80,0.000474551,1,0.000474551,0.000474551,0.000474551,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000666333,1,0.000666333,0.000666333,0.000666333,49,1,49,49,49,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
9,80,0.000568827,1,0.000568827,0.000568827,0.000568827,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000433613,1,0.000433613,0.000433613,0.000433613,60,1,60,60,60,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
9,80,0.000238758,1,0.000238758,0.000238758,0.000238758,64,1,64,64,64,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
9,80,0.000363768,1,0.000363768,0.000363768,0.000363768,52,1,52,52,52,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
9,80,0.000243419,1,0.000243419,0.000243419,0.000243419,52,1,52,52,52,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
9,80,0.000285779,1,0.000285779,0.000285779,0.000285779,56,1,56,56,56,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
