n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
13,10,0.128139,100,0.00128139,0.000511411,0.00459507,8384,100,83.84,79,92,233,100,2.33,2,3,223,100,2.23,2,3,10,100,0.1,0,1
13,20,0.236832,100,0.00236832,0.000665193,0.0075696,8816,100,88.16,82,96,309,100,3.09,2,5,299,100,2.99,2,5,10,100,0.1,0,1
13,30,0.322558,100,0.00322558,0.000496866,0.00916495,9167,100,91.67,86,99,350,100,3.5,3,5,341,100,3.41,3,5,9,100,0.09,0,1
13,40,0.363557,100,0.00363557,0.0010542,0.0086026,9612,100,96.12,90,105,415,100,4.15,3,5,391,100,3.91,3,5,24,100,0.24,0,2
13,50,0.401269,100,0.00401269,0.000981089,0.0148345,10022,100,100.22,93,110,484,100,4.84,4,6,452,100,4.52,4,6,32,100,0.32,0,2
13,60,0.353313,100,0.00353313,0.00089034,0.0104487,10508,100,105.08,94,120,543,100,5.43,4,7,516,100,5.16,4,7,27,100,0.27,0,1
13,70,0.27005,100,0.0027005,0.000559103,0.00977061,11081,100,110.81,103,124,626,100,6.26,5,8,609,100,6.09,5,8,17,100,0.17,0,1
13,80,0.183585,100,0.00183585,0.000474222,0.00460825,11957,100,119.57,106,135,725,100,7.25,6,9,716,100,7.16,5,9,9,100,0.09,0,1
13,90,0.098017,100,0.00098017,0.000433292,0.00381367,13435,100,134.35,114,156,893,100,8.93,7,13,891,100,8.91,7,13,2,100,0.02,0,1
