n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
16,40,0.0131288,1,0.0131288,0.0131288,0.0131288,143,1,143,143,143,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0259903,1,0.0259903,0.0259903,0.0259903,150,1,150,150,150,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0268649,1,0.0268649,0.0268649,0.0268649,146,1,146,146,146,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0100904,1,0.0100904,0.0100904,0.0100904,143,1,143,143,143,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00447906,1,0.00447906,0.00447906,0.00447906,144,1,144,144,144,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0186062,1,0.0186062,0.0186062,0.0186062,139,1,139,139,139,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0126883,1,0.0126883,0.0126883,0.0126883,142,1,142,142,142,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.00806695,1,0.00806695,0.00806695,0.00806695,143,1,143,143,143,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0430905,1,0.0430905,0.0430905,0.0430905,148,1,148,148,148,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0392415,1,0.0392415,0.0392415,0.0392415,153,1,153,153,153,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
16,40,0.00775312,1,0.00775312,0.00775312,0.00775312,149,1,149,149,149,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.011035,1,0.011035,0.011035,0.011035,147,1,147,147,147,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.00400122,1,0.00400122,0.00400122,0.00400122,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0217309,1,0.0217309,0.0217309,0.0217309,138,1,138,138,138,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0324519,1,0.0324519,0.0324519,0.0324519,143,1,143,143,143,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0215795,1,0.0215795,0.0215795,0.0215795,145,1,145,145,145,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0126346,1,0.0126346,0.0126346,0.0126346,144,1,144,144,144,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0090196,1,0.0090196,0.0090196,0.0090196,142,1,142,142,142,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.014481,1,0.014481,0.014481,0.014481,146,1,146,146,146,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0162199,1,0.0162199,0.0162199,0.0162199,155,1,155,155,155,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0173571,1,0.0173571,0.0173571,0.0173571,148,1,148,148,148,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0126118,1,0.0126118,0.0126118,0.0126118,144,1,144,144,144,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.018826,1,0.018826,0.018826,0.018826,144,1,144,144,144,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0294491,1,0.0294491,0.0294491,0.0294491,144,1,144,144,144,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.00538815,1,0.00538815,0.00538815,0.00538815,155,1,155,155,155,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,40,0.0191594,1,0.0191594,0.0191594,0.0191594,153,1,153,153,153,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0146561,1,0.0146561,0.0146561,0.0146561,141,1,141,141,141,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0145238,1,0.0145238,0.0145238,0.0145238,144,1,144,144,144,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0405055,1,0.0405055,0.0405055,0.0405055,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.027646,1,0.027646,0.027646,0.027646,143,1,143,143,143,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.041017,1,0.041017,0.041017,0.041017,148,1,148,148,148,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0115688,1,0.0115688,0.0115688,0.0115688,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00722053,1,0.00722053,0.00722053,0.00722053,141,1,141,141,141,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0187438,1,0.0187438,0.0187438,0.0187438,147,1,147,147,147,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0271225,1,0.0271225,0.0271225,0.0271225,157,1,157,157,157,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
16,40,0.0188432,1,0.0188432,0.0188432,0.0188432,149,1,149,149,149,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0369714,1,0.0369714,0.0369714,0.0369714,145,1,145,145,145,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0308919,1,0.0308919,0.0308919,0.0308919,148,1,148,148,148,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0137282,1,0.0137282,0.0137282,0.0137282,140,1,140,140,140,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0155747,1,0.0155747,0.0155747,0.0155747,149,1,149,149,149,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0151235,1,0.0151235,0.0151235,0.0151235,137,1,137,137,137,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0129151,1,0.0129151,0.0129151,0.0129151,140,1,140,140,140,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0288148,1,0.0288148,0.0288148,0.0288148,141,1,141,141,141,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.041998,1,0.041998,0.041998,0.041998,149,1,149,149,149,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00641919,1,0.00641919,0.00641919,0.00641919,143,1,143,143,143,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0172794,1,0.0172794,0.0172794,0.0172794,142,1,142,142,142,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0223435,1,0.0223435,0.0223435,0.0223435,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0146723,1,0.0146723,0.0146723,0.0146723,155,1,155,155,155,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0225536,1,0.0225536,0.0225536,0.0225536,144,1,144,144,144,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0113676,1,0.0113676,0.0113676,0.0113676,147,1,147,147,147,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0115107,1,0.0115107,0.0115107,0.0115107,140,1,140,140,140,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0141591,1,0.0141591,0.0141591,0.0141591,154,1,154,154,154,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0320732,1,0.0320732,0.0320732,0.0320732,151,1,151,151,151,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0385549,1,0.0385549,0.0385549,0.0385549,155,1,155,155,155,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,40,0.0191322,1,0.0191322,0.0191322,0.0191322,152,1,152,152,152,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.017946,1,0.017946,0.017946,0.017946,141,1,141,141,141,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0100924,1,0.0100924,0.0100924,0.0100924,150,1,150,150,150,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0132796,1,0.0132796,0.0132796,0.0132796,144,1,144,144,144,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0336133,1,0.0336133,0.0336133,0.0336133,149,1,149,149,149,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00543231,1,0.00543231,0.00543231,0.00543231,142,1,142,142,142,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0476738,1,0.0476738,0.0476738,0.0476738,154,1,154,154,154,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
16,40,0.00778868,1,0.00778868,0.00778868,0.00778868,156,1,156,156,156,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0110822,1,0.0110822,0.0110822,0.0110822,145,1,145,145,145,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.01496,1,0.01496,0.01496,0.01496,142,1,142,142,142,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0108671,1,0.0108671,0.0108671,0.0108671,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00640561,1,0.00640561,0.00640561,0.00640561,146,1,146,146,146,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.0244271,1,0.0244271,0.0244271,0.0244271,150,1,150,150,150,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
16,40,0.0158964,1,0.0158964,0.0158964,0.0158964,147,1,147,147,147,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
16,40,0.00800033,1,0.00800033,0.00800033,0.00800033,138,1,138,138,138,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0267713,1,0.0267713,0.0267713,0.0267713,140,1,140,140,140,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
16,40,0.0154675,1,0.0154675,0.0154675,0.0154675,141,1,141,141,141,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
