n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
17,50,0.022885,1,0.022885,0.022885,0.022885,177,1,177,177,177,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0121348,1,0.0121348,0.0121348,0.0121348,162,1,162,162,162,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0120613,1,0.0120613,0.0120613,0.0120613,173,1,173,173,173,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0291952,1,0.0291952,0.0291952,0.0291952,174,1,174,174,174,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0368528,1,0.0368528,0.0368528,0.0368528,176,1,176,176,176,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0338233,1,0.0338233,0.0338233,0.0338233,176,1,176,176,176,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0207131,1,0.0207131,0.0207131,0.0207131,166,1,166,166,166,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0130355,1,0.0130355,0.0130355,0.0130355,173,1,173,173,173,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0246494,1,0.0246494,0.0246494,0.0246494,173,1,173,173,173,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0333723,1,0.0333723,0.0333723,0.0333723,168,1,168,168,168,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0216663,1,0.0216663,0.0216663,0.0216663,169,1,169,169,169,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0481757,1,0.0481757,0.0481757,0.0481757,176,1,176,176,176,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0362957,1,0.0362957,0.0362957,0.0362957,173,1,173,173,173,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0326634,1,0.0326634,0.0326634,0.0326634,163,1,163,163,163,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.030455,1,0.030455,0.030455,0.030455,169,1,169,169,169,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0209418,1,0.0209418,0.0209418,0.0209418,170,1,170,170,170,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0133367,1,0.0133367,0.0133367,0.0133367,175,1,175,175,175,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0305427,1,0.0305427,0.0305427,0.0305427,165,1,165,165,165,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
