n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,30,0.000108331,1,0.000108331,0.000108331,0.000108331,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,30,8.4024e-05,1,8.4024e-05,8.4024e-05,8.4024e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000115307,1,0.000115307,0.000115307,0.000115307,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000107742,1,0.000107742,0.000107742,0.000107742,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.0001187,1,0.0001187,0.0001187,0.0001187,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,30,0.00011975,1,0.00011975,0.00011975,0.00011975,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000122175,1,0.000122175,0.000122175,0.000122175,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000106757,1,0.000106757,0.000106757,0.000106757,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,8.686e-05,1,8.686e-05,8.686e-05,8.686e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000109265,1,0.000109265,0.000109265,0.000109265,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000101862,1,0.000101862,0.000101862,0.000101862,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,30,0.000114232,1,0.000114232,0.000114232,0.000114232,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,8.4067e-05,1,8.4067e-05,8.4067e-05,8.4067e-05,10,1,10,10,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
5,30,0.00017098,1,0.00017098,0.00017098,0.00017098,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,30,0.000124474,1,0.000124474,0.000124474,0.000124474,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,9.3542e-05,1,9.3542e-05,9.3542e-05,9.3542e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000115524,1,0.000115524,0.000115524,0.000115524,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,0.000124848,1,0.000124848,0.000124848,0.000124848,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,9.0023e-05,1,9.0023e-05,9.0023e-05,9.0023e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,9.2034e-05,1,9.2034e-05,9.2034e-05,9.2034e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,30,8.6533e-05,1,8.6533e-05,8.6533e-05,8.6533e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
