n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
8,50,0.000280836,1,0.000280836,0.000280836,0.000280836,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000413745,1,0.000413745,0.000413745,0.000413745,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000398481,1,0.000398481,0.000398481,0.000398481,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000343265,1,0.000343265,0.000343265,0.000343265,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000431243,1,0.000431243,0.000431243,0.000431243,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000220897,1,0.000220897,0.000220897,0.000220897,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.00059234,1,0.00059234,0.00059234,0.00059234,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000257332,1,0.000257332,0.000257332,0.000257332,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000330931,1,0.000330931,0.000330931,0.000330931,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000415029,1,0.000415029,0.000415029,0.000415029,37,1,37,37,37,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000451284,1,0.000451284,0.000451284,0.000451284,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000241665,1,0.000241665,0.000241665,0.000241665,43,1,43,43,43,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000341472,1,0.000341472,0.000341472,0.000341472,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000487397,1,0.000487397,0.000487397,0.000487397,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.00039003,1,0.00039003,0.00039003,0.00039003,38,1,38,38,38,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000515257,1,0.000515257,0.000515257,0.000515257,37,1,37,37,37,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000397536,1,0.000397536,0.000397536,0.000397536,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000505496,1,0.000505496,0.000505496,0.000505496,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000209447,1,0.000209447,0.000209447,0.000209447,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000515648,1,0.000515648,0.000515648,0.000515648,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000310944,1,0.000310944,0.000310944,0.000310944,38,1,38,38,38,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000443355,1,0.000443355,0.000443355,0.000443355,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000329259,1,0.000329259,0.000329259,0.000329259,38,1,38,38,38,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
8,50,0.000378672,1,0.000378672,0.000378672,0.000378672,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000448049,1,0.000448049,0.000448049,0.000448049,33,1,33,33,33,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000188195,1,0.000188195,0.000188195,0.000188195,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000244879,1,0.000244879,0.000244879,0.000244879,42,1,42,42,42,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000436703,1,0.000436703,0.000436703,0.000436703,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000226548,1,0.000226548,0.000226548,0.000226548,43,1,43,43,43,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,50,0.000394115,1,0.000394115,0.000394115,0.000394115,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000439343,1,0.000439343,0.000439343,0.000439343,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000357133,1,0.000357133,0.000357133,0.000357133,34,1,34,34,34,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000221124,1,0.000221124,0.000221124,0.000221124,37,1,37,37,37,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000769862,1,0.000769862,0.000769862,0.000769862,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000257186,1,0.000257186,0.000257186,0.000257186,38,1,38,38,38,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000352853,1,0.000352853,0.000352853,0.000352853,41,1,41,41,41,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,50,0.000513409,1,0.000513409,0.000513409,0.000513409,36,1,36,36,36,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000362465,1,0.000362465,0.000362465,0.000362465,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000361006,1,0.000361006,0.000361006,0.000361006,38,1,38,38,38,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000343194,1,0.000343194,0.000343194,0.000343194,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000239307,1,0.000239307,0.000239307,0.000239307,33,1,33,33,33,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000309978,1,0.000309978,0.000309978,0.000309978,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000387756,1,0.000387756,0.000387756,0.000387756,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000313527,1,0.000313527,0.000313527,0.000313527,36,1,36,36,36,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000378762,1,0.000378762,0.000378762,0.000378762,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000260798,1,0.000260798,0.000260798,0.000260798,38,1,38,38,38,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000379558,1,0.000379558,0.000379558,0.000379558,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000243089,1,0.000243089,0.000243089,0.000243089,34,1,34,34,34,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000266976,1,0.000266976,0.000266976,0.000266976,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000383247,1,0.000383247,0.000383247,0.000383247,38,1,38,38,38,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.00028308,1,0.00028308,0.00028308,0.00028308,34,1,34,34,34,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,50,0.000659277,1,0.000659277,0.000659277,0.000659277,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.00054566,1,0.00054566,0.00054566,0.00054566,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000765264,1,0.000765264,0.000765264,0.000765264,41,1,41,41,41,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
8,50,0.000530032,1,0.000530032,0.000530032,0.000530032,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,50,0.000570584,1,0.000570584,0.000570584,0.000570584,39,1,39,39,39,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
