n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
10,10,0.045866,100,0.00045866,0.000283863,0.000941761,4891,100,48.91,46,54,213,100,2.13,2,3,211,100,2.11,2,3,2,100,0.02,0,1
10,20,0.0694323,100,0.000694323,0.000300338,0.00134984,5152,100,51.52,47,57,271,100,2.71,2,4,269,100,2.69,2,4,2,100,0.02,0,1
10,30,0.0795183,100,0.000795183,0.000360678,0.00223825,5402,100,54.02,49,63,314,100,3.14,2,5,309,100,3.09,2,5,5,100,0.05,0,1
10,40,0.0864714,100,0.000864714,0.00031481,0.00218664,5605,100,56.05,49,64,350,100,3.5,2,5,340,100,3.4,2,5,10,100,0.1,0,1
10,50,0.0971727,100,0.000971727,0.000294232,0.00289957,5927,100,59.27,53,65,413,100,4.13,3,6,407,100,4.07,3,6,6,100,0.06,0,1
10,60,0.0822837,100,0.000822837,0.000274753,0.00189381,6205,100,62.05,56,70,465,100,4.65,3,6,454,100,4.54,3,6,11,100,0.11,0,1
10,70,0.0710029,100,0.000710029,0.000237872,0.00177589,6635,100,66.35,58,77,533,100,5.33,4,7,527,100,5.27,4,7,6,100,0.06,0,1
10,80,0.0560953,100,0.000560953,0.000240282,0.00152814,7138,100,71.38,61,86,612,100,6.12,5,8,608,100,6.08,4,8,4,100,0.04,0,1
10,90,0.0417439,100,0.000417439,0.000254833,0.00151077,7988,100,79.88,65,90,730,100,7.3,5,10,730,100,7.3,5,10,0,100,0,0,0
