n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
28,20,67,1,67,67,67,0.107798,1,0.107798,0.107798,0.107798,7019,1,7019,7019,7019,276,1,276,276,276,14,1,14,14,14,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,820,24,2.9,796,132,16.6,664,412,62,252,7,2.8,245,141,57.6
28,20,67,1,67,67,67,0.000367196,1,0.000367196,0.000367196,0.000367196,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,77,1,77,77,77,0.00037573,1,0.00037573,0.00037573,0.00037573,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,73,1,73,73,73,0.000373443,1,0.000373443,0.000373443,0.000373443,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,66,1,66,66,66,0.00037259,1,0.00037259,0.00037259,0.00037259,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,66,1,66,66,66,0.22961,1,0.22961,0.22961,0.22961,16565,1,16565,16565,16565,652,1,652,652,652,16,1,16,16,16,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,1911,43,2.3,1868,287,15.4,1581,972,61.5,609,18,3,591,331,56
28,20,82,1,82,82,82,0.000436074,1,0.000436074,0.000436074,0.000436074,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,96,1,96,96,96,0.0619153,1,0.0619153,0.0619153,0.0619153,2875,1,2875,2875,2875,130,1,130,130,130,20,1,20,20,20,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,327,24,7.3,303,22,7.3,281,176,62.6,105,1,1,104,40,38.5
28,20,80,1,80,80,80,0.0358924,1,0.0358924,0.0358924,0.0358924,48,1,48,48,48,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,6,0,0,6,4,66.7,2,2,100,0,0,0,0,0,0
28,20,95,1,95,95,95,0.0646311,1,0.0646311,0.0646311,0.0646311,2873,1,2873,2873,2873,127,1,127,127,127,19,1,19,19,19,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,323,21,6.5,302,12,4,290,185,63.8,105,0,0,105,41,39
28,20,70,1,70,70,70,1.29089,1,1.29089,1.29089,1.29089,66567,1,66567,66567,66567,3238,1,3238,3238,3238,25,1,25,25,25,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,6678,72,1.1,6606,233,3.5,6373,3207,50.3,3166,13,0.4,3153,1633,51.8
28,20,75,1,75,75,75,0.0189051,1,0.0189051,0.0189051,0.0189051,52,1,52,52,52,2,1,2,2,2,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,6,0,0,6,5,83.3,1,0,0,1,0,0,1,1,100
28,20,84,1,84,84,84,0.0476779,1,0.0476779,0.0476779,0.0476779,1913,1,1913,1913,1913,87,1,87,87,87,14,1,14,14,14,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,217,17,7.8,200,11,5.5,189,120,63.5,69,0,0,69,25,36.2
28,20,74,1,74,74,74,0.0462538,1,0.0462538,0.0462538,0.0462538,54,1,54,54,54,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,8,0,0,8,8,100,0,0,0,0,0,0,0,0,0
28,20,67,1,67,67,67,0.0443359,1,0.0443359,0.0443359,0.0443359,39,1,39,39,39,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,5,0,0,5,5,100,0,0,0,0,0,0,0,0,0
28,20,99,1,99,99,99,0.000436155,1,0.000436155,0.000436155,0.000436155,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,74,1,74,74,74,0.000355489,1,0.000355489,0.000355489,0.000355489,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,72,1,72,72,72,0.000326079,1,0.000326079,0.000326079,0.000326079,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,74,1,74,74,74,0.211116,1,0.211116,0.211116,0.211116,10860,1,10860,10860,10860,455,1,455,455,455,15,1,15,15,15,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,1194,20,1.7,1174,114,9.7,1060,626,59.1,434,5,1.2,429,249,58
28,20,83,1,83,83,83,0.034598,1,0.034598,0.034598,0.034598,635,1,635,635,635,27,1,27,27,27,10,1,10,10,10,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,74,5,6.8,69,7,10.1,62,41,66.1,21,0,0,21,7,33.3
28,20,60,1,60,60,60,0.0215541,1,0.0215541,0.0215541,0.0215541,34,1,34,34,34,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,4,0,0,4,4,100,0,0,0,0,0,0,0,0,0
28,20,54,1,54,54,54,0.0912778,1,0.0912778,0.0912778,0.0912778,7884,1,7884,7884,7884,296,1,296,296,296,7,1,7,7,7,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,1013,56,5.5,957,257,26.9,700,461,65.9,239,30,12.6,209,121,57.9
28,20,70,1,70,70,70,0.000323218,1,0.000323218,0.000323218,0.000323218,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,75,1,75,75,75,0.996219,1,0.996219,0.996219,0.996219,46310,1,46310,46310,46310,2107,1,2107,2107,2107,26,1,26,26,26,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,4789,36,0.8,4753,224,4.7,4529,2458,54.3,2071,17,0.8,2054,1116,54.3
28,20,66,1,66,66,66,0.000377236,1,0.000377236,0.000377236,0.000377236,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,71,1,71,71,71,0.0150371,1,0.0150371,0.0150371,0.0150371,34,1,34,34,34,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,4,0,0,4,4,100,0,0,0,0,0,0,0,0,0
28,20,83,1,83,83,83,0.000357581,1,0.000357581,0.000357581,0.000357581,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,69,1,69,69,69,0.199506,1,0.199506,0.199506,0.199506,10343,1,10343,10343,10343,367,1,367,367,367,12,1,12,12,12,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,1221,11,0.9,1210,207,17.1,1003,647,64.5,356,5,1.4,351,247,70.4
28,20,96,1,96,96,96,0.273791,1,0.273791,0.273791,0.273791,13832,1,13832,13832,13832,605,1,605,605,605,26,1,26,26,26,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,1511,68,4.5,1443,30,2.1,1413,877,62.1,536,0,0,536,236,44
28,20,68,1,68,68,68,0.000348332,1,0.000348332,0.000348332,0.000348332,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,79,1,79,79,79,0.0235527,1,0.0235527,0.0235527,0.0235527,110,1,110,110,110,4,1,4,4,4,3,1,3,3,3,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,15,1,6.7,14,9,64.3,5,3,60,2,0,0,2,0,0
