n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
26,10,3311,100,33.11,21,49,0.808168,100,0.00808168,0.000183896,0.0974677,64181,100,641.81,3,9820,1651,100,16.51,0,228,31,100,0.31,0,7,291,100,2.91,2,4,312,100,3.12,2,4,300,100,3,2,4,100,79,79,9121,492,5.4,8629,1792,20.8,6837,5690,83.2,1147,1029,89.7,118,68,57.6
26,20,6433,100,64.33,46,85,9.69554,100,0.0969554,0.000277829,0.554514,583463,100,5834.63,3,40699,22005,100,220.05,0,1763,762,100,7.62,0,24,337,100,3.37,3,4,421,100,4.21,3,6,391,100,3.91,3,4,100,24,24,67798,1443,2.1,66355,8937,13.5,57418,36884,64.2,20534,517,2.5,20017,12156,60.7
26,30,9740,100,97.4,80,115,139.68,100,1.3968,0.000395,15.9764,5480678,100,54806.8,3,569632,259047,100,2590.47,0,27154,2371,100,23.71,0,49,423,100,4.23,4,6,541,100,5.41,5,7,475,100,4.75,4,6,100,9,9,560138,12266,2.2,547872,6049,1.1,541823,295103,54.5,246720,279,0.1,246441,118585,48.1
26,40,13063,100,130.63,114,154,449.342,100,4.49342,0.000444959,52.1597,13092255,100,130923,3,1521300,607920,100,6079.2,0,67921,3387,100,33.87,0,66,507,100,5.07,4,6,648,100,6.48,5,8,561,100,5.61,5,7,100,6,6,1344483,28996,2.2,1315487,4415,0.3,1311072,732222,55.8,578850,3,0,578847,275761,47.6
26,50,16104,100,161.04,139,180,583.995,100,5.83995,0.000800778,44.2576,14056095,100,140561,3,1170644,645559,100,6455.59,0,48569,3869,100,38.69,0,62,587,100,5.87,5,7,747,100,7.47,6,9,654,100,6.54,6,7,100,3,3,1454189,34538,2.4,1419651,3893,0.3,1415758,804814,56.8,610944,0,0,610944,288747,47.3
26,60,19420,100,194.2,174,218,429.125,100,4.29125,0.00105879,38.074,8866344,100,88663.4,3,714425,401704,100,4017.04,0,32739,3481,100,34.81,0,61,699,100,6.99,6,8,874,100,8.74,7,10,773,100,7.73,7,9,100,3,3,931390,28666,3.1,902724,3039,0.3,899685,526727,58.5,372958,0,0,372958,172476,46.2
26,70,22732,100,227.32,209,246,132.771,100,1.32771,0.00155044,8.31845,2529019,100,25290.2,3,151869,105274,100,1052.74,0,6681,2463,100,24.63,0,42,866,100,8.66,7,11,1015,100,10.15,8,12,926,100,9.26,8,11,100,10,10,282870,14488,5.1,268382,2468,0.9,265914,175201,65.9,90713,0,0,90713,38274,42.2
26,80,26017,100,260.17,239,279,23.6291,100,0.236291,0.0026748,1.62111,413971,100,4139.71,3,27968,15481,100,154.81,0,1074,1091,100,10.91,0,31,1071,100,10.71,8,13,1205,100,12.05,10,14,1117,100,11.17,9,13,100,17,17,49260,3333,6.8,45927,923,2,45004,32927,73.2,12077,0,0,12077,4429,36.7
26,90,29311,100,293.11,278,307,0.692779,100,0.00692779,0.00273599,0.0428553,4039,100,40.39,3,607,85,100,0.85,0,18,52,100,0.52,0,8,1473,100,14.73,12,18,1501,100,15.01,12,18,1478,100,14.78,12,18,100,74,74,497,33,6.6,464,60,12.9,404,373,92.3,31,0,0,31,5,16.1
