n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
25,10,3036,100,30.36,21,42,0.831009,100,0.00831009,0.000171718,0.108829,89451,100,894.51,3,13785,2213,100,22.13,0,292,30,100,0.3,0,5,283,100,2.83,2,4,306,100,3.06,2,4,297,100,2.97,2,4,100,77,77,12599,516,4.1,12083,2289,18.9,9794,8106,82.8,1688,1649,97.7,39,24,61.5
25,20,6113,100,61.13,43,79,5.06456,100,0.0506456,0.000222099,0.455452,325005,100,3250.05,3,33223,12103,100,121.03,0,1340,500,100,5,0,30,348,100,3.48,3,4,418,100,4.18,3,5,383,100,3.83,3,4,100,32,32,38338,982,2.6,37356,5710,15.3,31646,20560,65,11086,382,3.4,10704,6443,60.2
25,30,8951,100,89.51,63,110,77.7432,100,0.777432,0.000299905,6.37885,3342011,100,33420.1,3,244443,156317,100,1563.17,0,11711,1894,100,18.94,0,42,414,100,4.14,3,5,533,100,5.33,4,7,462,100,4.62,4,5,100,8,8,346475,9735,2.8,336740,5332,1.6,331408,184891,55.8,146517,144,0.1,146373,69656,47.6
25,40,11946,100,119.46,94,138,180.496,100,1.80496,0.000394356,17.8019,5692510,100,56925.1,3,516654,265094,100,2650.94,0,24508,2674,100,26.74,0,55,496,100,4.96,4,6,628,100,6.28,5,8,545,100,5.45,4,6,100,10,10,588233,15584,2.6,572649,3751,0.7,568898,319456,56.2,249442,2,0,249440,117623,47.2
25,50,15086,100,150.86,123,171,198.207,100,1.98207,0.000651511,25.6225,5432398,100,54324,3,762020,246441,100,2464.41,0,33307,2833,100,28.33,0,49,592,100,5.92,4,7,743,100,7.43,6,9,643,100,6.43,5,8,100,5,5,572323,18789,3.3,553534,3070,0.6,550464,322894,58.7,227570,0,0,227570,104786,46
25,60,18103,100,181.03,162,199,156.891,100,1.56891,0.000956808,11.8848,3652554,100,36525.5,3,322271,162262,100,1622.62,0,14565,2636,100,26.36,0,46,704,100,7.04,6,8,844,100,8.44,7,10,760,100,7.6,6,9,100,7,7,392034,15826,4,376208,1927,0.5,374281,227916,60.9,146365,0,0,146365,65484,44.7
25,70,21075,100,210.75,191,231,60.1505,100,0.601505,0.00138579,4.31444,1235935,100,12359.4,3,90346,52752,100,527.52,0,3660,1984,100,19.84,0,40,843,100,8.43,7,10,999,100,9.99,8,13,896,100,8.96,7,10,100,6,6,137262,7211,5.3,130051,1448,1.1,128603,83143,64.7,45460,0,0,45460,19228,42.3
25,80,24039,100,240.39,225,252,12.4885,100,0.124885,0.00204531,1.70594,239078,100,2390.78,3,35472,8924,100,89.24,0,1378,766,100,7.66,0,27,1047,100,10.47,9,13,1159,100,11.59,10,14,1083,100,10.83,9,13,100,18,18,28815,2163,7.5,26652,824,3.1,25828,19130,74.1,6698,0,0,6698,2328,34.8
25,90,27051,100,270.51,256,282,0.705852,100,0.00705852,0.00266216,0.040689,5778,100,57.78,3,804,146,100,1.46,0,27,72,100,0.72,0,7,1406,100,14.06,12,17,1441,100,14.41,12,17,1418,100,14.18,12,17,100,67,67,736,69,9.4,667,95,14.2,572,517,90.4,55,0,0,55,4,7.3
