n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
20,70,130,1,130,130,130,0.0750287,1,0.0750287,0.0750287,0.0750287,2618,1,2618,2618,2618,109,1,109,109,109,13,1,13,13,13,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,295,18,6.1,277,2,0.7,275,184,66.9,91,0,0,91,39,42.9
20,70,131,1,131,131,131,0.0007322,1,0.0007322,0.0007322,0.0007322,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,70,140,1,140,140,140,0.0108071,1,0.0108071,0.0108071,0.0108071,356,1,356,356,356,11,1,11,11,11,5,1,5,5,5,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,52,6,11.5,46,14,30.4,32,28,87.5,4,0,0,4,0,0
20,70,139,1,139,139,139,0.0148291,1,0.0148291,0.0148291,0.0148291,449,1,449,449,449,12,1,12,12,12,4,1,4,4,4,8,1,8,8,8,10,1,10,10,10,8,1,8,8,8,1,0,0,61,5,8.2,56,7,12.5,49,43,87.8,6,0,0,6,3,50
20,70,135,1,135,135,135,0.00431289,1,0.00431289,0.00431289,0.00431289,79,1,79,79,79,2,1,2,2,2,2,1,2,2,2,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,9,0,0,9,2,22.2,7,6,85.7,1,0,0,1,0,0
20,70,140,1,140,140,140,0.00396948,1,0.00396948,0.00396948,0.00396948,71,1,71,71,71,1,1,1,1,1,1,1,1,1,1,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,9,0,0,9,3,33.3,6,6,100,0,0,0,0,0,0
20,70,143,1,143,143,143,0.0237261,1,0.0237261,0.0237261,0.0237261,846,1,846,846,846,35,1,35,35,35,9,1,9,9,9,8,1,8,8,8,9,1,9,9,9,9,1,9,9,9,1,0,0,110,16,14.5,94,9,9.6,85,66,77.6,19,0,0,19,4,21.1
20,70,131,1,131,131,131,0.000703808,1,0.000703808,0.000703808,0.000703808,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,70,127,1,127,127,127,0.00307108,1,0.00307108,0.00307108,0.00307108,57,1,57,57,57,1,1,1,1,1,1,1,1,1,1,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,7,0,0,7,3,42.9,4,4,100,0,0,0,0,0,0
20,70,126,1,126,126,126,0.0183354,1,0.0183354,0.0183354,0.0183354,835,1,835,835,835,38,1,38,38,38,10,1,10,10,10,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,107,16,15,91,8,8.8,83,62,74.7,21,0,0,21,2,9.5
