n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
21,80,172,1,172,172,172,0.00512712,1,0.00512712,0.00512712,0.00512712,74,1,74,74,74,2,1,2,2,2,2,1,2,2,2,10,1,10,10,10,11,1,11,11,11,10,1,10,10,10,1,0,0,8,0,0,8,1,12.5,7,6,85.7,1,0,0,1,0,0
21,80,171,1,171,171,171,0.0475702,1,0.0475702,0.0475702,0.0475702,1389,1,1389,1389,1389,52,1,52,52,52,10,1,10,10,10,9,1,9,9,9,10,1,10,10,10,10,1,10,10,10,1,0,0,177,20,11.3,157,10,6.4,147,115,78.2,32,0,0,32,7,21.9
21,80,172,1,172,172,172,0.00125671,1,0.00125671,0.00125671,0.00125671,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,10,1,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,171,1,171,171,171,0.00118903,1,0.00118903,0.00118903,0.00118903,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,10,1,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,167,1,167,167,167,0.00554342,1,0.00554342,0.00554342,0.00554342,86,1,86,86,86,2,1,2,2,2,2,1,2,2,2,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,10,0,0,10,2,20,8,7,87.5,1,0,0,1,0,0
21,80,157,1,157,157,157,0.14908,1,0.14908,0.14908,0.14908,4168,1,4168,4168,4168,182,1,182,182,182,18,1,18,18,18,8,1,8,8,8,10,1,10,10,10,9,1,9,9,9,1,0,0,486,42,8.6,444,22,5,422,283,67.1,139,0,0,139,48,34.5
21,80,165,1,165,165,165,0.0261894,1,0.0261894,0.0261894,0.0261894,777,1,777,777,777,32,1,32,32,32,8,1,8,8,8,9,1,9,9,9,10,1,10,10,10,10,1,10,10,10,1,0,0,94,10,10.6,84,5,6,79,57,72.2,22,0,0,22,8,36.4
21,80,165,1,165,165,165,0.0182647,1,0.0182647,0.0182647,0.0182647,573,1,573,573,573,22,1,22,22,22,7,1,7,7,7,9,1,9,9,9,10,1,10,10,10,10,1,10,10,10,1,0,0,68,6,8.8,62,2,3.2,60,44,73.3,16,0,0,16,6,37.5
21,80,162,1,162,162,162,0.00127049,1,0.00127049,0.00127049,0.00127049,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,10,1,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,176,1,176,176,176,0.00556179,1,0.00556179,0.00556179,0.00556179,75,1,75,75,75,1,1,1,1,1,1,1,1,1,1,10,1,10,10,10,11,1,11,11,11,10,1,10,10,10,1,0,0,9,0,0,9,1,11.1,8,8,100,0,0,0,0,0,0
21,80,158,1,158,158,158,0.259766,1,0.259766,0.259766,0.259766,6686,1,6686,6686,6686,234,1,234,234,234,25,1,25,25,25,9,1,9,9,9,10,1,10,10,10,10,1,10,10,10,1,0,0,854,86,10.1,768,25,3.3,743,595,80.1,148,0,0,148,33,22.3
21,80,183,1,183,183,183,0.00499665,1,0.00499665,0.00499665,0.00499665,59,1,59,59,59,1,1,1,1,1,1,1,1,1,1,11,1,11,11,11,12,1,12,12,12,11,1,11,11,11,1,0,0,7,0,0,7,2,28.6,5,5,100,0,0,0,0,0,0
21,80,172,1,172,172,172,0.00128625,1,0.00128625,0.00128625,0.00128625,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,10,1,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,171,1,171,171,171,0.00383596,1,0.00383596,0.00383596,0.00383596,71,1,71,71,71,1,1,1,1,1,1,1,1,1,1,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,9,0,0,9,3,33.3,6,6,100,0,0,0,0,0,0
21,80,173,1,173,173,173,0.00393838,1,0.00393838,0.00393838,0.00393838,50,1,50,50,50,1,1,1,1,1,1,1,1,1,1,11,1,11,11,11,12,1,12,12,12,11,1,11,11,11,1,0,0,6,0,0,6,3,50,3,3,100,0,0,0,0,0,0
21,80,171,1,171,171,171,0.00141371,1,0.00141371,0.00141371,0.00141371,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,10,1,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,167,1,167,167,167,0.00439836,1,0.00439836,0.00439836,0.00439836,73,1,73,73,73,1,1,1,1,1,1,1,1,1,1,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,9,0,0,9,2,22.2,7,7,100,0,0,0,0,0,0
21,80,166,1,166,166,166,0.0152958,1,0.0152958,0.0152958,0.0152958,417,1,417,417,417,11,1,11,11,11,5,1,5,5,5,9,1,9,9,9,10,1,10,10,10,10,1,10,10,10,1,0,0,56,6,10.7,50,2,4,48,43,89.6,5,0,0,5,1,20
21,80,173,1,173,173,173,0.00463916,1,0.00463916,0.00463916,0.00463916,68,1,68,68,68,1,1,1,1,1,1,1,1,1,1,10,1,10,10,10,12,1,12,12,12,10,1,10,10,10,1,0,0,8,0,0,8,1,12.5,7,7,100,0,0,0,0,0,0
21,80,166,1,166,166,166,0.00115798,1,0.00115798,0.00115798,0.00115798,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,9,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,80,165,1,165,165,165,0.0101052,1,0.0101052,0.0101052,0.0101052,205,1,205,205,205,3,1,3,3,3,1,1,1,1,1,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,29,2,6.9,27,3,11.1,24,24,100,0,0,0,0,0,0
