n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
13,70,50,1,50,50,50,0.000197602,1,0.000197602,0.000197602,0.000197602,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,50,1,50,50,50,0.00274905,1,0.00274905,0.00274905,0.00274905,206,1,206,206,206,12,1,12,12,12,4,1,4,4,4,5,1,5,5,5,7,1,7,7,7,6,1,6,6,6,1,0,0,21,2,9.5,19,4,21.1,15,6,40,9,0,0,9,5,55.6
13,70,58,1,58,58,58,0.000230261,1,0.000230261,0.000230261,0.000230261,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,57,1,57,57,57,0.000253656,1,0.000253656,0.000253656,0.000253656,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,53,1,53,53,53,0.000218483,1,0.000218483,0.000218483,0.000218483,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,56,1,56,56,56,0.000210913,1,0.000210913,0.000210913,0.000210913,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,54,1,54,54,54,0.000228776,1,0.000228776,0.000228776,0.000228776,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,60,1,60,60,60,0.00237822,1,0.00237822,0.00237822,0.00237822,169,1,169,169,169,8,1,8,8,8,3,1,3,3,3,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,21,4,19,17,3,17.6,14,10,71.4,4,0,0,4,1,25
13,70,60,1,60,60,60,0.000269632,1,0.000269632,0.000269632,0.000269632,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.000192584,1,0.000192584,0.000192584,0.000192584,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,58,1,58,58,58,0.000240912,1,0.000240912,0.000240912,0.000240912,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.0011472,1,0.0011472,0.0011472,0.0011472,69,1,69,69,69,2,1,2,2,2,1,1,1,1,1,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,10,1,10,9,6,66.7,3,3,100,0,0,0,0,0,0
13,70,53,1,53,53,53,0.00191173,1,0.00191173,0.00191173,0.00191173,159,1,159,159,159,8,1,8,8,8,4,1,4,4,4,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,18,3,16.7,15,2,13.3,13,8,61.5,5,0,0,5,2,40
13,70,53,1,53,53,53,0.00160751,1,0.00160751,0.00160751,0.00160751,119,1,119,119,119,3,1,3,3,3,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,17,2,11.8,15,4,26.7,11,11,100,0,0,0,0,0,0
13,70,45,1,45,45,45,0.000180288,1,0.000180288,0.000180288,0.000180288,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,56,1,56,56,56,0.00105726,1,0.00105726,0.00105726,0.00105726,71,1,71,71,71,3,1,3,3,3,2,1,2,2,2,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,9,2,22.2,7,3,42.9,4,3,75,1,0,0,1,0,0
13,70,56,1,56,56,56,0.000213262,1,0.000213262,0.000213262,0.000213262,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,51,1,51,51,51,0.000217996,1,0.000217996,0.000217996,0.000217996,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.000224835,1,0.000224835,0.000224835,0.000224835,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,50,1,50,50,50,0.000199614,1,0.000199614,0.000199614,0.000199614,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,54,1,54,54,54,0.000244353,1,0.000244353,0.000244353,0.000244353,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,58,1,58,58,58,0.000227573,1,0.000227573,0.000227573,0.000227573,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,48,1,48,48,48,0.00134713,1,0.00134713,0.00134713,0.00134713,69,1,69,69,69,3,1,3,3,3,2,1,2,2,2,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,8,1,12.5,7,2,28.6,5,4,80,1,0,0,1,0,0
13,70,63,1,63,63,63,0.000308089,1,0.000308089,0.000308089,0.000308089,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,49,1,49,49,49,0.000176277,1,0.000176277,0.000176277,0.000176277,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,57,1,57,57,57,0.000262136,1,0.000262136,0.000262136,0.000262136,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,59,1,59,59,59,0.000319513,1,0.000319513,0.000319513,0.000319513,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,58,1,58,58,58,0.000270374,1,0.000270374,0.000270374,0.000270374,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,57,1,57,57,57,0.000203198,1,0.000203198,0.000203198,0.000203198,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,51,1,51,51,51,0.00384462,1,0.00384462,0.00384462,0.00384462,357,1,357,357,357,17,1,17,17,17,5,1,5,5,5,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,48,9,18.8,39,10,25.6,29,21,72.4,8,0,0,8,1,12.5
13,70,61,1,61,61,61,0.00179354,1,0.00179354,0.00179354,0.00179354,107,1,107,107,107,3,1,3,3,3,1,1,1,1,1,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,15,3,20,12,1,8.3,11,11,100,0,0,0,0,0,0
13,70,49,1,49,49,49,0.000196439,1,0.000196439,0.000196439,0.000196439,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,60,1,60,60,60,0.00264327,1,0.00264327,0.00264327,0.00264327,193,1,193,193,193,9,1,9,9,9,2,1,2,2,2,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,27,6,22.2,21,6,28.6,15,12,80,3,0,0,3,0,0
13,70,61,1,61,61,61,0.000273016,1,0.000273016,0.000273016,0.000273016,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.000250434,1,0.000250434,0.000250434,0.000250434,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,58,1,58,58,58,0.000241357,1,0.000241357,0.000241357,0.000241357,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,47,1,47,47,47,0.000957407,1,0.000957407,0.000957407,0.000957407,43,1,43,43,43,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,5,0,0,5,3,60,2,2,100,0,0,0,0,0,0
13,70,50,1,50,50,50,0.00202415,1,0.00202415,0.00202415,0.00202415,161,1,161,161,161,6,1,6,6,6,2,1,2,2,2,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,24,5,20.8,19,6,31.6,13,12,92.3,1,0,0,1,0,0
13,70,56,1,56,56,56,0.00025259,1,0.00025259,0.00025259,0.00025259,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,53,1,53,53,53,0.000219936,1,0.000219936,0.000219936,0.000219936,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.000988862,1,0.000988862,0.000988862,0.000988862,41,1,41,41,41,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,5,0,0,5,4,80,1,1,100,0,0,0,0,0,0
13,70,59,1,59,59,59,0.000275665,1,0.000275665,0.000275665,0.000275665,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,55,1,55,55,55,0.000226764,1,0.000226764,0.000226764,0.000226764,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,53,1,53,53,53,0.000210184,1,0.000210184,0.000210184,0.000210184,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,57,1,57,57,57,0.00110488,1,0.00110488,0.00110488,0.00110488,53,1,53,53,53,2,1,2,2,2,1,1,1,1,1,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,8,1,12.5,7,7,100,0,0,0,0,0,0,0,0,0
13,70,57,1,57,57,57,0.000204045,1,0.000204045,0.000204045,0.000204045,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,52,1,52,52,52,0.00183967,1,0.00183967,0.00183967,0.00183967,130,1,130,130,130,4,1,4,4,4,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,17,2,11.8,15,4,26.7,11,9,81.8,2,0,0,2,2,100
13,70,54,1,54,54,54,0.00157896,1,0.00157896,0.00157896,0.00157896,109,1,109,109,109,3,1,3,3,3,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,14,1,7.1,13,3,23.1,10,9,90,1,0,0,1,1,100
13,70,56,1,56,56,56,0.0015421,1,0.0015421,0.0015421,0.0015421,107,1,107,107,107,3,1,3,3,3,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,15,3,20,12,1,8.3,11,11,100,0,0,0,0,0,0
13,70,60,1,60,60,60,0.000249148,1,0.000249148,0.000249148,0.000249148,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,60,1,60,60,60,0.000303563,1,0.000303563,0.000303563,0.000303563,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,50,1,50,50,50,0.00125661,1,0.00125661,0.00125661,0.00125661,88,1,88,88,88,2,1,2,2,2,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,13,1,7.7,12,7,58.3,5,5,100,0,0,0,0,0,0
13,70,61,1,61,61,61,0.000305009,1,0.000305009,0.000305009,0.000305009,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,59,1,59,59,59,0.00181048,1,0.00181048,0.00181048,0.00181048,103,1,103,103,103,3,1,3,3,3,1,1,1,1,1,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,15,2,13.3,13,5,38.5,8,8,100,0,0,0,0,0,0
13,70,59,1,59,59,59,0.000245733,1,0.000245733,0.000245733,0.000245733,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,70,64,1,64,64,64,0.000274115,1,0.000274115,0.000274115,0.000274115,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
