n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
23,60,136,1,136,136,136,0.277424,1,0.277424,0.277424,0.277424,10998,1,10998,10998,10998,518,1,518,518,518,24,1,24,24,24,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,1174,62,5.3,1112,13,1.2,1099,644,58.6,455,0,0,455,198,43.5
23,60,154,1,154,154,154,0.0424433,1,0.0424433,0.0424433,0.0424433,1264,1,1264,1264,1264,51,1,51,51,51,17,1,17,17,17,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,147,9,6.1,138,4,2.9,134,93,69.4,41,0,0,41,16,39
23,60,143,1,143,143,143,0.214942,1,0.214942,0.214942,0.214942,6785,1,6785,6785,6785,295,1,295,295,295,18,1,18,18,18,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,721,21,2.9,700,0,0,700,426,60.9,274,0,0,274,130,47.4
23,60,154,1,154,154,154,0.0879502,1,0.0879502,0.0879502,0.0879502,2867,1,2867,2867,2867,118,1,118,118,118,15,1,15,15,15,7,1,7,7,7,9,1,9,9,9,7,1,7,7,7,1,0,0,334,24,7.2,310,10,3.2,300,207,69,93,0,0,93,34,36.6
23,60,155,1,155,155,155,2.55599,1,2.55599,2.55599,2.55599,68643,1,68643,68643,68643,3072,1,3072,3072,3072,31,1,31,31,31,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,7408,346,4.7,7062,33,0.5,7029,4304,61.2,2725,0,0,2725,1198,44
23,60,142,1,142,142,142,0.765001,1,0.765001,0.765001,0.765001,22039,1,22039,22039,22039,998,1,998,998,998,30,1,30,30,30,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,2314,69,3,2245,5,0.2,2240,1312,58.6,928,0,0,928,432,46.6
23,60,163,1,163,163,163,0.259939,1,0.259939,0.259939,0.259939,5741,1,5741,5741,5741,291,1,291,291,291,20,1,20,20,20,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,571,17,3,554,2,0.4,552,278,50.4,274,0,0,274,132,48.2
23,60,168,1,168,168,168,0.441567,1,0.441567,0.441567,0.441567,11851,1,11851,11851,11851,514,1,514,514,514,24,1,24,24,24,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,1299,64,4.9,1235,5,0.4,1230,781,63.5,449,0,0,449,196,43.7
23,60,149,1,149,149,149,0.762453,1,0.762453,0.762453,0.762453,18964,1,18964,18964,18964,924,1,924,924,924,36,1,36,36,36,6,1,6,6,6,8,1,8,8,8,7,1,7,7,7,1,0,0,1928,56,2.9,1872,16,0.9,1856,989,53.3,867,0,0,867,407,46.9
23,60,161,1,161,161,161,0.119779,1,0.119779,0.119779,0.119779,3673,1,3673,3673,3673,151,1,151,151,151,22,1,22,22,22,7,1,7,7,7,9,1,9,9,9,7,1,7,7,7,1,0,0,437,36,8.2,401,17,4.2,384,270,70.3,114,0,0,114,41,36
23,60,144,1,144,144,144,0.330283,1,0.330283,0.330283,0.330283,9416,1,9416,9416,9416,412,1,412,412,412,23,1,23,23,23,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,1015,38,3.7,977,9,0.9,968,595,61.5,373,0,0,373,170,45.6
23,60,151,1,151,151,151,0.0249699,1,0.0249699,0.0249699,0.0249699,1047,1,1047,1047,1047,52,1,52,52,52,9,1,9,9,9,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,126,17,13.5,109,11,10.1,98,64,65.3,34,0,0,34,8,23.5
23,60,144,1,144,144,144,1.55741,1,1.55741,1.55741,1.55741,44145,1,44145,44145,44145,2025,1,2025,2025,2025,28,1,28,28,28,5,1,5,5,5,8,1,8,8,8,7,1,7,7,7,1,0,0,4673,183,3.9,4490,33,0.7,4457,2616,58.7,1841,0,0,1841,840,45.6
23,60,158,1,158,158,158,0.374326,1,0.374326,0.374326,0.374326,10439,1,10439,10439,10439,470,1,470,470,470,27,1,27,27,27,6,1,6,6,6,9,1,9,9,9,7,1,7,7,7,1,0,0,1143,63,5.5,1080,22,2,1058,652,61.6,406,0,0,406,175,43.1
23,60,155,1,155,155,155,0.150334,1,0.150334,0.150334,0.150334,5365,1,5365,5365,5365,210,1,210,210,210,21,1,21,21,21,7,1,7,7,7,9,1,9,9,9,7,1,7,7,7,1,0,0,657,62,9.4,595,20,3.4,575,428,74.4,147,0,0,147,43,29.3
23,60,145,1,145,145,145,0.000811466,1,0.000811466,0.000811466,0.000811466,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,60,164,1,164,164,164,0.414107,1,0.414107,0.414107,0.414107,12865,1,12865,12865,12865,523,1,523,523,523,18,1,18,18,18,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,1526,127,8.3,1399,41,2.9,1358,962,70.8,396,0,0,396,139,35.1
23,60,156,1,156,156,156,0.73056,1,0.73056,0.73056,0.73056,16436,1,16436,16436,16436,817,1,817,817,817,26,1,26,26,26,6,1,6,6,6,8,1,8,8,8,7,1,7,7,7,1,0,0,1644,39,2.4,1605,11,0.7,1594,817,51.3,777,0,0,777,373,48
23,60,149,1,149,149,149,0.0706125,1,0.0706125,0.0706125,0.0706125,2285,1,2285,2285,2285,104,1,104,104,104,22,1,22,22,22,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,256,18,7,238,13,5.5,225,140,62.2,85,0,0,85,33,38.8
23,60,156,1,156,156,156,0.000931388,1,0.000931388,0.000931388,0.000931388,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,60,157,1,157,157,157,0.34402,1,0.34402,0.34402,0.34402,9499,1,9499,9499,9499,439,1,439,439,439,24,1,24,24,24,6,1,6,6,6,9,1,9,9,9,7,1,7,7,7,1,0,0,1029,56,5.4,973,27,2.8,946,564,59.6,382,0,0,382,167,43.7
23,60,154,1,154,154,154,0.000957675,1,0.000957675,0.000957675,0.000957675,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,9,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,60,152,1,152,152,152,0.0278654,1,0.0278654,0.0278654,0.0278654,926,1,926,926,926,37,1,37,37,37,12,1,12,12,12,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,104,3,2.9,101,6,5.9,95,62,65.3,33,0,0,33,15,45.5
23,60,149,1,149,149,149,0.274309,1,0.274309,0.274309,0.274309,7668,1,7668,7668,7668,335,1,335,335,335,25,1,25,25,25,6,1,6,6,6,7,1,7,7,7,7,1,7,7,7,1,0,0,815,25,3.1,790,0,0,790,480,60.8,310,0,0,310,145,46.8
23,60,149,1,149,149,149,0.000729864,1,0.000729864,0.000729864,0.000729864,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
