n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
12,10,6512,1000,6.512,1,19,0.0763862,1000,7.63862e-05,4.3586e-05,0.00126074,5851,1000,5.851,3,186,220,1000,0.22,0,13,50,1000,0.05,0,1,2174,1000,2.174,2,3,2224,1000,2.224,2,3,2205,1000,2.205,2,3,1000,950,95,445,165,37.1,280,216,77.1,64,28,43.8,36,36,100,0,0,0
12,20,13348,1000,13.348,4,27,0.148284,1000,0.000148284,4.7759e-05,0.00188531,13279,1000,13.279,3,371,635,1000,0.635,0,16,124,1000,0.124,0,2,2805,1000,2.805,2,4,2923,1000,2.923,2,4,2881,1000,2.881,2,4,1000,882,88.2,1540,403,26.2,1137,653,57.4,484,294,60.7,190,177,93.2,13,6,46.2
12,30,19879,1000,19.879,7,35,0.260398,1000,0.000260398,5.0986e-05,0.00252773,22919,1000,22.919,3,431,1000,1000,1,0,30,297,1000,0.297,0,4,3190,1000,3.19,2,5,3421,1000,3.421,2,5,3277,1000,3.277,2,5,1000,770,77,2898,582,20.1,2316,1340,57.9,976,702,71.9,274,66,24.1,208,102,49
12,40,26274,1000,26.274,14,38,0.372044,1000,0.000372044,6.1439e-05,0.00325949,36625,1000,36.625,3,479,1435,1000,1.435,0,25,424,1000,0.424,0,6,3699,1000,3.699,3,5,3985,1000,3.985,3,6,3847,1000,3.847,3,5,1000,721,72.1,4819,806,16.7,4013,1782,44.4,2231,1738,77.9,493,97,19.7,396,206,52
12,50,33042,1000,33.042,20,47,0.445167,1000,0.000445167,6.907e-05,0.00337244,36688,1000,36.688,3,403,1464,1000,1.464,0,20,548,1000,0.548,0,5,4249,1000,4.249,3,6,4578,1000,4.578,3,7,4376,1000,4.376,3,6,1000,678,67.8,4651,755,16.2,3896,1651,42.4,2245,1737,77.4,508,27,5.3,481,181,37.6
12,60,39645,1000,39.645,28,51,0.465648,1000,0.000465648,8.5054e-05,0.00753226,33639,1000,33.639,3,804,1271,1000,1.271,0,43,510,1000,0.51,0,6,4930,1000,4.93,3,7,5233,1000,5.233,4,7,5051,1000,5.051,4,7,1000,702,70.2,4178,662,15.8,3516,1296,36.9,2220,1793,80.8,427,2,0.5,425,145,34.1
12,70,46223,1000,46.223,36,57,0.425374,1000,0.000425374,0.000102593,0.00436099,23708,1000,23.708,3,395,891,1000,0.891,0,21,390,1000,0.39,0,6,5690,1000,5.69,4,8,5904,1000,5.904,4,8,5787,1000,5.787,4,8,1000,786,78.6,2785,484,17.4,2301,768,33.4,1533,1243,81.1,290,0,0,290,58,20
12,80,52766,1000,52.766,43,62,0.341143,1000,0.000341143,0.000132647,0.0036962,11218,1000,11.218,3,355,334,1000,0.334,0,20,172,1000,0.172,0,5,6738,1000,6.738,5,10,6854,1000,6.854,5,10,6785,1000,6.785,5,10,1000,885,88.5,1072,178,16.6,894,280,31.3,614,527,85.8,87,0,0,87,20,23
12,90,59481,1000,59.481,51,66,0.333907,1000,0.000333907,0.000187928,0.0024941,3989,1000,3.989,3,167,41,1000,0.041,0,11,19,1000,0.019,0,3,8414,1000,8.414,5,12,8429,1000,8.429,6,12,8423,1000,8.423,6,12,1000,985,98.5,134,29,21.6,105,30,28.6,75,69,92,6,0,0,6,0,0
