n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
21,30,54,1,54,54,54,0.000235528,1,0.000235528,0.000235528,0.000235528,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,56,1,56,56,56,0.000208058,1,0.000208058,0.000208058,0.000208058,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,59,1,59,59,59,0.000236902,1,0.000236902,0.000236902,0.000236902,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,62,1,62,62,62,0.0434359,1,0.0434359,0.0434359,0.0434359,2411,1,2411,2411,2411,77,1,77,77,77,7,1,7,7,7,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,283,3,1.1,280,16,5.7,264,190,72,74,2,2.7,72,54,75
21,30,70,1,70,70,70,0.281854,1,0.281854,0.281854,0.281854,17394,1,17394,17394,17394,846,1,846,846,846,26,1,26,26,26,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,1809,77,4.3,1732,36,2.1,1696,927,54.7,769,0,0,769,362,47.1
21,30,70,1,70,70,70,0.000286392,1,0.000286392,0.000286392,0.000286392,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,59,1,59,59,59,0.00762262,1,0.00762262,0.00762262,0.00762262,288,1,288,288,288,7,1,7,7,7,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,46,4,8.7,42,24,57.1,18,16,88.9,2,0,0,2,2,100
21,30,58,1,58,58,58,0.0127846,1,0.0127846,0.0127846,0.0127846,1039,1,1039,1039,1039,30,1,30,30,30,3,1,3,3,3,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,155,9,5.8,146,80,54.8,66,45,68.2,21,0,0,21,19,90.5
21,30,57,1,57,57,57,0.0453276,1,0.0453276,0.0453276,0.0453276,3403,1,3403,3403,3403,78,1,78,78,78,7,1,7,7,7,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,455,17,3.7,438,55,12.6,383,322,84.1,61,6,9.8,55,43,78.2
21,30,57,1,57,57,57,0.00505289,1,0.00505289,0.00505289,0.00505289,34,1,34,34,34,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,4,0,0,4,4,100,0,0,0,0,0,0,0,0,0
