n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
21,10,2075,100,20.75,10,34,0.213348,100,0.00213348,0.000118971,0.0285082,23660,100,236.6,3,3589,862,100,8.62,0,119,22,100,0.22,0,1,269,100,2.69,2,4,291,100,2.91,2,4,286,100,2.86,2,4,100,78,78,3318,259,7.8,3059,853,27.9,2206,1608,72.9,598,598,100,0,0,0
21,20,4125,100,41.25,29,55,0.970883,100,0.00970883,0.000144993,0.0752673,80679,100,806.79,3,7071,2929,100,29.29,0,280,246,100,2.46,0,17,320,100,3.2,3,4,387,100,3.87,3,5,347,100,3.47,3,4,100,37,37,10427,616,5.9,9811,2761,28.1,7050,4775,67.7,2275,157,6.9,2118,1352,63.8
21,30,6324,100,63.24,40,80,3.18025,100,0.0318025,0.000163008,0.366933,199549,100,1995.49,3,25867,8686,100,86.86,0,1154,509,100,5.09,0,28,397,100,3.97,3,5,469,100,4.69,3,6,425,100,4.25,3,5,100,32,32,22679,1371,6,21308,1771,8.3,19537,12266,62.8,7271,20,0.3,7251,3358,46.3
21,40,8367,100,83.67,69,110,5.32716,100,0.0532716,0.000267293,0.582375,263579,100,2635.79,3,28660,11921,100,119.21,0,1331,928,100,9.28,0,28,462,100,4.62,4,6,555,100,5.55,4,7,499,100,4.99,4,6,100,22,22,28649,1381,4.8,27268,1128,4.1,26140,15651,59.9,10489,8,0.1,10481,4894,46.7
21,50,10433,100,104.33,83,121,10.4956,100,0.104956,0.000340632,0.709591,450726,100,4507.26,3,29120,20127,100,201.27,0,1310,1198,100,11.98,0,33,543,100,5.43,4,7,649,100,6.49,5,9,586,100,5.86,5,7,100,25,25,49592,2802,5.7,46790,1152,2.5,45638,28369,62.2,17269,0,0,17269,7475,43.3
21,60,12595,100,125.95,112,147,7.88694,100,0.0788694,0.000513955,0.643737,284579,100,2845.79,3,24842,12670,100,126.7,0,1096,1029,100,10.29,0,29,649,100,6.49,5,9,761,100,7.61,6,9,693,100,6.93,6,9,100,20,20,31727,2061,6.5,29666,852,2.9,28814,18263,63.4,10551,0,0,10551,4402,41.7
21,70,14651,100,146.51,130,161,5.00852,100,0.0500852,0.000732826,0.514498,155692,100,1556.92,3,15360,6487,100,64.87,0,676,816,100,8.16,0,27,767,100,7.67,6,10,865,100,8.65,7,10,810,100,8.1,6,10,100,25,25,18361,1563,8.5,16798,693,4.1,16105,11234,69.8,4871,0,0,4871,1769,36.3
21,80,16840,100,168.4,157,185,1.41333,100,0.0141333,0.001072,0.259768,35301,100,353.01,3,6686,1259,100,12.59,0,234,283,100,2.83,0,25,946,100,9.46,8,12,1017,100,10.17,9,12,975,100,9.75,8,12,100,35,35,4350,386,8.9,3964,251,6.3,3713,2881,77.6,832,0,0,832,265,31.9
21,90,18865,100,188.65,179,201,0.275568,100,0.00275568,0.00133488,0.0175721,2809,100,28.09,3,384,65,100,0.65,0,14,35,100,0.35,0,5,1256,100,12.56,10,16,1279,100,12.79,10,16,1263,100,12.63,10,16,100,78,78,336,30,8.9,306,58,19,248,229,92.3,19,0,0,19,2,10.5
