n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
25,40,117,1,117,117,117,0.318582,1,0.318582,0.318582,0.318582,16343,1,16343,16343,16343,702,1,702,702,702,27,1,27,27,27,5,1,5,5,5,7,1,7,7,7,5,1,5,5,5,1,0,0,1892,148,7.8,1744,63,3.6,1681,1128,67.1,553,0,0,553,202,36.5
25,40,120,1,120,120,120,0.000520304,1,0.000520304,0.000520304,0.000520304,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,40,102,1,102,102,102,0.54423,1,0.54423,0.54423,0.54423,18851,1,18851,18851,18851,932,1,932,932,932,28,1,28,28,28,4,1,4,4,4,6,1,6,6,6,5,1,5,5,5,1,0,0,1892,42,2.2,1850,32,1.7,1818,929,51.1,889,0,0,889,432,48.6
25,40,134,1,134,134,134,2.49141,1,2.49141,2.49141,2.49141,66897,1,66897,66897,66897,3299,1,3299,3299,3299,34,1,34,34,34,5,1,5,5,5,7,1,7,7,7,6,1,6,6,6,1,0,0,6695,144,2.2,6551,54,0.8,6497,3343,51.5,3154,0,0,3154,1511,47.9
25,40,116,1,116,116,116,0.0213384,1,0.0213384,0.0213384,0.0213384,1095,1,1095,1095,1095,43,1,43,43,43,14,1,14,14,14,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,133,10,7.5,123,15,12.2,108,76,70.4,32,0,0,32,11,34.4
25,40,97,1,97,97,97,0.000441699,1,0.000441699,0.000441699,0.000441699,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,40,109,1,109,109,109,1.19504,1,1.19504,1.19504,1.19504,39905,1,39905,39905,39905,1962,1,1962,1962,1962,32,1,32,32,32,4,1,4,4,4,6,1,6,6,6,5,1,5,5,5,1,0,0,4024,104,2.6,3920,32,0.8,3888,2031,52.2,1857,0,0,1857,889,47.9
25,40,117,1,117,117,117,0.0673362,1,0.0673362,0.0673362,0.0673362,2982,1,2982,2982,2982,120,1,120,120,120,17,1,17,17,17,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,350,21,6,329,27,8.2,302,204,67.5,98,0,0,98,41,41.8
25,40,120,1,120,120,120,1.77251,1,1.77251,1.77251,1.77251,68704,1,68704,68704,68704,2974,1,2974,2974,2974,45,1,45,45,45,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,7446,294,3.9,7152,50,0.7,7102,4423,62.3,2679,0,0,2679,1194,44.6
25,40,124,1,124,124,124,7.78096,1,7.78096,7.78096,7.78096,240461,1,240461,240461,240461,10727,1,10727,10727,10727,44,1,44,44,44,5,1,5,5,5,7,1,7,7,7,6,1,6,6,6,1,0,0,25183,593,2.4,24590,98,0.4,24492,14359,58.6,10133,0,0,10133,4788,47.3
25,40,124,1,124,124,124,14.7008,1,14.7008,14.7008,14.7008,367525,1,367525,367525,367525,18738,1,18738,18738,18738,45,1,45,45,45,5,1,5,5,5,7,1,7,7,7,6,1,6,6,6,1,0,0,35505,305,0.9,35200,23,0.1,35177,16745,47.6,18432,0,0,18432,9085,49.3
25,40,127,1,127,127,127,2.16549,1,2.16549,2.16549,2.16549,86756,1,86756,86756,86756,3833,1,3833,3833,3833,35,1,35,35,35,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,9362,394,4.2,8968,65,0.7,8903,5465,61.4,3438,0,0,3438,1523,44.3
25,40,110,1,110,110,110,0.413921,1,0.413921,0.413921,0.413921,13348,1,13348,13348,13348,719,1,719,719,719,24,1,24,24,24,4,1,4,4,4,6,1,6,6,6,5,1,5,5,5,1,0,0,1251,8,0.6,1243,3,0.2,1240,530,42.7,710,0,0,710,359,50.6
25,40,133,1,133,133,133,3.21123,1,3.21123,3.21123,3.21123,107495,1,107495,107495,107495,4869,1,4869,4869,4869,45,1,45,45,45,6,1,6,6,6,7,1,7,7,7,6,1,6,6,6,1,0,0,11548,525,4.5,11023,133,1.2,10890,6547,60.1,4343,0,0,4343,1908,43.9
25,40,110,1,110,110,110,0.565281,1,0.565281,0.565281,0.565281,23655,1,23655,23655,23655,1116,1,1116,1116,1116,31,1,31,31,31,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,2506,113,4.5,2393,56,2.3,2337,1335,57.1,1002,0,0,1002,450,44.9
25,40,101,1,101,101,101,0.0839783,1,0.0839783,0.0839783,0.0839783,4355,1,4355,4355,4355,172,1,172,172,172,18,1,18,18,18,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,501,23,4.6,478,33,6.9,445,296,66.5,149,0,0,149,73,49
25,40,127,1,127,127,127,1.28765,1,1.28765,1.28765,1.28765,42460,1,42460,42460,42460,1877,1,1877,1877,1877,38,1,38,38,38,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,4529,148,3.3,4381,57,1.3,4324,2595,60,1729,0,0,1729,801,46.3
25,40,120,1,120,120,120,0.744247,1,0.744247,0.744247,0.744247,30316,1,30316,30316,30316,1215,1,1215,1215,1215,29,1,29,29,29,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,3428,158,4.6,3270,78,2.4,3192,2135,66.9,1057,0,0,1057,462,43.7
25,40,118,1,118,118,118,0.547137,1,0.547137,0.547137,0.547137,22341,1,22341,22341,22341,973,1,973,973,973,30,1,30,30,30,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,2462,125,5.1,2337,42,1.8,2295,1448,63.1,847,0,0,847,361,42.6
25,40,116,1,116,116,116,0.00696225,1,0.00696225,0.00696225,0.00696225,104,1,104,104,104,2,1,2,2,2,2,1,2,2,2,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,14,0,0,14,7,50,7,6,85.7,1,0,0,1,0,0
25,40,116,1,116,116,116,0.0441226,1,0.0441226,0.0441226,0.0441226,1160,1,1160,1160,1160,57,1,57,57,57,8,1,8,8,8,4,1,4,4,4,6,1,6,6,6,5,1,5,5,5,1,0,0,124,5,4,119,12,10.1,107,56,52.3,51,0,0,51,37,72.5
25,40,94,1,94,94,94,0.0135651,1,0.0135651,0.0135651,0.0135651,538,1,538,538,538,25,1,25,25,25,7,1,7,7,7,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,66,8,12.1,58,8,13.8,50,34,68,16,0,0,16,4,25
