n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
16,50,53,1,53,53,53,0.00882079,1,0.00882079,0.00882079,0.00882079,745,1,745,745,745,29,1,29,29,29,5,1,5,5,5,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,92,9,9.8,83,8,9.6,75,55,73.3,20,0,0,20,9,45
16,50,61,1,61,61,61,0.00326062,1,0.00326062,0.00326062,0.00326062,199,1,199,199,199,9,1,9,9,9,5,1,5,5,5,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,26,3,11.5,23,9,39.1,14,9,64.3,5,0,0,5,1,20
16,50,65,1,65,65,65,0.000245342,1,0.000245342,0.000245342,0.000245342,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,53,1,53,53,53,0.0057754,1,0.0057754,0.0057754,0.0057754,577,1,577,577,577,24,1,24,24,24,5,1,5,5,5,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,77,10,13,67,19,28.4,48,34,70.8,14,0,0,14,5,35.7
16,50,61,1,61,61,61,0.0127282,1,0.0127282,0.0127282,0.0127282,964,1,964,964,964,45,1,45,45,45,8,1,8,8,8,4,1,4,4,4,6,1,6,6,6,5,1,5,5,5,1,0,0,116,14,12.1,102,9,8.8,93,63,67.7,30,0,0,30,11,36.7
16,50,61,1,61,61,61,0.00022774,1,0.00022774,0.00022774,0.00022774,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,57,1,57,57,57,0.000213808,1,0.000213808,0.000213808,0.000213808,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,51,1,51,51,51,0.0016898,1,0.0016898,0.0016898,0.0016898,109,1,109,109,109,5,1,5,5,5,3,1,3,3,3,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,11,0,0,11,3,27.3,8,4,50,4,0,0,4,2,50
16,50,75,1,75,75,75,0.00462631,1,0.00462631,0.00462631,0.00462631,250,1,250,250,250,9,1,9,9,9,3,1,3,3,3,5,1,5,5,5,7,1,7,7,7,6,1,6,6,6,1,0,0,30,2,6.7,28,4,14.3,24,18,75,6,0,0,6,4,66.7
16,50,58,1,58,58,58,0.00460484,1,0.00460484,0.00460484,0.00460484,368,1,368,368,368,11,1,11,11,11,3,1,3,3,3,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,49,4,8.2,45,10,22.2,35,28,80,7,0,0,7,5,71.4
16,50,54,1,54,54,54,0.000230356,1,0.000230356,0.000230356,0.000230356,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,58,1,58,58,58,0.0018757,1,0.0018757,0.0018757,0.0018757,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,7,0,0,7,5,71.4,2,1,50,1,0,0,1,0,0
16,50,70,1,70,70,70,0.00829322,1,0.00829322,0.00829322,0.00829322,507,1,507,507,507,25,1,25,25,25,5,1,5,5,5,5,1,5,5,5,6,1,6,6,6,6,1,6,6,6,1,0,0,55,5,9.1,50,3,6,47,27,57.4,20,0,0,20,10,50
