n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
22,70,155,1,155,155,155,0.1288,1,0.1288,0.1288,0.1288,3179,1,3179,3179,3179,121,1,121,121,121,20,1,20,20,20,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,360,14,3.9,346,4,1.2,342,236,69,106,0,0,106,45,42.5
22,70,147,1,147,147,147,0.0764004,1,0.0764004,0.0764004,0.0764004,2701,1,2701,2701,2701,99,1,99,99,99,15,1,15,15,15,7,1,7,7,7,8,1,8,8,8,7,1,7,7,7,1,0,0,334,26,7.8,308,20,6.5,288,216,75,72,0,0,72,24,33.3
22,70,154,1,154,154,154,0.146517,1,0.146517,0.146517,0.146517,4369,1,4369,4369,4369,162,1,162,162,162,21,1,21,21,21,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,505,22,4.4,483,13,2.7,470,331,70.4,139,0,0,139,61,43.9
22,70,164,1,164,164,164,0.275638,1,0.275638,0.275638,0.275638,8080,1,8080,8080,8080,336,1,336,336,336,18,1,18,18,18,8,1,8,8,8,9,1,9,9,9,9,1,9,9,9,1,0,0,932,67,7.2,865,18,2.1,847,578,68.2,269,0,0,269,103,38.3
22,70,160,1,160,160,160,0.0100725,1,0.0100725,0.0100725,0.0100725,258,1,258,258,258,10,1,10,10,10,6,1,6,6,6,8,1,8,8,8,10,1,10,10,10,8,1,8,8,8,1,0,0,29,1,3.4,28,2,7.1,26,18,69.2,8,0,0,8,3,37.5
22,70,167,1,167,167,167,0.220463,1,0.220463,0.220463,0.220463,4997,1,4997,4997,4997,247,1,247,247,247,22,1,22,22,22,8,1,8,8,8,9,1,9,9,9,9,1,9,9,9,1,0,0,517,26,5,491,2,0.4,489,268,54.8,221,0,0,221,100,45.2
22,70,163,1,163,163,163,0.0195797,1,0.0195797,0.0195797,0.0195797,437,1,437,437,437,14,1,14,14,14,8,1,8,8,8,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,54,3,5.6,51,3,5.9,48,38,79.2,10,0,0,10,3,30
22,70,171,1,171,171,171,0.0613053,1,0.0613053,0.0613053,0.0613053,1761,1,1761,1761,1761,65,1,65,65,65,10,1,10,10,10,8,1,8,8,8,10,1,10,10,10,9,1,9,9,9,1,0,0,221,20,9,201,18,9,183,139,76,44,0,0,44,12,27.3
22,70,159,1,159,159,159,0.287302,1,0.287302,0.287302,0.287302,6827,1,6827,6827,6827,298,1,298,298,298,25,1,25,25,25,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,731,26,3.6,705,2,0.3,703,431,61.3,272,0,0,272,125,46
22,70,161,1,161,161,161,0.0360045,1,0.0360045,0.0360045,0.0360045,1189,1,1189,1189,1189,46,1,46,46,46,11,1,11,11,11,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,147,14,9.5,133,7,5.3,126,95,75.4,31,0,0,31,8,25.8
22,70,172,1,172,172,172,0.0310196,1,0.0310196,0.0310196,0.0310196,912,1,912,912,912,39,1,39,39,39,9,1,9,9,9,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,111,11,9.9,100,10,10,90,63,70,27,0,0,27,8,29.6
22,70,160,1,160,160,160,0.0734763,1,0.0734763,0.0734763,0.0734763,1868,1,1868,1868,1868,82,1,82,82,82,18,1,18,18,18,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,210,15,7.1,195,4,2.1,191,125,65.4,66,0,0,66,26,39.4
22,70,165,1,165,165,165,0.012457,1,0.012457,0.012457,0.012457,384,1,384,384,384,17,1,17,17,17,7,1,7,7,7,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,50,7,14,43,8,18.6,35,26,74.3,9,0,0,9,0,0
22,70,155,1,155,155,155,0.000964717,1,0.000964717,0.000964717,0.000964717,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,160,1,160,160,160,0.0156661,1,0.0156661,0.0156661,0.0156661,378,1,378,378,378,9,1,9,9,9,3,1,3,3,3,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,50,4,8,46,1,2.2,45,41,91.1,4,0,0,4,2,50
22,70,156,1,156,156,156,0.166132,1,0.166132,0.166132,0.166132,4077,1,4077,4077,4077,181,1,181,181,181,12,1,12,12,12,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,436,16,3.7,420,4,1,416,252,60.6,164,0,0,164,78,47.6
22,70,145,1,145,145,145,0.00078546,1,0.00078546,0.00078546,0.00078546,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,159,1,159,159,159,0.132254,1,0.132254,0.132254,0.132254,3743,1,3743,3743,3743,153,1,153,153,153,13,1,13,13,13,7,1,7,7,7,10,1,10,10,10,8,1,8,8,8,1,0,0,430,27,6.3,403,11,2.7,392,267,68.1,125,0,0,125,49,39.2
22,70,168,1,168,168,168,0.00115911,1,0.00115911,0.00115911,0.00115911,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,159,1,159,159,159,0.0477642,1,0.0477642,0.0477642,0.0477642,1449,1,1449,1449,1449,50,1,50,50,50,13,1,13,13,13,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,191,19,9.9,172,19,11,153,123,80.4,30,0,0,30,5,16.7
22,70,157,1,157,157,157,0.0109924,1,0.0109924,0.0109924,0.0109924,398,1,398,398,398,18,1,18,18,18,6,1,6,6,6,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,54,8,14.8,46,14,30.4,32,23,71.9,9,0,0,9,0,0
22,70,161,1,161,161,161,0.0161119,1,0.0161119,0.0161119,0.0161119,374,1,374,374,374,10,1,10,10,10,5,1,5,5,5,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,48,2,4.2,46,6,13,40,33,82.5,7,0,0,7,3,42.9
22,70,159,1,159,159,159,0.0234306,1,0.0234306,0.0234306,0.0234306,679,1,679,679,679,28,1,28,28,28,11,1,11,11,11,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,82,8,9.8,74,5,6.8,69,50,72.5,19,0,0,19,5,26.3
22,70,164,1,164,164,164,0.0177216,1,0.0177216,0.0177216,0.0177216,586,1,586,586,586,21,1,21,21,21,6,1,6,6,6,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,69,5,7.2,64,0,0,64,48,75,16,0,0,16,7,43.8
22,70,166,1,166,166,166,0.0426252,1,0.0426252,0.0426252,0.0426252,1281,1,1281,1281,1281,42,1,42,42,42,7,1,7,7,7,8,1,8,8,8,10,1,10,10,10,9,1,9,9,9,1,0,0,174,21,12.1,153,13,8.5,140,120,85.7,20,0,0,20,3,15
22,70,164,1,164,164,164,0.00100452,1,0.00100452,0.00100452,0.00100452,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,9,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,164,1,164,164,164,0.00724547,1,0.00724547,0.00724547,0.00724547,153,1,153,153,153,6,1,6,6,6,4,1,4,4,4,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,18,1,5.6,17,4,23.5,13,9,69.2,4,0,0,4,1,25
22,70,153,1,153,153,153,0.0702975,1,0.0702975,0.0702975,0.0702975,2064,1,2064,2064,2064,82,1,82,82,82,13,1,13,13,13,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,232,10,4.3,222,7,3.2,215,143,66.5,72,0,0,72,33,45.8
22,70,163,1,163,163,163,0.0146374,1,0.0146374,0.0146374,0.0146374,406,1,406,406,406,17,1,17,17,17,9,1,9,9,9,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,43,2,4.7,41,0,0,41,26,63.4,15,0,0,15,7,46.7
22,70,163,1,163,163,163,0.00109281,1,0.00109281,0.00109281,0.00109281,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,147,1,147,147,147,0.146298,1,0.146298,0.146298,0.146298,4607,1,4607,4607,4607,197,1,197,197,197,20,1,20,20,20,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,545,46,8.4,499,39,7.8,460,310,67.4,150,0,0,150,52,34.7
22,70,161,1,161,161,161,0.235496,1,0.235496,0.235496,0.235496,5415,1,5415,5415,5415,254,1,254,254,254,24,1,24,24,24,7,1,7,7,7,10,1,10,10,10,8,1,8,8,8,1,0,0,564,21,3.7,543,1,0.2,542,310,57.2,232,0,0,232,107,46.1
22,70,160,1,160,160,160,0.00661272,1,0.00661272,0.00661272,0.00661272,154,1,154,154,154,5,1,5,5,5,4,1,4,4,4,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,19,1,5.3,18,4,22.2,14,11,78.6,3,0,0,3,0,0
22,70,156,1,156,156,156,0.0919464,1,0.0919464,0.0919464,0.0919464,2577,1,2577,2577,2577,116,1,116,116,116,17,1,17,17,17,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,272,10,3.7,262,1,0.4,261,155,59.4,106,0,0,106,50,47.2
22,70,156,1,156,156,156,0.547297,1,0.547297,0.547297,0.547297,17234,1,17234,17234,17234,797,1,797,797,797,25,1,25,25,25,8,1,8,8,8,10,1,10,10,10,9,1,9,9,9,1,0,0,1953,166,8.5,1787,65,3.6,1722,1092,63.4,630,0,0,630,232,36.8
22,70,154,1,154,154,154,0.00762431,1,0.00762431,0.00762431,0.00762431,165,1,165,165,165,6,1,6,6,6,4,1,4,4,4,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,21,2,9.5,19,4,21.1,15,12,80,3,0,0,3,0,0
22,70,168,1,168,168,168,0.0254034,1,0.0254034,0.0254034,0.0254034,780,1,780,780,780,31,1,31,31,31,10,1,10,10,10,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,98,10,10.2,88,8,9.1,80,60,75,20,0,0,20,5,25
22,70,153,1,153,153,153,0.00091619,1,0.00091619,0.00091619,0.00091619,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,161,1,161,161,161,0.283766,1,0.283766,0.283766,0.283766,7105,1,7105,7105,7105,304,1,304,304,304,22,1,22,22,22,7,1,7,7,7,9,1,9,9,9,8,1,8,8,8,1,0,0,783,37,4.7,746,11,1.5,735,469,63.8,266,0,0,266,115,43.2
22,70,162,1,162,162,162,0.109263,1,0.109263,0.109263,0.109263,3035,1,3035,3035,3035,118,1,118,118,118,22,1,22,22,22,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,359,24,6.7,335,9,2.7,326,233,71.5,93,0,0,93,36,38.7
22,70,155,1,155,155,155,0.0939937,1,0.0939937,0.0939937,0.0939937,2221,1,2221,2221,2221,102,1,102,102,102,19,1,19,19,19,7,1,7,7,7,9,1,9,9,9,7,1,7,7,7,1,0,0,234,7,3,227,3,1.3,224,130,58,94,0,0,94,44,46.8
22,70,162,1,162,162,162,0.0140912,1,0.0140912,0.0140912,0.0140912,392,1,392,392,392,7,1,7,7,7,2,1,2,2,2,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,54,4,7.4,50,3,6,47,44,93.6,3,0,0,3,2,66.7
22,70,156,1,156,156,156,0.191,1,0.191,0.191,0.191,5339,1,5339,5339,5339,242,1,242,242,242,19,1,19,19,19,7,1,7,7,7,8,1,8,8,8,8,1,8,8,8,1,0,0,571,26,4.6,545,3,0.6,542,326,60.1,216,0,0,216,99,45.8
22,70,155,1,155,155,155,0.0919424,1,0.0919424,0.0919424,0.0919424,2739,1,2739,2739,2739,106,1,106,106,106,16,1,16,16,16,8,1,8,8,8,9,1,9,9,9,8,1,8,8,8,1,0,0,329,26,7.9,303,10,3.3,293,214,73,79,0,0,79,26,32.9
22,70,167,1,167,167,167,0.0109937,1,0.0109937,0.0109937,0.0109937,272,1,272,272,272,10,1,10,10,10,6,1,6,6,6,9,1,9,9,9,10,1,10,10,10,9,1,9,9,9,1,0,0,36,4,11.1,32,6,18.8,26,21,80.8,5,0,0,5,0,0
22,70,152,1,152,152,152,0.000810633,1,0.000810633,0.000810633,0.000810633,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,8,1,8,8,8,8,1,8,8,8,8,1,8,8,8,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
