n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
27,20,78,1,78,78,78,0.528614,1,0.528614,0.528614,0.528614,36133,1,36133,36133,36133,1658,1,1658,1658,1658,23,1,23,23,23,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,4040,278,6.9,3762,207,5.5,3555,2176,61.2,1379,0,0,1379,566,41
27,20,65,1,65,65,65,0.0750432,1,0.0750432,0.0750432,0.0750432,5489,1,5489,5489,5489,130,1,130,130,130,12,1,12,12,12,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,726,18,2.5,708,122,17.2,586,474,80.9,112,7,6.3,105,71,67.6
27,20,60,1,60,60,60,0.31107,1,0.31107,0.31107,0.31107,24386,1,24386,24386,24386,985,1,985,985,985,15,1,15,15,15,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,2822,109,3.9,2713,316,11.6,2397,1521,63.5,876,52,5.9,824,398,48.3
27,20,74,1,74,74,74,0.014898,1,0.014898,0.014898,0.014898,101,1,101,101,101,3,1,3,3,3,2,1,2,2,2,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,14,1,7.1,13,7,53.8,6,5,83.3,1,0,0,1,0,0
27,20,61,1,61,61,61,0.0235721,1,0.0235721,0.0235721,0.0235721,96,1,96,96,96,2,1,2,2,2,1,1,1,1,1,3,1,3,3,3,5,1,5,5,5,3,1,3,3,3,1,0,0,14,0,0,14,11,78.6,3,2,66.7,1,0,0,1,1,100
27,20,79,1,79,79,79,0.0278597,1,0.0278597,0.0278597,0.0278597,633,1,633,633,633,32,1,32,32,32,4,1,4,4,4,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,74,5,6.8,69,25,36.2,44,18,40.9,26,0,0,26,13,50
27,20,63,1,63,63,63,0.0865821,1,0.0865821,0.0865821,0.0865821,5769,1,5769,5769,5769,217,1,217,217,217,18,1,18,18,18,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,676,14,2.1,662,110,16.6,552,349,63.2,203,4,2,199,123,61.8
27,20,67,1,67,67,67,0.0868091,1,0.0868091,0.0868091,0.0868091,4713,1,4713,4713,4713,101,1,101,101,101,3,1,3,3,3,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,617,2,0.3,615,105,17.1,510,411,80.6,99,1,1,98,93,94.9
27,20,69,1,69,69,69,0.000322076,1,0.000322076,0.000322076,0.000322076,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,71,1,71,71,71,0.500311,1,0.500311,0.500311,0.500311,29266,1,29266,29266,29266,1226,1,1226,1226,1226,21,1,21,21,21,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,3167,58,1.8,3109,122,3.9,2987,1820,60.9,1167,25,2.1,1142,593,51.9
27,20,61,1,61,61,61,0.162606,1,0.162606,0.162606,0.162606,12435,1,12435,12435,12435,512,1,512,512,512,15,1,15,15,15,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,1410,44,3.1,1366,149,10.9,1217,749,61.5,468,19,4.1,449,237,52.8
27,20,73,1,73,73,73,0.000346675,1,0.000346675,0.000346675,0.000346675,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,66,1,66,66,66,0.146767,1,0.146767,0.146767,0.146767,8725,1,8725,8725,8725,336,1,336,336,336,21,1,21,21,21,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,1000,15,1.5,985,138,14,847,526,62.1,321,11,3.4,310,181,58.4
27,20,83,1,83,83,83,0.045724,1,0.045724,0.045724,0.045724,1817,1,1817,1817,1817,83,1,83,83,83,16,1,16,16,16,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,216,21,9.7,195,21,10.8,174,113,64.9,61,0,0,61,21,34.4
27,20,70,1,70,70,70,0.000365472,1,0.000365472,0.000365472,0.000365472,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,79,1,79,79,79,0.00958013,1,0.00958013,0.00958013,0.00958013,49,1,49,49,49,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,7,0,0,7,7,100,0,0,0,0,0,0,0,0,0
27,20,53,1,53,53,53,0.117636,1,0.117636,0.117636,0.117636,10879,1,10879,10879,10879,488,1,488,488,488,12,1,12,12,12,3,1,3,3,3,4,1,4,4,4,4,1,4,4,4,1,0,0,1227,48,3.9,1179,186,15.8,993,553,55.7,440,22,5,418,221,52.9
27,20,67,1,67,67,67,0.212214,1,0.212214,0.212214,0.212214,9589,1,9589,9589,9589,343,1,343,343,343,16,1,16,16,16,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,1128,6,0.5,1122,205,18.3,917,581,63.4,336,3,0.9,333,238,71.5
27,20,61,1,61,61,61,0.000313812,1,0.000313812,0.000313812,0.000313812,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,64,1,64,64,64,0.0239498,1,0.0239498,0.0239498,0.0239498,591,1,591,591,591,21,1,21,21,21,2,1,2,2,2,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,77,1,1.3,76,35,46.1,41,22,53.7,19,2,10.5,17,15,88.2
27,20,57,1,57,57,57,0.000243321,1,0.000243321,0.000243321,0.000243321,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,76,1,76,76,76,0.000346114,1,0.000346114,0.000346114,0.000346114,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,77,1,77,77,77,0.0436137,1,0.0436137,0.0436137,0.0436137,44,1,44,44,44,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,6,0,0,6,6,100,0,0,0,0,0,0,0,0,0
27,20,74,1,74,74,74,0.255859,1,0.255859,0.255859,0.255859,13253,1,13253,13253,13253,538,1,538,538,538,21,1,21,21,21,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,1458,19,1.3,1439,116,8.1,1323,805,60.8,518,6,1.2,512,288,56.3
27,20,74,1,74,74,74,0.000390398,1,0.000390398,0.000390398,0.000390398,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,73,1,73,73,73,0.0296515,1,0.0296515,0.0296515,0.0296515,153,1,153,153,153,9,1,9,9,9,5,1,5,5,5,4,1,4,4,4,6,1,6,6,6,4,1,4,4,4,1,0,0,18,3,16.7,15,5,33.3,10,5,50,5,0,0,5,1,20
27,20,81,1,81,81,81,0.0231707,1,0.0231707,0.0231707,0.0231707,61,1,61,61,61,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,9,0,0,9,8,88.9,1,1,100,0,0,0,0,0,0
27,20,75,1,75,75,75,0.459212,1,0.459212,0.459212,0.459212,19273,1,19273,19273,19273,973,1,973,973,973,23,1,23,23,23,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,1894,9,0.5,1885,89,4.7,1796,833,46.4,963,1,0.1,962,534,55.5
27,20,73,1,73,73,73,0.0262274,1,0.0262274,0.0262274,0.0262274,44,1,44,44,44,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,6,0,0,6,6,100,0,0,0,0,0,0,0,0,0
27,20,58,1,58,58,58,0.000340008,1,0.000340008,0.000340008,0.000340008,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20,81,1,81,81,81,0.023668,1,0.023668,0.023668,0.023668,54,1,54,54,54,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,8,0,0,8,8,100,0,0,0,0,0,0,0,0,0
27,20,82,1,82,82,82,0.143627,1,0.143627,0.143627,0.143627,7610,1,7610,7610,7610,346,1,346,346,346,16,1,16,16,16,3,1,3,3,3,5,1,5,5,5,4,1,4,4,4,1,0,0,838,38,4.5,800,65,8.1,735,428,58.2,307,0,0,307,173,56.4
