n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
24,10,2800,100,28,18,39,0.343657,100,0.00343657,0.000153741,0.0315433,27597,100,275.97,3,4041,855,100,8.55,0,108,23,100,0.23,0,5,290,100,2.9,2,4,308,100,3.08,2,4,299,100,2.99,2,4,100,82,82,3928,290,7.4,3638,911,25,2727,2171,79.6,556,528,95,28,4,14.3
24,20,5490,100,54.9,39,72,3.14954,100,0.0314954,0.000194756,0.144967,231551,100,2315.51,3,13429,8148,100,81.48,0,535,401,100,4.01,0,18,336,100,3.36,2,4,404,100,4.04,3,5,377,100,3.77,3,5,100,38,38,28605,988,3.5,27617,5591,20.2,22026,14892,67.6,7134,363,5.1,6771,4327,63.9
24,30,8309,100,83.09,65,105,33.4878,100,0.334878,0.00027282,3.538,1654649,100,16546.5,3,178848,75736,100,757.36,0,8234,1452,100,14.52,0,37,408,100,4.08,3,5,509,100,5.09,4,6,457,100,4.57,4,5,100,16,16,175273,6225,3.6,169048,4049,2.4,164999,95539,57.9,69460,62,0.1,69398,32545,46.9
24,40,11063,100,110.63,90,131,100.816,100,1.00816,0.000396861,9.55782,3590281,100,35902.8,3,331956,164455,100,1644.55,0,15092,2320,100,23.2,0,51,485,100,4.85,4,6,616,100,6.16,5,7,537,100,5.37,5,6,100,9,9,376329,11822,3.1,364507,3068,0.8,361439,208875,57.8,152564,18,0,152546,71076,46.6
24,50,13702,100,137.02,112,159,97.5944,100,0.975944,0.000676527,7.37176,3003506,100,30035.1,3,260196,136295,100,1362.95,0,11640,2578,100,25.78,0,45,570,100,5.7,5,7,714,100,7.14,6,9,620,100,6.2,5,7,100,6,6,319995,12958,4,307037,2675,0.9,304362,181103,59.5,123259,0,0,123259,55551,45.1
24,60,16517,100,165.17,142,184,71.1055,100,0.711055,0.000711517,5.97762,1825208,100,18252.1,3,135707,82013,100,820.13,0,6705,2208,100,22.08,0,44,682,100,6.82,6,8,831,100,8.31,7,10,735,100,7.35,7,8,100,11,11,196170,8584,4.4,187586,1814,1,185772,112420,60.5,73352,0,0,73352,32606,44.5
24,70,19309,100,193.09,173,218,33.2845,100,0.332845,0.00132431,2.32276,770511,100,7705.11,3,49019,32820,100,328.2,0,2134,1578,100,15.78,0,37,813,100,8.13,7,10,953,100,9.53,8,12,867,100,8.67,8,10,100,9,9,86661,5207,6,81454,1390,1.7,80064,52521,65.6,27543,0,0,27543,11326,41.1
24,80,21970,100,219.7,205,239,8.85877,100,0.0885877,0.0017055,0.916992,183792,100,1837.92,3,16677,6920,100,69.2,0,732,725,100,7.25,0,30,1013,100,10.13,8,13,1129,100,11.29,10,14,1057,100,10.57,9,14,100,20,20,22085,1666,7.5,20419,661,3.2,19758,14566,73.7,5192,0,0,5192,1840,35.4
24,90,24830,100,248.3,234,261,0.639414,100,0.00639414,0.00209301,0.0617802,6199,100,61.99,3,1021,170,100,1.7,0,39,61,100,0.61,0,8,1361,100,13.61,11,17,1394,100,13.94,12,17,1370,100,13.7,11,17,100,70,70,783,73,9.3,710,91,12.8,619,545,88,74,0,0,74,15,20.3
