n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct,bounding_tries,bounding_hits,bounding_pct
11,60,33,1,33,33,33,0.000118552,1,0.000118552,0.000118552,0.000118552,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,33,1,33,33,33,0.000679513,1,0.000679513,0.000679513,0.000679513,34,1,34,34,34,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,4,0,0,4,4,100,0,0,0,0,0,0,0,0,0
11,60,33,1,33,33,33,0.00098457,1,0.00098457,0.00098457,0.00098457,100,1,100,100,100,3,1,3,3,3,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,13,2,15.4,11,2,18.2,9,8,88.9,1,0,0,1,1,100
11,60,31,1,31,31,31,9.972e-05,1,9.972e-05,9.972e-05,9.972e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,34,1,34,34,34,0.000116009,1,0.000116009,0.000116009,0.000116009,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,37,1,37,37,37,0.000165763,1,0.000165763,0.000165763,0.000165763,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,32,1,32,32,32,0.00155676,1,0.00155676,0.00155676,0.00155676,186,1,186,186,186,8,1,8,8,8,2,1,2,2,2,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,29,7,24.1,22,8,36.4,14,13,92.9,1,0,0,1,0,0
11,60,30,1,30,30,30,0.00176872,1,0.00176872,0.00176872,0.00176872,202,1,202,202,202,9,1,9,9,9,2,1,2,2,2,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,30,6,20,24,9,37.5,15,13,86.7,2,0,0,2,0,0
11,60,30,1,30,30,30,7.7941e-05,1,7.7941e-05,7.7941e-05,7.7941e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,37,1,37,37,37,0.000817671,1,0.000817671,0.000817671,0.000817671,91,1,91,91,91,4,1,4,4,4,2,1,2,2,2,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,12,3,25,9,2,22.2,7,6,85.7,1,0,0,1,0,0
11,60,29,1,29,29,29,0.000101473,1,0.000101473,0.000101473,0.000101473,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,38,1,38,38,38,0.0001207,1,0.0001207,0.0001207,0.0001207,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,34,1,34,34,34,0.00149587,1,0.00149587,0.00149587,0.00149587,158,1,158,158,158,8,1,8,8,8,3,1,3,3,3,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,20,5,25,15,0,0,15,12,80,3,0,0,3,1,33.3
11,60,32,1,32,32,32,0.000125711,1,0.000125711,0.000125711,0.000125711,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,36,1,36,36,36,0.000130897,1,0.000130897,0.000130897,0.000130897,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,36,1,36,36,36,0.000114704,1,0.000114704,0.000114704,0.000114704,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,36,1,36,36,36,0.00013959,1,0.00013959,0.00013959,0.00013959,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,6,1,6,6,6,6,1,6,6,6,6,1,6,6,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,34,1,34,34,34,0.000113704,1,0.000113704,0.000113704,0.000113704,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,33,1,33,33,33,0.00107685,1,0.00107685,0.00107685,0.00107685,110,1,110,110,110,4,1,4,4,4,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,5,1,5,5,5,1,0,0,16,3,18.8,13,6,46.2,7,6,85.7,1,0,0,1,1,100
11,60,39,1,39,39,39,0.000611658,1,0.000611658,0.000611658,0.000611658,38,1,38,38,38,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,4,0,0,4,2,50,2,2,100,0,0,0,0,0,0
11,60,34,1,34,34,34,0.00059301,1,0.00059301,0.00059301,0.00059301,40,1,40,40,40,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,4,0,0,4,1,25,3,3,100,0,0,0,0,0,0
11,60,33,1,33,33,33,0.000108138,1,0.000108138,0.000108138,0.000108138,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,31,1,31,31,31,0.000746062,1,0.000746062,0.000746062,0.000746062,36,1,36,36,36,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,5,1,5,5,5,4,1,4,4,4,1,0,0,4,0,0,4,3,75,1,1,100,0,0,0,0,0,0
11,60,29,1,29,29,29,7.4086e-05,1,7.4086e-05,7.4086e-05,7.4086e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,32,1,32,32,32,0.000110911,1,0.000110911,0.000110911,0.000110911,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,37,1,37,37,37,0.000595249,1,0.000595249,0.000595249,0.000595249,43,1,43,43,43,2,1,2,2,2,1,1,1,1,1,5,1,5,5,5,6,1,6,6,6,5,1,5,5,5,1,0,0,6,1,16.7,5,5,100,0,0,0,0,0,0,0,0,0
11,60,32,1,32,32,32,0.000125756,1,0.000125756,0.000125756,0.000125756,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,37,1,37,37,37,0.000138807,1,0.000138807,0.000138807,0.000138807,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
