n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
11,50,0.00670589,1,0.00670589,0.00670589,0.00670589,0.00598573,1,0.00598573,0.00598573,0.00598573,0.00399075,1,0.00399075,0.00399075,0.00399075
11,50,0.00433189,1,0.00433189,0.00433189,0.00433189,0.00381333,1,0.00381333,0.00381333,0.00381333,0.00249232,1,0.00249232,0.00249232,0.00249232
11,50,0.00460699,1,0.00460699,0.00460699,0.00460699,0.00390986,1,0.00390986,0.00390986,0.00390986,0.00235647,1,0.00235647,0.00235647,0.00235647
11,50,0.0013899,1,0.0013899,0.0013899,0.0013899,0.000876517,1,0.000876517,0.000876517,0.000876517,0.00030531,1,0.00030531,0.00030531,0.00030531
11,50,0.002774,1,0.002774,0.002774,0.002774,0.00194205,1,0.00194205,0.00194205,0.00194205,0.000896264,1,0.000896264,0.000896264,0.000896264
11,50,0.00898898,1,0.00898898,0.00898898,0.00898898,0.00842566,1,0.00842566,0.00842566,0.00842566,0.0073489,1,0.0073489,0.0073489,0.0073489
11,50,0.00280179,1,0.00280179,0.00280179,0.00280179,0.0019828,1,0.0019828,0.0019828,0.0019828,0.000870623,1,0.000870623,0.000870623,0.000870623
11,50,0.00311305,1,0.00311305,0.00311305,0.00311305,0.00230962,1,0.00230962,0.00230962,0.00230962,0.00141256,1,0.00141256,0.00141256,0.00141256
11,50,0.00771145,1,0.00771145,0.00771145,0.00771145,0.00722471,1,0.00722471,0.00722471,0.00722471,0.00626439,1,0.00626439,0.00626439,0.00626439
11,50,0.0105533,1,0.0105533,0.0105533,0.0105533,0.010095,1,0.010095,0.010095,0.010095,0.00945172,1,0.00945172,0.00945172,0.00945172
11,50,0.00320933,1,0.00320933,0.00320933,0.00320933,0.00256333,1,0.00256333,0.00256333,0.00256333,0.00127646,1,0.00127646,0.00127646,0.00127646
11,50,0.0127952,1,0.0127952,0.0127952,0.0127952,0.0123175,1,0.0123175,0.0123175,0.0123175,0.0115867,1,0.0115867,0.0115867,0.0115867
11,50,0.00668312,1,0.00668312,0.00668312,0.00668312,0.00539273,1,0.00539273,0.00539273,0.00539273,0.0038148,1,0.0038148,0.0038148,0.0038148
11,50,0.00378412,1,0.00378412,0.00378412,0.00378412,0.00256481,1,0.00256481,0.00256481,0.00256481,0.00164254,1,0.00164254,0.00164254,0.00164254
11,50,0.00695066,1,0.00695066,0.00695066,0.00695066,0.00629022,1,0.00629022,0.00629022,0.00629022,0.00520785,1,0.00520785,0.00520785,0.00520785
11,50,0.00491342,1,0.00491342,0.00491342,0.00491342,0.00347282,1,0.00347282,0.00347282,0.00347282,0.00101777,1,0.00101777,0.00101777,0.00101777
11,50,0.00379603,1,0.00379603,0.00379603,0.00379603,0.00333412,1,0.00333412,0.00333412,0.00333412,0.00277842,1,0.00277842,0.00277842,0.00277842
11,50,0.00466458,1,0.00466458,0.00466458,0.00466458,0.004103,1,0.004103,0.004103,0.004103,0.003502,1,0.003502,0.003502,0.003502
11,50,0.00484124,1,0.00484124,0.00484124,0.00484124,0.00321519,1,0.00321519,0.00321519,0.00321519,0.00129426,1,0.00129426,0.00129426,0.00129426
11,50,0.00186687,1,0.00186687,0.00186687,0.00186687,0.00131435,1,0.00131435,0.00131435,0.00131435,0.000448629,1,0.000448629,0.000448629,0.000448629
11,50,0.0111443,1,0.0111443,0.0111443,0.0111443,0.0105045,1,0.0105045,0.0105045,0.0105045,0.00926008,1,0.00926008,0.00926008,0.00926008
11,50,0.00205238,1,0.00205238,0.00205238,0.00205238,0.0013901,1,0.0013901,0.0013901,0.0013901,0.000444051,1,0.000444051,0.000444051,0.000444051
