n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
16,20,0.105734,1,0.105734,0.105734,0.105734,0.101533,1,0.101533,0.101533,0.101533,0.090631,1,0.090631,0.090631,0.090631
16,20,0.0342247,1,0.0342247,0.0342247,0.0342247,0.0321033,1,0.0321033,0.0321033,0.0321033,0.0247973,1,0.0247973,0.0247973,0.0247973
16,20,0.10684,1,0.10684,0.10684,0.10684,0.105619,1,0.105619,0.105619,0.105619,0.1014,1,0.1014,0.1014,0.1014
16,20,0.0528587,1,0.0528587,0.0528587,0.0528587,0.0511548,1,0.0511548,0.0511548,0.0511548,0.0470839,1,0.0470839,0.0470839,0.0470839
16,20,0.0418518,1,0.0418518,0.0418518,0.0418518,0.0334532,1,0.0334532,0.0334532,0.0334532,0.00743949,1,0.00743949,0.00743949,0.00743949
16,20,0.416964,1,0.416964,0.416964,0.416964,0.415136,1,0.415136,0.415136,0.415136,0.407406,1,0.407406,0.407406,0.407406
16,20,0.0584968,1,0.0584968,0.0584968,0.0584968,0.0561712,1,0.0561712,0.0561712,0.0561712,0.0500388,1,0.0500388,0.0500388,0.0500388
16,20,0.0558471,1,0.0558471,0.0558471,0.0558471,0.0538646,1,0.0538646,0.0538646,0.0538646,0.043807,1,0.043807,0.043807,0.043807
16,20,0.103276,1,0.103276,0.103276,0.103276,0.0995755,1,0.0995755,0.0995755,0.0995755,0.0868517,1,0.0868517,0.0868517,0.0868517
16,20,0.00963599,1,0.00963599,0.00963599,0.00963599,0.00780473,1,0.00780473,0.00780473,0.00780473,0.00404342,1,0.00404342,0.00404342,0.00404342
16,20,0.0120237,1,0.0120237,0.0120237,0.0120237,0.00837182,1,0.00837182,0.00837182,0.00837182,0.00217609,1,0.00217609,0.00217609,0.00217609
16,20,0.0143878,1,0.0143878,0.0143878,0.0143878,0.0105691,1,0.0105691,0.0105691,0.0105691,0.00352835,1,0.00352835,0.00352835,0.00352835
16,20,0.0175436,1,0.0175436,0.0175436,0.0175436,0.0159973,1,0.0159973,0.0159973,0.0159973,0.0132296,1,0.0132296,0.0132296,0.0132296
16,20,0.231288,1,0.231288,0.231288,0.231288,0.229496,1,0.229496,0.229496,0.229496,0.222278,1,0.222278,0.222278,0.222278
16,20,0.106994,1,0.106994,0.106994,0.106994,0.101126,1,0.101126,0.101126,0.101126,0.0787417,1,0.0787417,0.0787417,0.0787417
16,20,2.12314,1,2.12314,2.12314,2.12314,2.12064,1,2.12064,2.12064,2.12064,2.10883,1,2.10883,2.10883,2.10883
16,20,0.0904333,1,0.0904333,0.0904333,0.0904333,0.0883382,1,0.0883382,0.0883382,0.0883382,0.0831786,1,0.0831786,0.0831786,0.0831786
16,20,0.293473,1,0.293473,0.293473,0.293473,0.292516,1,0.292516,0.292516,0.292516,0.290439,1,0.290439,0.290439,0.290439
16,20,0.0277766,1,0.0277766,0.0277766,0.0277766,0.0262719,1,0.0262719,0.0262719,0.0262719,0.0188592,1,0.0188592,0.0188592,0.0188592
16,20,0.0910772,1,0.0910772,0.0910772,0.0910772,0.0855636,1,0.0855636,0.0855636,0.0855636,0.058667,1,0.058667,0.058667,0.058667
