n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
17,40,0.889594,1,0.889594,0.889594,0.889594,0.884968,1,0.884968,0.884968,0.884968,0.866431,1,0.866431,0.866431,0.866431
17,40,0.0456408,1,0.0456408,0.0456408,0.0456408,0.0371694,1,0.0371694,0.0371694,0.0371694,0.00462151,1,0.00462151,0.00462151,0.00462151
17,40,0.0718289,1,0.0718289,0.0718289,0.0718289,0.0604375,1,0.0604375,0.0604375,0.0604375,0.0196329,1,0.0196329,0.0196329,0.0196329
17,40,0.0996326,1,0.0996326,0.0996326,0.0996326,0.0871671,1,0.0871671,0.0871671,0.0871671,0.0490727,1,0.0490727,0.0490727,0.0490727
17,40,0.0258343,1,0.0258343,0.0258343,0.0258343,0.0204463,1,0.0204463,0.0204463,0.0204463,0.00841139,1,0.00841139,0.00841139,0.00841139
17,40,0.0697216,1,0.0697216,0.0697216,0.0697216,0.051195,1,0.051195,0.051195,0.051195,0.0171497,1,0.0171497,0.0171497,0.0171497
17,40,0.103406,1,0.103406,0.103406,0.103406,0.0826404,1,0.0826404,0.0826404,0.0826404,0.0423082,1,0.0423082,0.0423082,0.0423082
17,40,0.0402826,1,0.0402826,0.0402826,0.0402826,0.0384897,1,0.0384897,0.0384897,0.0384897,0.0226718,1,0.0226718,0.0226718,0.0226718
17,40,0.0967856,1,0.0967856,0.0967856,0.0967856,0.0763275,1,0.0763275,0.0763275,0.0763275,0.0491477,1,0.0491477,0.0491477,0.0491477
17,40,0.0641217,1,0.0641217,0.0641217,0.0641217,0.0528683,1,0.0528683,0.0528683,0.0528683,0.00756609,1,0.00756609,0.00756609,0.00756609
17,40,0.0420039,1,0.0420039,0.0420039,0.0420039,0.0398678,1,0.0398678,0.0398678,0.0398678,0.0187754,1,0.0187754,0.0187754,0.0187754
17,40,0.2087,1,0.2087,0.2087,0.2087,0.19819,1,0.19819,0.19819,0.19819,0.177114,1,0.177114,0.177114,0.177114
17,40,0.0671582,1,0.0671582,0.0671582,0.0671582,0.0633201,1,0.0633201,0.0633201,0.0633201,0.0141746,1,0.0141746,0.0141746,0.0141746
