n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
14,40,0.0565028,1,0.0565028,0.0565028,0.0565028,0.0548691,1,0.0548691,0.0548691,0.0548691,0.0493597,1,0.0493597,0.0493597,0.0493597
14,40,0.0172183,1,0.0172183,0.0172183,0.0172183,0.0143733,1,0.0143733,0.0143733,0.0143733,0.010521,1,0.010521,0.010521,0.010521
14,40,0.0392001,1,0.0392001,0.0392001,0.0392001,0.038273,1,0.038273,0.038273,0.038273,0.0339759,1,0.0339759,0.0339759,0.0339759
14,40,0.0112268,1,0.0112268,0.0112268,0.0112268,0.00972038,1,0.00972038,0.00972038,0.00972038,0.00681359,1,0.00681359,0.00681359,0.00681359
14,40,0.01418,1,0.01418,0.01418,0.01418,0.0126502,1,0.0126502,0.0126502,0.0126502,0.00515166,1,0.00515166,0.00515166,0.00515166
14,40,0.0108835,1,0.0108835,0.0108835,0.0108835,0.00966458,1,0.00966458,0.00966458,0.00966458,0.00503392,1,0.00503392,0.00503392,0.00503392
14,40,0.0479805,1,0.0479805,0.0479805,0.0479805,0.0448209,1,0.0448209,0.0448209,0.0448209,0.0318746,1,0.0318746,0.0318746,0.0318746
14,40,0.0348062,1,0.0348062,0.0348062,0.0348062,0.0328738,1,0.0328738,0.0328738,0.0328738,0.0241793,1,0.0241793,0.0241793,0.0241793
14,40,0.0115416,1,0.0115416,0.0115416,0.0115416,0.010279,1,0.010279,0.010279,0.010279,0.00739818,1,0.00739818,0.00739818,0.00739818
14,40,0.0358288,1,0.0358288,0.0358288,0.0358288,0.0343619,1,0.0343619,0.0343619,0.0343619,0.0247118,1,0.0247118,0.0247118,0.0247118
14,40,0.00795116,1,0.00795116,0.00795116,0.00795116,0.00575134,1,0.00575134,0.00575134,0.00575134,0.00150117,1,0.00150117,0.00150117,0.00150117
14,40,0.257514,1,0.257514,0.257514,0.257514,0.255712,1,0.255712,0.255712,0.255712,0.250469,1,0.250469,0.250469,0.250469
14,40,0.00419923,1,0.00419923,0.00419923,0.00419923,0.00265802,1,0.00265802,0.00265802,0.00265802,0.000342846,1,0.000342846,0.000342846,0.000342846
14,40,0.0476702,1,0.0476702,0.0476702,0.0476702,0.0463505,1,0.0463505,0.0463505,0.0463505,0.0410106,1,0.0410106,0.0410106,0.0410106
14,40,0.013786,1,0.013786,0.013786,0.013786,0.0103681,1,0.0103681,0.0103681,0.0103681,0.00509935,1,0.00509935,0.00509935,0.00509935
14,40,0.0195863,1,0.0195863,0.0195863,0.0195863,0.018874,1,0.018874,0.018874,0.018874,0.0177236,1,0.0177236,0.0177236,0.0177236
14,40,0.0432948,1,0.0432948,0.0432948,0.0432948,0.0421335,1,0.0421335,0.0421335,0.0421335,0.0358272,1,0.0358272,0.0358272,0.0358272
14,40,0.081635,1,0.081635,0.081635,0.081635,0.0798719,1,0.0798719,0.0798719,0.0798719,0.0745961,1,0.0745961,0.0745961,0.0745961
14,40,0.0398793,1,0.0398793,0.0398793,0.0398793,0.0382284,1,0.0382284,0.0382284,0.0382284,0.0343554,1,0.0343554,0.0343554,0.0343554
14,40,0.0215742,1,0.0215742,0.0215742,0.0215742,0.0207183,1,0.0207183,0.0207183,0.0207183,0.0172197,1,0.0172197,0.0172197,0.0172197
14,40,0.0358659,1,0.0358659,0.0358659,0.0358659,0.0344421,1,0.0344421,0.0344421,0.0344421,0.0313986,1,0.0313986,0.0313986,0.0313986
14,40,0.00556372,1,0.00556372,0.00556372,0.00556372,0.00322173,1,0.00322173,0.00322173,0.00322173,0.000403219,1,0.000403219,0.000403219,0.000403219
14,40,0.0154858,1,0.0154858,0.0154858,0.0154858,0.0131764,1,0.0131764,0.0131764,0.0131764,0.00698713,1,0.00698713,0.00698713,0.00698713
14,40,0.0206748,1,0.0206748,0.0206748,0.0206748,0.015697,1,0.015697,0.015697,0.015697,0.00889677,1,0.00889677,0.00889677,0.00889677
14,40,0.00687306,1,0.00687306,0.00687306,0.00687306,0.00475393,1,0.00475393,0.00475393,0.00475393,0.00207746,1,0.00207746,0.00207746,0.00207746
14,40,0.0120715,1,0.0120715,0.0120715,0.0120715,0.00886562,1,0.00886562,0.00886562,0.00886562,0.00231308,1,0.00231308,0.00231308,0.00231308
14,40,0.00537002,1,0.00537002,0.00537002,0.00537002,0.00434237,1,0.00434237,0.00434237,0.00434237,0.00232971,1,0.00232971,0.00232971,0.00232971
14,40,0.0281048,1,0.0281048,0.0281048,0.0281048,0.0266459,1,0.0266459,0.0266459,0.0266459,0.0237566,1,0.0237566,0.0237566,0.0237566
14,40,0.0396837,1,0.0396837,0.0396837,0.0396837,0.0385615,1,0.0385615,0.0385615,0.0385615,0.0358585,1,0.0358585,0.0358585,0.0358585
14,40,0.0218367,1,0.0218367,0.0218367,0.0218367,0.0172211,1,0.0172211,0.0172211,0.0172211,0.00813361,1,0.00813361,0.00813361,0.00813361
14,40,0.0168,1,0.0168,0.0168,0.0168,0.0157598,1,0.0157598,0.0157598,0.0157598,0.0138726,1,0.0138726,0.0138726,0.0138726
14,40,0.0159653,1,0.0159653,0.0159653,0.0159653,0.0126249,1,0.0126249,0.0126249,0.0126249,0.00764843,1,0.00764843,0.00764843,0.00764843
14,40,0.012559,1,0.012559,0.012559,0.012559,0.00993554,1,0.00993554,0.00993554,0.00993554,0.00184438,1,0.00184438,0.00184438,0.00184438
14,40,0.162065,1,0.162065,0.162065,0.162065,0.161258,1,0.161258,0.161258,0.161258,0.157847,1,0.157847,0.157847,0.157847
14,40,0.0405021,1,0.0405021,0.0405021,0.0405021,0.0391631,1,0.0391631,0.0391631,0.0391631,0.0321168,1,0.0321168,0.0321168,0.0321168
14,40,0.0219944,1,0.0219944,0.0219944,0.0219944,0.0181664,1,0.0181664,0.0181664,0.0181664,0.0057167,1,0.0057167,0.0057167,0.0057167
14,40,0.00818997,1,0.00818997,0.00818997,0.00818997,0.00512999,1,0.00512999,0.00512999,0.00512999,0.00130917,1,0.00130917,0.00130917,0.00130917
