n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
12,30,0.0143252,1,0.0143252,0.0143252,0.0143252,0.0134065,1,0.0134065,0.0134065,0.0134065,0.0100229,1,0.0100229,0.0100229,0.0100229
12,30,0.0521179,1,0.0521179,0.0521179,0.0521179,0.051051,1,0.051051,0.051051,0.051051,0.0475782,1,0.0475782,0.0475782,0.0475782
12,30,0.0834826,1,0.0834826,0.0834826,0.0834826,0.0826283,1,0.0826283,0.0826283,0.0826283,0.0790447,1,0.0790447,0.0790447,0.0790447
12,30,0.00598301,1,0.00598301,0.00598301,0.00598301,0.00547254,1,0.00547254,0.00547254,0.00547254,0.00442624,1,0.00442624,0.00442624,0.00442624
12,30,0.00694763,1,0.00694763,0.00694763,0.00694763,0.00613204,1,0.00613204,0.00613204,0.00613204,0.00397666,1,0.00397666,0.00397666,0.00397666
12,30,0.0018117,1,0.0018117,0.0018117,0.0018117,0.00107832,1,0.00107832,0.00107832,0.00107832,0.00020666,1,0.00020666,0.00020666,0.00020666
12,30,0.00457222,1,0.00457222,0.00457222,0.00457222,0.00292897,1,0.00292897,0.00292897,0.00292897,0.00111241,1,0.00111241,0.00111241,0.00111241
12,30,0.00860004,1,0.00860004,0.00860004,0.00860004,0.00811267,1,0.00811267,0.00811267,0.00811267,0.00747743,1,0.00747743,0.00747743,0.00747743
12,30,0.0129483,1,0.0129483,0.0129483,0.0129483,0.0123879,1,0.0123879,0.0123879,0.0123879,0.0115523,1,0.0115523,0.0115523,0.0115523
12,30,0.0155838,1,0.0155838,0.0155838,0.0155838,0.014717,1,0.014717,0.014717,0.014717,0.0130171,1,0.0130171,0.0130171,0.0130171
12,30,0.00607319,1,0.00607319,0.00607319,0.00607319,0.00534696,1,0.00534696,0.00534696,0.00534696,0.00317268,1,0.00317268,0.00317268,0.00317268
12,30,0.0071222,1,0.0071222,0.0071222,0.0071222,0.00583253,1,0.00583253,0.00583253,0.00583253,0.0034208,1,0.0034208,0.0034208,0.0034208
12,30,0.00337638,1,0.00337638,0.00337638,0.00337638,0.00241091,1,0.00241091,0.00241091,0.00241091,0.0010732,1,0.0010732,0.0010732,0.0010732
12,30,0.00392112,1,0.00392112,0.00392112,0.00392112,0.00295912,1,0.00295912,0.00295912,0.00295912,0.000702123,1,0.000702123,0.000702123,0.000702123
12,30,0.00588463,1,0.00588463,0.00588463,0.00588463,0.00532261,1,0.00532261,0.00532261,0.00532261,0.00409916,1,0.00409916,0.00409916,0.00409916
12,30,0.00582241,1,0.00582241,0.00582241,0.00582241,0.00433561,1,0.00433561,0.00433561,0.00433561,0.00178036,1,0.00178036,0.00178036,0.00178036
12,30,0.00901557,1,0.00901557,0.00901557,0.00901557,0.00775661,1,0.00775661,0.00775661,0.00775661,0.00623935,1,0.00623935,0.00623935,0.00623935
12,30,0.019758,1,0.019758,0.019758,0.019758,0.019146,1,0.019146,0.019146,0.019146,0.0174755,1,0.0174755,0.0174755,0.0174755
12,30,0.0128029,1,0.0128029,0.0128029,0.0128029,0.0120225,1,0.0120225,0.0120225,0.0120225,0.0107568,1,0.0107568,0.0107568,0.0107568
12,30,0.00363726,1,0.00363726,0.00363726,0.00363726,0.00250922,1,0.00250922,0.00250922,0.00250922,0.000779556,1,0.000779556,0.000779556,0.000779556
12,30,0.00410448,1,0.00410448,0.00410448,0.00410448,0.00327639,1,0.00327639,0.00327639,0.00327639,0.0013899,1,0.0013899,0.0013899,0.0013899
12,30,0.00712815,1,0.00712815,0.00712815,0.00712815,0.00662576,1,0.00662576,0.00662576,0.00662576,0.00595803,1,0.00595803,0.00595803,0.00595803
12,30,0.00752329,1,0.00752329,0.00752329,0.00752329,0.00529313,1,0.00529313,0.00529313,0.00529313,0.00166384,1,0.00166384,0.00166384,0.00166384
12,30,0.00332608,1,0.00332608,0.00332608,0.00332608,0.0023821,1,0.0023821,0.0023821,0.0023821,0.00106087,1,0.00106087,0.00106087,0.00106087
12,30,0.024027,1,0.024027,0.024027,0.024027,0.023421,1,0.023421,0.023421,0.023421,0.0221676,1,0.0221676,0.0221676,0.0221676
12,30,0.00888875,1,0.00888875,0.00888875,0.00888875,0.00789552,1,0.00789552,0.00789552,0.00789552,0.00599382,1,0.00599382,0.00599382,0.00599382
12,30,0.00715295,1,0.00715295,0.00715295,0.00715295,0.00549626,1,0.00549626,0.00549626,0.00549626,0.00174437,1,0.00174437,0.00174437,0.00174437
12,30,0.019013,1,0.019013,0.019013,0.019013,0.0184269,1,0.0184269,0.0184269,0.0184269,0.01746,1,0.01746,0.01746,0.01746
12,30,0.00466393,1,0.00466393,0.00466393,0.00466393,0.00328008,1,0.00328008,0.00328008,0.00328008,0.00137212,1,0.00137212,0.00137212,0.00137212
12,30,0.00558601,1,0.00558601,0.00558601,0.00558601,0.00457666,1,0.00457666,0.00457666,0.00457666,0.00316071,1,0.00316071,0.00316071,0.00316071
12,30,0.00669121,1,0.00669121,0.00669121,0.00669121,0.00552588,1,0.00552588,0.00552588,0.00552588,0.00361486,1,0.00361486,0.00361486,0.00361486
12,30,0.00176241,1,0.00176241,0.00176241,0.00176241,0.00107077,1,0.00107077,0.00107077,0.00107077,0.000364307,1,0.000364307,0.000364307,0.000364307
12,30,0.00739092,1,0.00739092,0.00739092,0.00739092,0.00638978,1,0.00638978,0.00638978,0.00638978,0.00470992,1,0.00470992,0.00470992,0.00470992
12,30,0.0173472,1,0.0173472,0.0173472,0.0173472,0.0168911,1,0.0168911,0.0168911,0.0168911,0.0161687,1,0.0161687,0.0161687,0.0161687
12,30,0.011221,1,0.011221,0.011221,0.011221,0.0104142,1,0.0104142,0.0104142,0.0104142,0.00868978,1,0.00868978,0.00868978,0.00868978
12,30,0.00765238,1,0.00765238,0.00765238,0.00765238,0.00689796,1,0.00689796,0.00689796,0.00689796,0.0053477,1,0.0053477,0.0053477,0.0053477
12,30,0.0135356,1,0.0135356,0.0135356,0.0135356,0.012895,1,0.012895,0.012895,0.012895,0.0114288,1,0.0114288,0.0114288,0.0114288
12,30,0.00534134,1,0.00534134,0.00534134,0.00534134,0.00418972,1,0.00418972,0.00418972,0.00418972,0.00322784,1,0.00322784,0.00322784,0.00322784
12,30,0.00713537,1,0.00713537,0.00713537,0.00713537,0.00648352,1,0.00648352,0.00648352,0.00648352,0.00522703,1,0.00522703,0.00522703,0.00522703
12,30,0.00497905,1,0.00497905,0.00497905,0.00497905,0.00408379,1,0.00408379,0.00408379,0.00408379,0.00251931,1,0.00251931,0.00251931,0.00251931
12,30,0.00692549,1,0.00692549,0.00692549,0.00692549,0.00506645,1,0.00506645,0.00506645,0.00506645,0.00141737,1,0.00141737,0.00141737,0.00141737
12,30,0.0478853,1,0.0478853,0.0478853,0.0478853,0.047267,1,0.047267,0.047267,0.047267,0.0460692,1,0.0460692,0.0460692,0.0460692
12,30,0.00551025,1,0.00551025,0.00551025,0.00551025,0.00424594,1,0.00424594,0.00424594,0.00424594,0.00180943,1,0.00180943,0.00180943,0.00180943
12,30,0.00933437,1,0.00933437,0.00933437,0.00933437,0.00737576,1,0.00737576,0.00737576,0.00737576,0.00433923,1,0.00433923,0.00433923,0.00433923
12,30,0.0172003,1,0.0172003,0.0172003,0.0172003,0.0164428,1,0.0164428,0.0164428,0.0164428,0.0135801,1,0.0135801,0.0135801,0.0135801
12,30,0.00904114,1,0.00904114,0.00904114,0.00904114,0.00819566,1,0.00819566,0.00819566,0.00819566,0.00701513,1,0.00701513,0.00701513,0.00701513
12,30,0.00433434,1,0.00433434,0.00433434,0.00433434,0.00341996,1,0.00341996,0.00341996,0.00341996,0.00267562,1,0.00267562,0.00267562,0.00267562
12,30,0.00873998,1,0.00873998,0.00873998,0.00873998,0.00758254,1,0.00758254,0.00758254,0.00758254,0.0054333,1,0.0054333,0.0054333,0.0054333
12,30,0.00419886,1,0.00419886,0.00419886,0.00419886,0.00286694,1,0.00286694,0.00286694,0.00286694,0.000850757,1,0.000850757,0.000850757,0.000850757
12,30,0.00280923,1,0.00280923,0.00280923,0.00280923,0.00189462,1,0.00189462,0.00189462,0.00189462,0.00090583,1,0.00090583,0.00090583,0.00090583
12,30,0.00452707,1,0.00452707,0.00452707,0.00452707,0.00337462,1,0.00337462,0.00337462,0.00337462,0.00144312,1,0.00144312,0.00144312,0.00144312
12,30,0.0112533,1,0.0112533,0.0112533,0.0112533,0.0106354,1,0.0106354,0.0106354,0.0106354,0.00885159,1,0.00885159,0.00885159,0.00885159
12,30,0.00326601,1,0.00326601,0.00326601,0.00326601,0.00228693,1,0.00228693,0.00228693,0.00228693,0.00103782,1,0.00103782,0.00103782,0.00103782
12,30,0.0318251,1,0.0318251,0.0318251,0.0318251,0.0311871,1,0.0311871,0.0311871,0.0311871,0.0300378,1,0.0300378,0.0300378,0.0300378
12,30,0.00386794,1,0.00386794,0.00386794,0.00386794,0.00288459,1,0.00288459,0.00288459,0.00288459,0.00165818,1,0.00165818,0.00165818,0.00165818
12,30,0.00400498,1,0.00400498,0.00400498,0.00400498,0.00323229,1,0.00323229,0.00323229,0.00323229,0.00221414,1,0.00221414,0.00221414,0.00221414
12,30,0.0623096,1,0.0623096,0.0623096,0.0623096,0.0616663,1,0.0616663,0.0616663,0.0616663,0.0603321,1,0.0603321,0.0603321,0.0603321
12,30,0.00307511,1,0.00307511,0.00307511,0.00307511,0.00239427,1,0.00239427,0.00239427,0.00239427,0.00176737,1,0.00176737,0.00176737,0.00176737
12,30,0.00765419,1,0.00765419,0.00765419,0.00765419,0.00624122,1,0.00624122,0.00624122,0.00624122,0.00435202,1,0.00435202,0.00435202,0.00435202
12,30,0.00595975,1,0.00595975,0.00595975,0.00595975,0.00456756,1,0.00456756,0.00456756,0.00456756,0.0017341,1,0.0017341,0.0017341,0.0017341
12,30,0.0018926,1,0.0018926,0.0018926,0.0018926,0.00128377,1,0.00128377,0.00128377,0.00128377,0.000218904,1,0.000218904,0.000218904,0.000218904
12,30,0.0486891,1,0.0486891,0.0486891,0.0486891,0.0480449,1,0.0480449,0.0480449,0.0480449,0.0463607,1,0.0463607,0.0463607,0.0463607
12,30,0.00599892,1,0.00599892,0.00599892,0.00599892,0.00397131,1,0.00397131,0.00397131,0.00397131,0.00175542,1,0.00175542,0.00175542,0.00175542
12,30,0.01291,1,0.01291,0.01291,0.01291,0.0122544,1,0.0122544,0.0122544,0.0122544,0.0105782,1,0.0105782,0.0105782,0.0105782
12,30,0.0034088,1,0.0034088,0.0034088,0.0034088,0.00234682,1,0.00234682,0.00234682,0.00234682,0.000977289,1,0.000977289,0.000977289,0.000977289
