n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
21,20,44.8279,1,44.8279,44.8279,44.8279,44.8249,1,44.8249,44.8249,44.8249,44.8017,1,44.8017,44.8017,44.8017
21,20,13.107,1,13.107,13.107,13.107,13.0974,1,13.0974,13.0974,13.0974,12.8804,1,12.8804,12.8804,12.8804
21,20,4.54781,1,4.54781,4.54781,4.54781,4.53992,1,4.53992,4.53992,4.53992,4.47906,1,4.47906,4.47906,4.47906
21,20,0.750065,1,0.750065,0.750065,0.750065,0.744217,1,0.744217,0.744217,0.744217,0.712641,1,0.712641,0.712641,0.712641
21,20,5.31338,1,5.31338,5.31338,5.31338,5.30268,1,5.30268,5.30268,5.30268,5.21324,1,5.21324,5.21324,5.21324
21,20,1.37198,1,1.37198,1.37198,1.37198,1.3363,1,1.3363,1.3363,1.3363,1.19714,1,1.19714,1.19714,1.19714
21,20,0.218645,1,0.218645,0.218645,0.218645,0.208803,1,0.208803,0.208803,0.208803,0.135694,1,0.135694,0.135694,0.135694
21,20,0.330929,1,0.330929,0.330929,0.330929,0.309536,1,0.309536,0.309536,0.309536,0.204855,1,0.204855,0.204855,0.204855
21,20,17.1583,1,17.1583,17.1583,17.1583,17.1485,1,17.1485,17.1485,17.1485,17.0542,1,17.0542,17.0542,17.0542
21,20,1.18155,1,1.18155,1.18155,1.18155,1.16746,1,1.16746,1.16746,1.16746,1.03003,1,1.03003,1.03003,1.03003
21,20,4.94644,1,4.94644,4.94644,4.94644,4.93717,1,4.93717,4.93717,4.93717,4.84017,1,4.84017,4.84017,4.84017
21,20,3.3942,1,3.3942,3.3942,3.3942,3.3863,1,3.3863,3.3863,3.3863,3.34213,1,3.34213,3.34213,3.34213
21,20,1.34338,1,1.34338,1.34338,1.34338,1.33925,1,1.33925,1.33925,1.33925,1.29952,1,1.29952,1.29952,1.29952
21,20,0.235975,1,0.235975,0.235975,0.235975,0.213884,1,0.213884,0.213884,0.213884,0.0643573,1,0.0643573,0.0643573,0.0643573
21,20,0.591562,1,0.591562,0.591562,0.591562,0.49503,1,0.49503,0.49503,0.49503,0.119217,1,0.119217,0.119217,0.119217
21,20,0.673886,1,0.673886,0.673886,0.673886,0.63455,1,0.63455,0.63455,0.63455,0.426817,1,0.426817,0.426817,0.426817
21,20,12.5389,1,12.5389,12.5389,12.5389,12.5313,1,12.5313,12.5313,12.5313,12.4424,1,12.4424,12.4424,12.4424
21,20,0.372983,1,0.372983,0.372983,0.372983,0.362953,1,0.362953,0.362953,0.362953,0.260499,1,0.260499,0.260499,0.260499
21,20,9.98942,1,9.98942,9.98942,9.98942,9.98459,1,9.98459,9.98459,9.98459,9.93177,1,9.93177,9.93177,9.93177
21,20,57.7896,1,57.7896,57.7896,57.7896,57.7826,1,57.7826,57.7826,57.7826,57.684,1,57.684,57.684,57.684
21,20,621.103,1,621.103,621.103,621.103,621.068,1,621.068,621.068,621.068,620.835,1,620.835,620.835,620.835
21,20,0.307635,1,0.307635,0.307635,0.307635,0.299258,1,0.299258,0.299258,0.299258,0.247461,1,0.247461,0.247461,0.247461
21,20,187.658,1,187.658,187.658,187.658,187.65,1,187.65,187.65,187.65,187.468,1,187.468,187.468,187.468
21,20,6.97401,1,6.97401,6.97401,6.97401,6.96401,1,6.96401,6.96401,6.96401,6.88252,1,6.88252,6.88252,6.88252
21,20,54.714,1,54.714,54.714,54.714,54.7101,1,54.7101,54.7101,54.7101,54.6743,1,54.6743,54.6743,54.6743
21,20,12.914,1,12.914,12.914,12.914,12.9037,1,12.9037,12.9037,12.9037,12.8097,1,12.8097,12.8097,12.8097
21,20,10.5364,1,10.5364,10.5364,10.5364,10.5313,1,10.5313,10.5313,10.5313,10.4873,1,10.4873,10.4873,10.4873
21,20,1.20691,1,1.20691,1.20691,1.20691,1.20252,1,1.20252,1.20252,1.20252,1.07788,1,1.07788,1.07788,1.07788
21,20,2.61608,1,2.61608,2.61608,2.61608,2.60915,1,2.60915,2.60915,2.60915,2.50758,1,2.50758,2.50758,2.50758
21,20,1.09517,1,1.09517,1.09517,1.09517,1.08652,1,1.08652,1.08652,1.08652,1.00018,1,1.00018,1.00018,1.00018
21,20,2.23147,1,2.23147,2.23147,2.23147,2.21065,1,2.21065,2.21065,2.21065,2.03815,1,2.03815,2.03815,2.03815
21,20,24.8742,1,24.8742,24.8742,24.8742,24.8698,1,24.8698,24.8698,24.8698,24.8375,1,24.8375,24.8375,24.8375
21,20,3.77847,1,3.77847,3.77847,3.77847,3.74695,1,3.74695,3.74695,3.74695,3.61743,1,3.61743,3.61743,3.61743
21,20,45.2163,1,45.2163,45.2163,45.2163,45.2117,1,45.2117,45.2117,45.2117,45.1609,1,45.1609,45.1609,45.1609
21,20,240.417,1,240.417,240.417,240.417,240.413,1,240.413,240.413,240.413,240.333,1,240.333,240.333,240.333
21,20,12.1554,1,12.1554,12.1554,12.1554,12.1498,1,12.1498,12.1498,12.1498,12.1001,1,12.1001,12.1001,12.1001
21,20,0.170104,1,0.170104,0.170104,0.170104,0.155326,1,0.155326,0.155326,0.155326,0.103869,1,0.103869,0.103869,0.103869
21,20,1197.42,1,1197.42,1197.42,1197.42,1197.39,1,1197.39,1197.39,1197.39,1197.09,1,1197.09,1197.09,1197.09
21,20,25.8119,1,25.8119,25.8119,25.8119,25.8048,1,25.8048,25.8048,25.8048,25.6793,1,25.6793,25.6793,25.6793
21,20,0.423344,1,0.423344,0.423344,0.423344,0.402995,1,0.402995,0.402995,0.402995,0.147019,1,0.147019,0.147019,0.147019
21,20,107.747,1,107.747,107.747,107.747,107.742,1,107.742,107.742,107.742,107.616,1,107.616,107.616,107.616
21,20,0.0881933,1,0.0881933,0.0881933,0.0881933,0.062453,1,0.062453,0.062453,0.062453,0.00107938,1,0.00107938,0.00107938,0.00107938
21,20,2.43202,1,2.43202,2.43202,2.43202,2.42374,1,2.42374,2.42374,2.42374,2.33732,1,2.33732,2.33732,2.33732
21,20,3.12303,1,3.12303,3.12303,3.12303,3.08143,1,3.08143,3.08143,3.08143,2.88219,1,2.88219,2.88219,2.88219
21,20,0.313918,1,0.313918,0.313918,0.313918,0.307336,1,0.307336,0.307336,0.307336,0.196148,1,0.196148,0.196148,0.196148
21,20,0.917489,1,0.917489,0.917489,0.917489,0.907704,1,0.907704,0.907704,0.907704,0.835053,1,0.835053,0.835053,0.835053
21,20,646.956,1,646.956,646.956,646.956,646.935,1,646.935,646.935,646.935,646.805,1,646.805,646.805,646.805
21,20,0.466938,1,0.466938,0.466938,0.466938,0.45895,1,0.45895,0.45895,0.45895,0.432694,1,0.432694,0.432694,0.432694
21,20,0.124955,1,0.124955,0.124955,0.124955,0.115482,1,0.115482,0.115482,0.115482,0.054188,1,0.054188,0.054188,0.054188
21,20,246.32,1,246.32,246.32,246.32,246.313,1,246.313,246.313,246.313,245.952,1,245.952,245.952,245.952
21,20,0.587545,1,0.587545,0.587545,0.587545,0.54492,1,0.54492,0.54492,0.54492,0.275602,1,0.275602,0.275602,0.275602
21,20,1.39215,1,1.39215,1.39215,1.39215,1.38692,1,1.38692,1.38692,1.38692,1.33867,1,1.33867,1.33867,1.33867
21,20,0.624954,1,0.624954,0.624954,0.624954,0.605714,1,0.605714,0.605714,0.605714,0.501928,1,0.501928,0.501928,0.501928
21,20,0.0893289,1,0.0893289,0.0893289,0.0893289,0.0753406,1,0.0753406,0.0753406,0.0753406,0.00725353,1,0.00725353,0.00725353,0.00725353
21,20,0.480078,1,0.480078,0.480078,0.480078,0.465577,1,0.465577,0.465577,0.465577,0.357898,1,0.357898,0.357898,0.357898
21,20,0.819295,1,0.819295,0.819295,0.819295,0.786067,1,0.786067,0.786067,0.786067,0.395269,1,0.395269,0.395269,0.395269
21,20,1.4473,1,1.4473,1.4473,1.4473,1.43364,1,1.43364,1.43364,1.43364,1.33821,1,1.33821,1.33821,1.33821
21,20,0.406583,1,0.406583,0.406583,0.406583,0.36802,1,0.36802,0.36802,0.36802,0.103104,1,0.103104,0.103104,0.103104
21,20,0.386193,1,0.386193,0.386193,0.386193,0.360619,1,0.360619,0.360619,0.360619,0.168556,1,0.168556,0.168556,0.168556
21,20,0.291668,1,0.291668,0.291668,0.291668,0.256657,1,0.256657,0.256657,0.256657,0.0817202,1,0.0817202,0.0817202,0.0817202
21,20,30.8325,1,30.8325,30.8325,30.8325,30.8272,1,30.8272,30.8272,30.8272,30.6989,1,30.6989,30.6989,30.6989
