n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
21,30,166.393,1,166.393,166.393,166.393,166.244,1,166.244,166.244,166.244,165.884,1,165.884,165.884,165.884
21,30,2.11239,1,2.11239,2.11239,2.11239,2.10836,1,2.10836,2.10836,2.10836,2.0286,1,2.0286,2.0286,2.0286
21,30,1.75357,1,1.75357,1.75357,1.75357,1.74801,1,1.74801,1.74801,1.74801,1.52557,1,1.52557,1.52557,1.52557
21,30,4.40715,1,4.40715,4.40715,4.40715,4.39949,1,4.39949,4.39949,4.39949,4.22314,1,4.22314,4.22314,4.22314
21,30,3.1088,1,3.1088,3.1088,3.1088,3.10315,1,3.10315,3.10315,3.10315,2.90257,1,2.90257,2.90257,2.90257
21,30,1.97795,1,1.97795,1.97795,1.97795,1.91037,1,1.91037,1.91037,1.91037,1.75462,1,1.75462,1.75462,1.75462
21,30,17.6141,1,17.6141,17.6141,17.6141,17.6038,1,17.6038,17.6038,17.6038,17.5149,1,17.5149,17.5149,17.5149
21,30,2.27749,1,2.27749,2.27749,2.27749,2.21335,1,2.21335,2.21335,2.21335,1.64766,1,1.64766,1.64766,1.64766
21,30,3.68981,1,3.68981,3.68981,3.68981,3.67754,1,3.67754,3.67754,3.67754,3.60348,1,3.60348,3.60348,3.60348
21,30,2.76317,1,2.76317,2.76317,2.76317,2.75856,1,2.75856,2.75856,2.75856,2.5949,1,2.5949,2.5949,2.5949
21,30,0.550759,1,0.550759,0.550759,0.550759,0.445207,1,0.445207,0.445207,0.445207,0.0937702,1,0.0937702,0.0937702,0.0937702
21,30,2.91955,1,2.91955,2.91955,2.91955,2.60734,1,2.60734,2.60734,2.60734,1.92879,1,1.92879,1.92879,1.92879
21,30,20.4665,1,20.4665,20.4665,20.4665,20.4158,1,20.4158,20.4158,20.4158,20.1905,1,20.1905,20.1905,20.1905
21,30,0.429779,1,0.429779,0.429779,0.429779,0.408925,1,0.408925,0.408925,0.408925,0.212501,1,0.212501,0.212501,0.212501
21,30,0.212302,1,0.212302,0.212302,0.212302,0.201081,1,0.201081,0.201081,0.201081,0.00125766,1,0.00125766,0.00125766,0.00125766
21,30,19.3338,1,19.3338,19.3338,19.3338,19.3213,1,19.3213,19.3213,19.3213,19.1362,1,19.1362,19.1362,19.1362
21,30,3.9639,1,3.9639,3.9639,3.9639,3.95633,1,3.95633,3.95633,3.95633,3.8448,1,3.8448,3.8448,3.8448
21,30,1.10237,1,1.10237,1.10237,1.10237,1.06619,1,1.06619,1.06619,1.06619,0.923776,1,0.923776,0.923776,0.923776
21,30,1.00591,1,1.00591,1.00591,1.00591,1.00018,1,1.00018,1.00018,1.00018,0.904551,1,0.904551,0.904551,0.904551
21,30,18.85,1,18.85,18.85,18.85,18.8446,1,18.8446,18.8446,18.8446,18.7447,1,18.7447,18.7447,18.7447
21,30,0.621878,1,0.621878,0.621878,0.621878,0.496614,1,0.496614,0.496614,0.496614,0.0392854,1,0.0392854,0.0392854,0.0392854
21,30,12.4087,1,12.4087,12.4087,12.4087,12.4011,1,12.4011,12.4011,12.4011,11.8327,1,11.8327,11.8327,11.8327
21,30,5.70741,1,5.70741,5.70741,5.70741,5.7022,1,5.7022,5.7022,5.7022,5.45753,1,5.45753,5.45753,5.45753
21,30,8.23718,1,8.23718,8.23718,8.23718,8.23138,1,8.23138,8.23138,8.23138,7.87372,1,7.87372,7.87372,7.87372
21,30,5.0716,1,5.0716,5.0716,5.0716,5.03689,1,5.03689,5.03689,5.03689,4.82089,1,4.82089,4.82089,4.82089
21,30,0.976784,1,0.976784,0.976784,0.976784,0.814461,1,0.814461,0.814461,0.814461,0.241295,1,0.241295,0.241295,0.241295
21,30,0.985218,1,0.985218,0.985218,0.985218,0.976976,1,0.976976,0.976976,0.976976,0.948052,1,0.948052,0.948052,0.948052
21,30,0.582336,1,0.582336,0.582336,0.582336,0.537316,1,0.537316,0.537316,0.537316,0.0573588,1,0.0573588,0.0573588,0.0573588
21,30,0.315261,1,0.315261,0.315261,0.315261,0.297116,1,0.297116,0.297116,0.297116,0.136354,1,0.136354,0.136354,0.136354
21,30,4.37761,1,4.37761,4.37761,4.37761,4.37188,1,4.37188,4.37188,4.37188,4.03311,1,4.03311,4.03311,4.03311
21,30,7.47312,1,7.47312,7.47312,7.47312,7.45214,1,7.45214,7.45214,7.45214,7.03498,1,7.03498,7.03498,7.03498
21,30,0.338552,1,0.338552,0.338552,0.338552,0.300851,1,0.300851,0.300851,0.300851,0.0327419,1,0.0327419,0.0327419,0.0327419
21,30,17.978,1,17.978,17.978,17.978,17.9734,1,17.9734,17.9734,17.9734,17.7263,1,17.7263,17.7263,17.7263
21,30,15.5529,1,15.5529,15.5529,15.5529,15.5486,1,15.5486,15.5486,15.5486,15.3099,1,15.3099,15.3099,15.3099
