n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
16,70,0.13691,1,0.13691,0.13691,0.13691,0.127394,1,0.127394,0.127394,0.127394,0.118374,1,0.118374,0.118374,0.118374
16,70,0.0285123,1,0.0285123,0.0285123,0.0285123,0.0263359,1,0.0263359,0.0263359,0.0263359,0.0203616,1,0.0203616,0.0203616,0.0203616
16,70,0.0821854,1,0.0821854,0.0821854,0.0821854,0.0758527,1,0.0758527,0.0758527,0.0758527,0.0676893,1,0.0676893,0.0676893,0.0676893
16,70,0.0489492,1,0.0489492,0.0489492,0.0489492,0.0433208,1,0.0433208,0.0433208,0.0433208,0.0336179,1,0.0336179,0.0336179,0.0336179
16,70,0.0202948,1,0.0202948,0.0202948,0.0202948,0.0187618,1,0.0187618,0.0187618,0.0187618,0.0148709,1,0.0148709,0.0148709,0.0148709
16,70,0.0673101,1,0.0673101,0.0673101,0.0673101,0.0649203,1,0.0649203,0.0649203,0.0649203,0.0455849,1,0.0455849,0.0455849,0.0455849
16,70,0.0409375,1,0.0409375,0.0409375,0.0409375,0.0227046,1,0.0227046,0.0227046,0.0227046,0.00843107,1,0.00843107,0.00843107,0.00843107
16,70,0.092852,1,0.092852,0.092852,0.092852,0.0914543,1,0.0914543,0.0914543,0.0914543,0.0840986,1,0.0840986,0.0840986,0.0840986
16,70,0.0277606,1,0.0277606,0.0277606,0.0277606,0.0158765,1,0.0158765,0.0158765,0.0158765,0.00343291,1,0.00343291,0.00343291,0.00343291
16,70,0.0811709,1,0.0811709,0.0811709,0.0811709,0.0784737,1,0.0784737,0.0784737,0.0784737,0.0686521,1,0.0686521,0.0686521,0.0686521
16,70,0.203611,1,0.203611,0.203611,0.203611,0.187518,1,0.187518,0.187518,0.187518,0.175401,1,0.175401,0.175401,0.175401
16,70,0.00951047,1,0.00951047,0.00951047,0.00951047,0.00741622,1,0.00741622,0.00741622,0.00741622,0.000748535,1,0.000748535,0.000748535,0.000748535
16,70,0.0274755,1,0.0274755,0.0274755,0.0274755,0.0205345,1,0.0205345,0.0205345,0.0205345,0.00762015,1,0.00762015,0.00762015,0.00762015
16,70,0.0415226,1,0.0415226,0.0415226,0.0415226,0.0338893,1,0.0338893,0.0338893,0.0338893,0.0252307,1,0.0252307,0.0252307,0.0252307
16,70,0.0196668,1,0.0196668,0.0196668,0.0196668,0.0113369,1,0.0113369,0.0113369,0.0113369,0.00631811,1,0.00631811,0.00631811,0.00631811
16,70,0.110985,1,0.110985,0.110985,0.110985,0.10907,1,0.10907,0.10907,0.10907,0.096279,1,0.096279,0.096279,0.096279
16,70,0.0455182,1,0.0455182,0.0455182,0.0455182,0.0386606,1,0.0386606,0.0386606,0.0386606,0.00528588,1,0.00528588,0.00528588,0.00528588
16,70,0.0185911,1,0.0185911,0.0185911,0.0185911,0.0147187,1,0.0147187,0.0147187,0.0147187,0.00141807,1,0.00141807,0.00141807,0.00141807
16,70,0.0270581,1,0.0270581,0.0270581,0.0270581,0.0149586,1,0.0149586,0.0149586,0.0149586,0.00315769,1,0.00315769,0.00315769,0.00315769
16,70,0.0259919,1,0.0259919,0.0259919,0.0259919,0.0191696,1,0.0191696,0.0191696,0.0191696,0.00478004,1,0.00478004,0.00478004,0.00478004
16,70,0.0185241,1,0.0185241,0.0185241,0.0185241,0.0144469,1,0.0144469,0.0144469,0.0144469,0.00282887,1,0.00282887,0.00282887,0.00282887
16,70,0.0127323,1,0.0127323,0.0127323,0.0127323,0.0107874,1,0.0107874,0.0107874,0.0107874,0.00496024,1,0.00496024,0.00496024,0.00496024
16,70,0.0286204,1,0.0286204,0.0286204,0.0286204,0.0237972,1,0.0237972,0.0237972,0.0237972,0.0111895,1,0.0111895,0.0111895,0.0111895
16,70,0.02488,1,0.02488,0.02488,0.02488,0.016144,1,0.016144,0.016144,0.016144,0.00560295,1,0.00560295,0.00560295,0.00560295
16,70,0.0797224,1,0.0797224,0.0797224,0.0797224,0.0384422,1,0.0384422,0.0384422,0.0384422,0.0182815,1,0.0182815,0.0182815,0.0182815
16,70,0.0383239,1,0.0383239,0.0383239,0.0383239,0.035347,1,0.035347,0.035347,0.035347,0.0218888,1,0.0218888,0.0218888,0.0218888
16,70,0.117845,1,0.117845,0.117845,0.117845,0.116033,1,0.116033,0.116033,0.116033,0.0893505,1,0.0893505,0.0893505,0.0893505
16,70,0.0385231,1,0.0385231,0.0385231,0.0385231,0.036666,1,0.036666,0.036666,0.036666,0.0298337,1,0.0298337,0.0298337,0.0298337
16,70,0.0464822,1,0.0464822,0.0464822,0.0464822,0.0446237,1,0.0446237,0.0446237,0.0446237,0.0365976,1,0.0365976,0.0365976,0.0365976
16,70,0.0459841,1,0.0459841,0.0459841,0.0459841,0.0444824,1,0.0444824,0.0444824,0.0444824,0.0386987,1,0.0386987,0.0386987,0.0386987
16,70,0.0266761,1,0.0266761,0.0266761,0.0266761,0.0228532,1,0.0228532,0.0228532,0.0228532,0.0137335,1,0.0137335,0.0137335,0.0137335
16,70,0.0393565,1,0.0393565,0.0393565,0.0393565,0.0232174,1,0.0232174,0.0232174,0.0232174,0.0134563,1,0.0134563,0.0134563,0.0134563
16,70,0.0129438,1,0.0129438,0.0129438,0.0129438,0.00858167,1,0.00858167,0.00858167,0.00858167,0.00142738,1,0.00142738,0.00142738,0.00142738
16,70,0.0208143,1,0.0208143,0.0208143,0.0208143,0.0187735,1,0.0187735,0.0187735,0.0187735,0.01382,1,0.01382,0.01382,0.01382
