n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
16,10,10.7002,100,0.107002,0.00351,2.97702,10.5091,100,0.105091,0.00250398,2.97541,10.1215,100,0.101215,0.000218824,2.97009
16,20,19.8522,100,0.198522,0.00294034,2.12314,19.6,100,0.196,0.00197676,2.12064,18.7103,100,0.187103,0.000304957,2.10883
16,30,24.3638,100,0.243638,0.00888836,2.80357,24.0068,100,0.240068,0.00632485,2.80056,22.7812,100,0.227812,0.000571284,2.79571
16,40,21.9996,100,0.219996,0.0126762,2.06658,21.5095,100,0.215095,0.00875085,2.06492,19.8233,100,0.198233,0.000617836,2.05102
16,50,15.0891,100,0.150891,0.00803016,1.1368,14.5191,100,0.145191,0.00487848,1.13557,12.7526,100,0.127526,0.000413217,1.12849
16,60,10.5246,100,0.105246,0.00846361,0.997731,9.73666,100,0.0973666,0.00601109,0.993267,8.20646,100,0.0820646,0.000672643,0.980168
16,70,5.39919,100,0.0539919,0.00761262,0.311224,4.75353,100,0.0475353,0.00431266,0.309468,3.60862,100,0.0360862,0.000748979,0.294497
16,80,3.06606,100,0.0306606,0.00590889,0.210186,2.71202,100,0.0271202,0.00311895,0.203519,2.01244,100,0.0201244,0.000749987,0.18897
16,90,1.24061,100,0.0124061,0.00454617,0.0515139,1.00661,100,0.0100661,0.00253345,0.0470735,0.715865,100,0.00715865,0.0011119,0.0384073
