n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
15,10,6.91728,100,0.0691728,0.00173163,2.40077,6.7823,100,0.067823,0.00107407,2.39958,6.53387,100,0.0653387,0.000181726,2.39668
15,20,17.6687,100,0.176687,0.00406102,3.429,17.499,100,0.17499,0.00281651,3.42657,17.0159,100,0.170159,0.000321925,3.42104
15,30,15.7873,100,0.157873,0.00815804,2.6503,15.4973,100,0.154973,0.00580482,2.64904,14.629,100,0.14629,0.000344726,2.64303
15,40,7.0648,100,0.070648,0.00589705,0.682544,6.78981,100,0.0678981,0.00394132,0.675328,5.91848,100,0.0591848,0.000393585,0.669204
15,50,8.49521,100,0.0849521,0.0085106,0.920693,8.1269,100,0.081269,0.00644297,0.905794,7.16223,100,0.0716223,0.000668158,0.886907
15,60,5.47685,100,0.0547685,0.00714751,0.361,5.12625,100,0.0512625,0.00469507,0.344438,4.26055,100,0.0426055,0.00110656,0.334876
15,70,3.43191,100,0.0343191,0.00607317,0.213833,3.05345,100,0.0305345,0.00334916,0.207437,2.29371,100,0.0229371,0.000819589,0.201357
15,80,1.78531,100,0.0178531,0.0042479,0.0692224,1.55522,100,0.0155522,0.00227976,0.0679313,1.11171,100,0.0111171,0.000688091,0.0556071
15,90,0.930061,100,0.00930061,0.00402993,0.0786031,0.728003,100,0.00728003,0.00221318,0.0752899,0.51228,100,0.0051228,0.00078188,0.067396
