n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
21,80,0.114293,1,0.114293,0.114293,0.114293,0.107002,1,0.107002,0.107002,0.107002,0.0901286,1,0.0901286,0.0901286,0.0901286
21,80,0.366013,1,0.366013,0.366013,0.366013,0.361408,1,0.361408,0.361408,0.361408,0.312551,1,0.312551,0.312551,0.312551
21,80,0.0824507,1,0.0824507,0.0824507,0.0824507,0.0675862,1,0.0675862,0.0675862,0.0675862,0.00557729,1,0.00557729,0.00557729,0.00557729
21,80,0.296664,1,0.296664,0.296664,0.296664,0.292089,1,0.292089,0.292089,0.292089,0.269889,1,0.269889,0.269889,0.269889
21,80,0.238907,1,0.238907,0.238907,0.238907,0.225644,1,0.225644,0.225644,0.225644,0.127815,1,0.127815,0.127815,0.127815
21,80,0.140303,1,0.140303,0.140303,0.140303,0.120976,1,0.120976,0.120976,0.120976,0.0259093,1,0.0259093,0.0259093,0.0259093
21,80,0.21125,1,0.21125,0.21125,0.21125,0.206073,1,0.206073,0.206073,0.206073,0.172124,1,0.172124,0.172124,0.172124
21,80,1.54886,1,1.54886,1.54886,1.54886,1.52538,1,1.52538,1.52538,1.52538,1.50664,1,1.50664,1.50664,1.50664
21,80,0.352236,1,0.352236,0.352236,0.352236,0.345591,1,0.345591,0.345591,0.345591,0.277066,1,0.277066,0.277066,0.277066
21,80,0.301412,1,0.301412,0.301412,0.301412,0.18181,1,0.18181,0.18181,0.18181,0.0636816,1,0.0636816,0.0636816,0.0636816
21,80,0.987681,1,0.987681,0.987681,0.987681,0.983384,1,0.983384,0.983384,0.983384,0.915013,1,0.915013,0.915013,0.915013
21,80,0.952654,1,0.952654,0.952654,0.952654,0.933526,1,0.933526,0.933526,0.933526,0.878294,1,0.878294,0.878294,0.878294
21,80,0.0755499,1,0.0755499,0.0755499,0.0755499,0.0638148,1,0.0638148,0.0638148,0.0638148,0.0248779,1,0.0248779,0.0248779,0.0248779
21,80,0.231577,1,0.231577,0.231577,0.231577,0.197725,1,0.197725,0.197725,0.197725,0.125289,1,0.125289,0.125289,0.125289
21,80,0.894272,1,0.894272,0.894272,0.894272,0.861333,1,0.861333,0.861333,0.861333,0.81868,1,0.81868,0.81868,0.81868
21,80,0.282123,1,0.282123,0.282123,0.282123,0.276981,1,0.276981,0.276981,0.276981,0.190524,1,0.190524,0.190524,0.190524
21,80,0.071757,1,0.071757,0.071757,0.071757,0.0584319,1,0.0584319,0.0584319,0.0584319,0.0217404,1,0.0217404,0.0217404,0.0217404
21,80,0.232127,1,0.232127,0.232127,0.232127,0.227482,1,0.227482,0.227482,0.227482,0.145081,1,0.145081,0.145081,0.145081
21,80,0.390194,1,0.390194,0.390194,0.390194,0.376517,1,0.376517,0.376517,0.376517,0.353357,1,0.353357,0.353357,0.353357
21,80,0.405386,1,0.405386,0.405386,0.405386,0.386984,1,0.386984,0.386984,0.386984,0.269614,1,0.269614,0.269614,0.269614
21,80,0.052281,1,0.052281,0.052281,0.052281,0.0408839,1,0.0408839,0.0408839,0.0408839,0.00850371,1,0.00850371,0.00850371,0.00850371
21,80,0.316663,1,0.316663,0.316663,0.316663,0.309787,1,0.309787,0.309787,0.309787,0.245978,1,0.245978,0.245978,0.245978
21,80,0.0742068,1,0.0742068,0.0742068,0.0742068,0.0626863,1,0.0626863,0.0626863,0.0626863,0.0160012,1,0.0160012,0.0160012,0.0160012
21,80,0.0802391,1,0.0802391,0.0802391,0.0802391,0.0698028,1,0.0698028,0.0698028,0.0698028,0.0119617,1,0.0119617,0.0119617,0.0119617
21,80,0.752098,1,0.752098,0.752098,0.752098,0.73349,1,0.73349,0.73349,0.73349,0.693239,1,0.693239,0.693239,0.693239
21,80,0.0640912,1,0.0640912,0.0640912,0.0640912,0.0567989,1,0.0567989,0.0567989,0.0567989,0.0313104,1,0.0313104,0.0313104,0.0313104
21,80,0.155502,1,0.155502,0.155502,0.155502,0.148739,1,0.148739,0.148739,0.148739,0.133527,1,0.133527,0.133527,0.133527
21,80,0.0445781,1,0.0445781,0.0445781,0.0445781,0.0404039,1,0.0404039,0.0404039,0.0404039,0.0308282,1,0.0308282,0.0308282,0.0308282
21,80,0.0321626,1,0.0321626,0.0321626,0.0321626,0.0202241,1,0.0202241,0.0202241,0.0202241,0.00825859,1,0.00825859,0.00825859,0.00825859
21,80,0.387352,1,0.387352,0.387352,0.387352,0.376812,1,0.376812,0.376812,0.376812,0.339171,1,0.339171,0.339171,0.339171
