n,p,quick_total,quick_count,quick_mean,quick_min,quick_max,wang_total,wang_count,wang_mean,wang_min,wang_max,zykov_total,zykov_count,zykov_mean,zykov_min,zykov_max
20,70,0.390672,1,0.390672,0.390672,0.390672,0.378812,1,0.378812,0.378812,0.378812,0.313079,1,0.313079,0.313079,0.313079
20,70,0.324683,1,0.324683,0.324683,0.324683,0.301404,1,0.301404,0.301404,0.301404,0.239381,1,0.239381,0.239381,0.239381
20,70,0.135746,1,0.135746,0.135746,0.135746,0.0997586,1,0.0997586,0.0997586,0.0997586,0.0515401,1,0.0515401,0.0515401,0.0515401
20,70,0.0582523,1,0.0582523,0.0582523,0.0582523,0.0329081,1,0.0329081,0.0329081,0.0329081,0.0199935,1,0.0199935,0.0199935,0.0199935
20,70,2.85651,1,2.85651,2.85651,2.85651,2.85176,1,2.85176,2.85176,2.85176,2.58141,1,2.58141,2.58141,2.58141
20,70,0.275379,1,0.275379,0.275379,0.275379,0.254403,1,0.254403,0.254403,0.254403,0.22115,1,0.22115,0.22115,0.22115
20,70,0.439601,1,0.439601,0.439601,0.439601,0.410474,1,0.410474,0.410474,0.410474,0.304324,1,0.304324,0.304324,0.304324
20,70,2.74755,1,2.74755,2.74755,2.74755,2.71745,1,2.71745,2.71745,2.71745,2.55324,1,2.55324,2.55324,2.55324
20,70,0.114339,1,0.114339,0.114339,0.114339,0.110278,1,0.110278,0.110278,0.110278,0.065981,1,0.065981,0.065981,0.065981
20,70,0.149484,1,0.149484,0.149484,0.149484,0.131165,1,0.131165,0.131165,0.131165,0.071204,1,0.071204,0.071204,0.071204
20,70,0.346692,1,0.346692,0.346692,0.346692,0.293299,1,0.293299,0.293299,0.293299,0.0287089,1,0.0287089,0.0287089,0.0287089
20,70,0.434143,1,0.434143,0.434143,0.434143,0.421857,1,0.421857,0.421857,0.421857,0.339083,1,0.339083,0.339083,0.339083
20,70,0.284222,1,0.284222,0.284222,0.284222,0.27222,1,0.27222,0.27222,0.27222,0.207231,1,0.207231,0.207231,0.207231
20,70,1.18559,1,1.18559,1.18559,1.18559,1.18215,1,1.18215,1.18215,1.18215,1.14727,1,1.14727,1.14727,1.14727
20,70,1.98133,1,1.98133,1.98133,1.98133,1.97505,1,1.97505,1.97505,1.97505,1.88912,1,1.88912,1.88912,1.88912
20,70,0.239337,1,0.239337,0.239337,0.239337,0.232613,1,0.232613,0.232613,0.232613,0.204606,1,0.204606,0.204606,0.204606
20,70,1.02265,1,1.02265,1.02265,1.02265,0.944245,1,0.944245,0.944245,0.944245,0.769924,1,0.769924,0.769924,0.769924
20,70,0.221651,1,0.221651,0.221651,0.221651,0.206236,1,0.206236,0.206236,0.206236,0.146908,1,0.146908,0.146908,0.146908
20,70,0.449,1,0.449,0.449,0.449,0.440677,1,0.440677,0.440677,0.440677,0.415973,1,0.415973,0.415973,0.415973
20,70,0.126542,1,0.126542,0.126542,0.126542,0.102065,1,0.102065,0.102065,0.102065,0.0609435,1,0.0609435,0.0609435,0.0609435
20,70,0.171339,1,0.171339,0.171339,0.171339,0.1676,1,0.1676,0.1676,0.1676,0.149549,1,0.149549,0.149549,0.149549
20,70,0.537685,1,0.537685,0.537685,0.537685,0.520966,1,0.520966,0.520966,0.520966,0.490053,1,0.490053,0.490053,0.490053
20,70,0.120937,1,0.120937,0.120937,0.120937,0.102728,1,0.102728,0.102728,0.102728,0.014275,1,0.014275,0.014275,0.014275
20,70,0.252487,1,0.252487,0.252487,0.252487,0.249077,1,0.249077,0.249077,0.249077,0.179947,1,0.179947,0.179947,0.179947
20,70,0.591992,1,0.591992,0.591992,0.591992,0.588112,1,0.588112,0.588112,0.588112,0.463916,1,0.463916,0.463916,0.463916
20,70,0.288567,1,0.288567,0.288567,0.288567,0.281322,1,0.281322,0.281322,0.281322,0.223475,1,0.223475,0.223475,0.223475
20,70,0.308443,1,0.308443,0.308443,0.308443,0.242555,1,0.242555,0.242555,0.242555,0.0372103,1,0.0372103,0.0372103,0.0372103
20,70,0.273668,1,0.273668,0.273668,0.273668,0.132775,1,0.132775,0.132775,0.132775,0.0447782,1,0.0447782,0.0447782,0.0447782
20,70,4.63231,1,4.63231,4.63231,4.63231,4.57193,1,4.57193,4.57193,4.57193,4.38354,1,4.38354,4.38354,4.38354
20,70,0.539912,1,0.539912,0.539912,0.539912,0.458173,1,0.458173,0.458173,0.458173,0.38968,1,0.38968,0.38968,0.38968
20,70,0.195621,1,0.195621,0.195621,0.195621,0.109487,1,0.109487,0.109487,0.109487,0.0386088,1,0.0386088,0.0386088,0.0386088
20,70,0.247569,1,0.247569,0.247569,0.247569,0.231193,1,0.231193,0.231193,0.231193,0.189342,1,0.189342,0.189342,0.189342
20,70,4.3819,1,4.3819,4.3819,4.3819,4.2608,1,4.2608,4.2608,4.2608,3.97266,1,3.97266,3.97266,3.97266
20,70,0.10875,1,0.10875,0.10875,0.10875,0.100238,1,0.100238,0.100238,0.100238,0.00514219,1,0.00514219,0.00514219,0.00514219
20,70,0.0952633,1,0.0952633,0.0952633,0.0952633,0.0899801,1,0.0899801,0.0899801,0.0899801,0.0733268,1,0.0733268,0.0733268,0.0733268
20,70,0.151581,1,0.151581,0.151581,0.151581,0.146815,1,0.146815,0.146815,0.146815,0.0596584,1,0.0596584,0.0596584,0.0596584
20,70,0.228705,1,0.228705,0.228705,0.228705,0.224134,1,0.224134,0.224134,0.224134,0.194743,1,0.194743,0.194743,0.194743
20,70,0.41376,1,0.41376,0.41376,0.41376,0.393294,1,0.393294,0.393294,0.393294,0.306389,1,0.306389,0.306389,0.306389
20,70,0.124417,1,0.124417,0.124417,0.124417,0.117995,1,0.117995,0.117995,0.117995,0.00225057,1,0.00225057,0.00225057,0.00225057
